frequency|word
200|?
4|A.
2|Aaron
2|Abraham
1|Abubakari
2|Adolphi
2|Alcock,
1|Aleksandr
2|Alexander
2|Alfredo
2|Ali
1|Ambrosius
2|Andrei
2|Anthony
2|Anton
2|Apama
2|Aquinas
2|Arthur
1|Athanasios
1|Augé
1|Baekelandt
2|Barack
2|Baran
2|Baroness
2|Bartolomeo
2|Beccari
2|Becker
2|Beloyartsev
2|Bernat
2|Big
2|Bilal
2|Bill
2|Bischof
1|Blarer
2|Bobby
2|Borges
2|Broonzy
2|Brownlee,
2|Burko
2|Burnett
2|C.
2|Calzavara
2|Camille
2|Carlo
2|Carlos
1|Carmelo
1|Carrie
2|Cecilia
1|Cepeda
5|Charles
2|Christian
2|Châteaureynaud
2|Cissna
2|Claude
2|Clinton
2|Clukey
1|Clément
2|Conan
2|Corgne
2|Corna
2|Count
2|Craig
2|Cross
1|D.
3|Dan
6|David
2|Dean
1|Deivid
1|Diaconu
1|Dill
2|Donat
2|Donnet
2|Doumet
2|Doyle,
2|Dzyanis
2|Dürmayer
1|Edward
2|Elizabeth
2|Eliézio
2|Elsa
4|Evans
2|Evans,
2|Fabio
1|Fanta
2|Fassbender
2|Felix
1|Fenlon
2|Fernando
2|Finley
2|Forsell
2|Forthomme
2|Francis
1|Francisco
2|Freeman
1|Frontistis
1|Fuentes
2|Fígaro
2|Gareth
2|George
1|Georges
2|Georges-Olivier
2|Gil
2|Giovannini
2|Goma
2|Gouge,
2|Guglielmo
2|Guillaume
2|Gustav
2|Gülden
2|Günther
2|Haddow,
2|Hagberg
2|Halfpenny
2|Halley
1|Hamilton
1|Hamouz
1|Hanne
2|Hassell,
2|Hazal
2|Heinrich
1|Hernández
2|Hewitt
2|Hillary
4|II
2|Ian
2|Isidore
1|Ising
3|Ivan
2|Iziaslav
2|Jackson
2|Jacob
2|Jakob
2|Jansana
1|Jansen
2|Jean-Pierre
1|Jeffrey
2|Jenny
1|Jerald
1|Johannes
7|John
1|Jones
1|Jong-Ho
1|Jorge
1|Josef
2|Juan
2|Júnior
2|Jürgen
1|Kaduce
2|Kaneko,
2|Kapoor
1|Kay
1|Kazayev
2|Kazembe
2|Khorkina
2|Kieran
2|Kiev
2|Kim
2|Knut
2|Kozlov,
1|La
2|Lameck
2|Laurent
2|Lebedzew
1|Lee
2|Legrand
2|Leigh
2|Leighton
2|Leroy
2|Lidio
2|Lippe-Brake
2|Luis
2|Luisa
2|Lyde,
2|Lynn
4|M.
2|Macduff,
2|Mann,
2|Manuel
2|Maragall
1|Marina
2|Markaryan
2|Martial
2|Massimo
2|Max
2|McGruder
2|Mellis
2|Mignon
2|Miles
2|Mira,
2|Mitsuharu
1|Mohammed
2|Mouton-Raimbault
2|Muhammad
2|Muñoz
1|Mährlen
2|Narcís
2|Nascimento
2|Natalie
1|Nechuy-Levytsky
2|Nelson,
2|Nermin
2|Nikhil
1|Nikola
2|Nixon
2|Norton
2|Nosetti
2|O'Toole
2|Obama
2|Okada
2|Orriols
2|Otto,
2|P.
2|Pajot
2|Parks
2|Parík
2|Pasqual
1|Paul
1|Paunic
2|Pavel
3|Peter
2|Petteri
4|Pierre
1|Piria
2|Planck
2|Porky
2|Pottier
2|Quijanes
2|R.
2|Ramishvili
2|Rappaport
2|Rappold,
2|Rastegayev
2|Remy
2|Rich
2|Richard
1|Riseley
4|Robert
2|Robinson
2|Robson,
2|Rognoni
2|Roman
2|Ross
1|Rudolf
2|Rui
1|Ruiz
1|Ruud
2|Samuel
2|Sanders,
2|Santana
2|Santos
2|Sedláček
2|Sempéré
2|Sengupta
2|Sergei
1|Sergiu
4|Serra
2|Shakti
2|Sharon
2|Silva
2|Simpson,
1|Slack
1|Smith
3|Souza
2|Spasse
2|Spitko
2|Sr.
1|Stalker
1|Stammers
2|Stefanini
1|Stempkovsky
2|Sterjo
2|Stewart
1|Suzuki
2|Svetlana
2|Sérgio
2|T.
1|Taimei
2|Tarō
2|Taylor
2|Theodore
8|Thomas
1|Torre
2|Toshio
2|Trias
2|Urkia
2|V
1|Vreeman
4|West
79|What
121|Which
2|William
2|Williams,
2|Willie
2|Wilson
2|Wolfgang
2|Woodall
2|Xavier
2|Yamagishi
1|Yan
2|Yong-se
2|Yves
2|Yvon
17|and
4|are
2|as-Senussi,
36|belong
2|cara
5|de
13|do
108|does
35|have
4|i
2|ibn
75|is
2|mono
83|of
50|possess
187|sex
13|sexes
79|the
36|to
2|Émile-Auguste
2|Šabić
