frequency|word
2|3rd
200|?
1|Abubakar
1|Achille
1|Aclocque
1|Adolf
1|Agnes
2|Agriculture
1|Aidan
1|Alexander,
2|Alfthan
1|Amadeu
1|Amand
1|Amé-Thérèse-Joseph
2|Angelini
1|Angulo
1|Anita
1|Anna
1|Anne
1|Antoine
2|Anton
1|Anzjøn
1|Aragay
1|Ariel
2|Armando
1|Armengol
1|Arturo
1|August
3|Auguste
1|Babeș
2|Bachmaier
1|Bagwell
2|Barcelona
1|Baronet
1|Barrera
2|Barrett
1|Bartels
1|Bartlett
1|Bartolomeo
1|Bastianoni
1|Bateman
1|Beaumont-Vassy
1|Benoît
1|Bernard
1|Beuno
1|Bidwell
1|Birkenmayer
1|Brault
1|Bressa
1|Bräuer
1|Burton
4|C.
1|Caesoninus
2|Caffort
1|Caledon
1|Calpurnius
2|Calzavara
1|Canavati
1|Capo-Canellas
1|Carl
2|Carlos
1|Carme
1|Cassidy
2|Catherine
4|Charles
1|Chonavel
1|Chris
1|Cinzia
2|Clukey
2|Consumer
1|Cosmao-Dumenez
1|Count
1|Crilly
1|Dadolle
1|Daniel
1|Dato
1|Davi
2|Dean
3|Defence
2|Digital
1|Diogo
1|Dixon
2|Djupvik
1|Dorsey
2|Doumet
1|Drew
1|Duane
1|Dunkel
1|Earl
1|Edmond
1|Edouard
1|Eldred
1|Elizabeth
1|Everett
1|F.
2|Fabio
4|Federal
1|Feio
1|Ferran
1|Finkel
1|Fonseca
2|Food,
3|France
1|Francis
1|Franz
1|French
1|Frick
1|Friedrich
2|Fritz
2|Fuller
1|Garrison
1|Garza
1|Gasquet
2|Gaulle
1|Gebert
1|Georg
2|George
2|Germany
1|Gianclaudio
1|Gibert
1|Gießner
1|Gilland
1|Giulio
1|Gradenigo
1|Grandi
1|Gregory
1|Guaino
1|Guy
1|Gérard
2|Hadwen
1|Haque
2|Harold
1|Harrach
1|Hasselmann
1|Henri
2|Hermann
1|Hervé
1|Hiroshige
1|Horáková
1|Hunt
1|Hurez
2|II
1|IX
2|Ibn
2|Infrastructure,
1|Iturgaiz
1|Iya
1|Jacobi
1|Jacqueline
1|Jacques
3|James
1|Jan
2|Jean-Joconde
2|Jean-Pierre
1|Jeff
1|Jerome
1|Jimmie
1|Joan
1|Joaquim
1|Jochim
2|Johann
1|Johannes
2|John
1|Jorge
2|Josef
2|Joseph
3|José
1|Józef
1|Jürgen
2|Jānis
2|Kaczyński
1|Karl
1|Karlheinz
1|Kaňkovský
1|Kerr
1|Klinger
1|Koppmann
1|Kościelski
1|Krings
2|Kristian
1|Kupferman
3|L.
1|La
2|Labour
1|Laurent
1|Lauro
1|Lay
2|Lech
1|Lehrmann
1|Lincoln
1|Ljunggren
1|Llobet
2|Lotta
3|Louis
1|Lucius
1|Ludeke
1|Ludwik
1|Lutfal
1|Lutz
2|Léon
1|Maarten
1|Mamiani
1|Marciano
1|Maria
1|Mario
1|Martinière
1|Masclet,
1|McAndrews
1|Miguel
1|Milada
4|Minister
6|Ministry
1|Mole
1|Moritz
1|Mulder
1|Mulhenbeck
1|Murphy
1|Muñoz
1|Nations
1|Nepomuk
1|Nizan
2|Olsson
1|Oriol
1|Osman
1|Otto
2|Paris
4|Party
1|Parès
3|Paul
1|Paulsen
1|Payá
1|Peder
2|People's
1|Perumal
1|Peureux
1|Phil
1|Pierre
1|Piso
1|Pope
3|Prime
2|Protection
1|Pujadó
1|R.
1|Rabenau
1|Rachel
1|Rafael
1|Raventós
1|Ricardo
1|Richard
1|Richir
1|Rico
1|Rocamora
1|Rodinò
1|Rogelio
1|Rolf
1|Rosetti
1|Rovere
1|Rudolf
1|Ruiz
1|Russell
1|Ruysch
1|Rösch
1|Saadia
1|Salinas
1|Salvatella
1|Sam
2|Saud
1|Schaff
2|Schoenecker
1|Schönborn
1|Sehnal
1|Seko
1|Serna
1|Shackleford
1|Siegfried
1|Silfverschiöld
1|Simkins
2|Simon
1|Simonis
2|Sir
1|Slesnick
1|Soliday
1|Stanhope
1|Stapylton,
1|Staribacher
1|Stefano
1|Stephen
2|Stewart
1|Stoddert
2|Stévenin
1|Szlaga
1|Sánchez
1|Sélim-Marie
1|Tafich
1|Tarcisio
1|Tauran
1|Terenzio,
1|Theodor
1|Theodore
1|Thomas
1|Théodore
1|Thünen
1|Timothy
2|Transport
1|Truman
1|United
2|Urkia
1|Ušacka
2|V.
1|Valls
2|Van
1|Vega
1|Vincent
1|Vincențiu
1|Vineyard
1|Vlaenderen
1|Vlastimil
1|Vocke
1|Vrolijk
2|Vucāns
1|Vít
2|W.
1|Welzer
2|West
61|What
121|Which
18|Who
1|Wilfried
3|William
2|Williams
1|Wolfgang
1|Yaakov
1|Zietlow
75|a
1|actor
11|and
67|appointed
1|banker
2|brigadier
99|by
4|composer
5|de
1|della
79|for
1|foreign
2|general
83|held
4|i
1|journalist
2|journalist,
1|lawyer
2|mayor
2|military
1|minister
2|news
1|noble
64|occupation
33|occupations
38|occupied
12|occupying
54|of
1|office
1|or
1|organist
1|painter
15|people
6|person
2|personnel
1|poet
3|politician
1|politician,
155|position
45|positions
4|presenter
1|profession
1|public
1|rank
12|responsible
1|royal
4|teacher
2|television
125|the
1|trade
1|translator
1|unionist
4|university
5|von
156|was
84|were
62|which
1|writer
1|y
1|Åkesson
1|Édouard-Ferdinand
2|Émile-Auguste
