frequency|word
1|1992–93
200|?
1|Abkhazia
2|Africa
18|America
1|America,
2|Angeles
2|Antarctica,
1|Antilles
1|Antonio
2|Argentina
5|Australia
1|Azerbaijan
2|Bahamas
1|Bangalore
1|Basel
1|Bay
1|Beijing
1|Belarus
1|Belgium
2|Bikku
2|Bitti
1|Bosnia
1|Botrange
5|Brazil
4|Canada
1|Chemnitz
1|China
1|Constantinople
2|Cup
1|Czech
1|Delhi
2|Denali
1|Denmark
1|Dominican
1|Dresden
1|Drina
1|Düsseldorf
1|Elbe
10|England
1|Ethiopia,
3|Europe
1|European
1|Finland
21|France
1|Frankfurt
2|Gabon
1|Georgia
14|Germany
1|Germany,
1|Hague
1|Herzegovina
1|Hungary,
5|India
1|Iran
2|Ireland
1|Islands
4|Italy
2|Japan
1|Jūra
1|Kazakhstan
7|Kingdom
1|Kneiff,
1|Korea
3|Leipzig
1|Libya,
2|Lithuania
4|London
2|Los
1|Lost
1|Luxembourg
1|Lyon
1|Maarten,
1|Majorca
1|Mexico
1|Moldoveanu
1|Moscow
1|Mumbai
1|Neman
4|Netherlands
1|Netherlands,
1|New
3|Norway
1|Oceania
1|Paraguay,
5|Paris
1|Peak
1|People's
1|Poland
1|Portugal
1|Potomac
3|Republic
1|Republic,
1|Rhine
1|Rhodesia
5|River
1|River,
1|Rivne
3|Romania
4|Rome
7|Russia
1|Saarbrücken
1|Saint-Malo
1|San
1|Senegal
1|Signal
1|Sint
2|Slovakia
1|Slovenia
1|Solomon
1|South
2|Spain
1|Spain,
19|States
2|Switzerland
1|Switzerland,
1|Syria
1|Tbilisi
3|Thames
4|The
1|Toulouse
25|United
1|Venezuela,
1|Warsaw
1|Whalers
66|Where
134|Which
1|Winners'
1|World
1|Yemen
1|Yukon
1|Zürich
41|a
1|administrative
15|and
68|are
1|de
130|geographic
1|have
93|in
1|included
131|is
70|located
91|location
40|locations
63|of
41|part
87|situated
1|terrains
1|territories
1|the
1|their
2|watercourses
