frequency|word
409|?
1|Abram
1|Actor
1|Agrell
1|Aharonov
1|Aikawa
1|Ajdukiewicz
1|Alix
1|Alvar
7|America
2|André
1|Anne
1|Antarctica
1|Anthony
2|Arnesen
1|Arnoldus
2|Art
1|Asia
4|Australia
1|Award
2|BASE
2|Bak
1|Bak,
1|Bartel
1|Baseball
1|Battaglini
1|Baydal
1|Beert
4|Belarus
1|Benny
1|Bibrowski
1|Bilal
1|Board
1|Bobby
1|Boiffier
1|British
2|Bruno
1|Bussche-Ippenburg
1|C++
2|Cale
1|Canada
1|Carlos
1|Charlotte
1|Chipzel
2|Christ
1|Christianity
1|Christoffel
2|Civil
1|College
1|Commissioner
2|Czech
1|Decaux-Milet-Moreau
1|Deco
1|Desk
1|Diarra
1|Dinitz
1|Dixmier
1|Domenico
1|Drama
1|Eaton
1|Ellen
1|Elwin
20|English
1|Enric
1|Eric
2|Erich
1|Esperantist
1|Featured
1|Ferdinand
1|Ferrara
1|Film
1|Finn
3|Frans
1|Frattini
1|Fyodor
1|Galland
1|George
1|Gideon
1|Giovanni
1|Giuseppe
1|Goethe
1|Grant
1|Gustavsen
1|Gülden
1|Hamid
1|Hamilton
1|Hupka
5|I
6|II
1|Ibn
1|Iphigénie
2|Italian
1|Jacob
1|Jacques
1|Jan
1|Jebelli
1|Jeff
2|Jesus
1|Johan
1|Johann
3|John
1|Journal
1|Julius
1|Karl
1|Kazimierz
1|Kiessling
2|Kim
5|Kingdom
1|Kipel
1|Kiran
1|Leendert
1|Lesseps
1|Lila
2|Madrid
1|Maine
1|Manral
1|Maria
2|Maria-Magdalena
1|Martial
1|Marty
1|Marxism
1|Mer
1|Michael
1|Microsoft
1|Miller
1|Milton
2|Natalia
1|National
1|Novara
1|Ogden
1|Ophthalmology
1|Osias
1|Ousmane
1|Outstanding
1|Pisanski
1|Play
1|Pleissner
1|Preuß
1|R.
1|Rikako
1|Robson,
1|Roig
6|Russia
1|Russian
1|Ruysdael
1|Ryan
1|Sahra
1|Salomonsz
1|Schouten
3|Soviet
1|Spain
1|Spanish
7|States
1|Stephan
1|Strachey
2|Strelchenko
1|Thomas
1|Tomaž
1|Tomlinson,
1|Tretikov
3|Union
12|United
1|Urban
1|Vasilyev
1|Veith
1|Vicent
1|Waerden
1|Wagenknecht
1|Walsh,
13|War
12|What
334|Which
63|Who
1|Wolfgang
11|World
1|Xavier
1|Yakir
2|Zaharescu
1|Zora
1|a
2|abstract
5|academic
2|activity
9|actor
1|aerospace
2|aircraft
1|al-Banna'
1|al-Marrakushi
37|and
5|archaeologist
2|archery
1|archival
9|are
77|area
7|art
117|as
81|association
1|astronomer
1|audio
1|author
1|autobiographer
2|aviation
2|award
11|basketball
1|bassist
1|behavior
2|behaviors
24|belong
1|bibliography,
1|biology
1|bird
1|carpenter
2|chemist
1|chemistry
1|choreographer
1|classification
7|collage
3|collection
1|competition
12|composer
2|conductor
1|cricket
2|curling
1|curling,
1|da
1|de
1|dem
1|der
2|director
15|discipline
2|disciplines
5|disciplinse
6|do
18|does
141|domain
1|educationist
1|engineer
1|engineering
1|evolutionary
87|field
1|fields
2|film
81|football
1|for
4|genre
1|genres
1|group
108|has
97|have
1|heptathlon
61|his/her
6|historian
2|historian,
1|history
8|hockey
1|horse
8|ice
230|in
30|is
17|journalist
1|journalist,
1|judo
1|jump
2|jumping,
1|language
2|lawyer
3|league
1|legal
1|leukemia
2|linguist
1|literature
1|long
1|lyrics
1|mangaka
1|marathon
3|mathematician
3|mayor
2|metabolic
3|model
1|multiple
2|musician
1|musician,
1|mythology,
1|nephrology
1|novel
3|novelist
3|occupation
2|occupations
273|of
1|oncology
1|organization
6|painter
2|painting
136|people
138|person
1|philologist
1|photographer
1|physical
2|physician
3|physicist
87|player
2|presenter
2|process
1|profession
1|rococo
4|rugby
1|scenographer
1|scheme
2|science
1|sclerosis
1|sculpture
4|singer
1|social
2|special
88|specialisation
3|sport
1|suicide
1|surgeon
1|swimming
22|teacher
2|teacher,
2|television
1|tennis
180|the
1|theatre
1|theory
24|to
4|translator
1|type
1|types
20|university
2|van
1|viticulture
3|volleyball
2|von
118|work
102|works
19|writer
1|wuxia
