frequency|word
1|"""Asrlar"
2|&
45|'s
1|(1662-1694)
2|(DNB00)
1|(DNB00),
2|(Stegomyia)
2|(Theobald)
3|-
3|/
1|13th
1|18-Year-Old
16|1920-2006
2|1920-2006,
18|1922-1997
1|1990
10|1st
6|2
2|2008-09
16|2008-09,
1|29
1|3rd
2|4th
1|5-hydroxytryptamine
18|:
633|?
2|A
1|AC
1|Accum
1|Adderley,
1|Adventure
2|Aedes
1|Affecting
1|Afghanistan
1|Afternoon
1|Alabama
2|Alexander
1|Allan
1|Alzheimer's
11|America
6|America:
1|Amiot
1|An
1|Analytical
1|Android
1|Anna
1|Annunciation
3|Antarctica
1|Antoninus
1|Arbuthnot
1|Around
2|Arsenic
2|Arthur
1|Asia
7|Augustus
1|Auma
1|Aurelius
2|Australia
3|Austria
1|Autumn
1|BBC
1|Babington
3|Barack
1|Barbarossa
2|Barcelona
6|Baron
3|Baronet
1|Beach,
18|Bees:
1|Behavior
1|Bell,
2|Benjamin
1|Bertie,
1|Berwick,
1|Best
1|Bismarck
1|Black
1|Bloody
1|Booth
2|Boys
1|Brandreth
1|Braunschweig
9|Brazil
18|Brentford
1|Britain
3|Brough
1|Broun
1|Buckinghamshire
1|Buddhism
1|Bufton
1|Burroughs
1|Burrows,
1|Béranger
1|Cairo
1|California,
5|Canada
6|Captain
1|Carrie
1|Cavendish,
1|Cemetery
1|Centipede
1|Character
4|Charles
1|Chasseur
1|Chemicals
1|Chicheley
1|Chippendale
1|Christ
4|Christianity
1|Christie
1|Chrámy,
1|Cicero
18|Citizens
21|City
7|Civil
1|Coleridge
1|Coleridge,
1|Colquhoun
1|Columbia
1|Copernicus
1|Corporation
1|Corporation,
1|Corps
2|Crimean
1|Cuba
1|Culture
1|Cup
1|Current
3|Cyrillic
1|Côte
1|Daily
1|Dan
1|Delphos,
3|Democratic
4|Denmark
1|Detecting
1|Devices
1|Devonshire
1|Dino
1|Division,
1|Dixon
1|Domhnall
1|Don't
2|Donald
1|Donnelly
1|Dragon
1|Duchess
3|Duke
1|Dwight
1|EB-11
3|Earl
1|East
1|Eastern
5|Edward
1|Eleanor
4|Elizabeth
1|Elsewhere
1|Emmanuel
1|Empress
1|Enfance
11|England
19|English
1|Epidemic
1|Erdoğan
1|Eresby
1|Erich
1|Europe
1|Evaluation
1|Explosion
1|Eye
19|F.C.
18|FC,
1|FIFA
1|Fall
1|Fear
2|Ferrey
1|Festival
1|Fidel
1|Fighting
1|Final
1|Firm
1|FitzJames,
1|FitzRoy,
1|Fitzjames,
1|Five
1|Fludyer,
1|Fly!
1|Ford
9|France
1|France–Saint
2|Francis
1|Francisco
1|Frankfurt
1|Freddy
1|Free
1|French
2|Friedrich
1|Front
1|Fruehauf
1|Furniture
1|G'olé!
1|Gaiden
1|Gale
1|Game,
2|Gas
1|Gauden
1|Gell
1|Generation
8|George
16|Germany
1|Gibbs
1|Glass
1|Gleig
1|Go
1|Goal!
1|Goethe
1|Gogol
1|Gore
1|Grafton
1|Grandin
1|Grant
1|Grant,
1|Graves
1|Great
1|Gurley,
3|Gérôme,
1|HETA-2001-0537-2897,
1|HETA-2003-0257-3088,
1|HETA-85-030-1693,
2|HHE
1|HHE-77-34-471,
1|Haighton
1|Handfield
1|Hansom
1|Harley
1|Harriet
2|Health
1|Heart
1|Hell
1|Helsinki
4|Henry
1|Her
1|Herault
