frequency|word
1|!
1|"""40"""
1|"""Lives"
7|&
1|'Ironman'
1|'n'
1|(1989
1|(Genie),
1|(I)
1|(Move
1|(album),
1|(burned),
1|(miniseries)
1|-
1|-Man
1|06
1|07,
1|11:00
1|13
1|1300
2|13½
3|15
1|1568
1|16
1|17,
1|1775
1|1908
14|1922-1997
7|2
1|2,
1|2.0:
1|2004
1|2010
1|2010:
1|2016
1|2025
1|21
2|2:
1|3
1|3,
1|36
1|3:
2|4
1|42,
2|4:
1|64,
1|7,
14|:
887|?
11|A
1|A.
1|ARMA
2|Above
1|Abrahams
2|Accel
1|Account
1|Ace
1|Activity:
1|Adelphi
1|Adolf
1|Adorable
3|Adventure
1|Adventures
1|Again
1|Against
2|Age
1|Agent
1|Agnew
1|Agrell
1|Ai
1|Aiko
1|Akiko
1|Al
1|Alabama
1|Alain
1|Alas
1|Alaska
2|Albert
1|Alberti
1|Alcalde
1|Alexandre
1|Alfonso
1|Alfred
2|Alice
1|Alien
1|Alienist
1|Alive
1|Alizadeh
1|All
1|Allan
1|Alligator
1|Allman
1|Alma
1|Alster
1|Altus
1|Alvin
1|Am
1|Amaral
1|Amazing
1|Amazon
13|America
1|American
1|Amigo
1|Amigos
1|Amos
7|An
2|Ana
1|Analysis
1|Andersen
1|Anderson
1|Andrew
1|Andrzej
3|Angels
1|Animals,
1|Aniyan
2|Anka
1|Anna
2|Annie
1|Anniversary
1|Another
1|Answer
2|Antoine
1|Antònia
1|Any
2|Apoxyomenos
1|Aqua
1|Ar
1|Arab
1|Arad
1|Archer
1|Archäologie
1|Arion
1|Arkham
2|Art
2|Arthur
1|Arttu
1|Arturo
1|Ashes
1|Asmund
1|Asnières
2|Assassin's
1|Assassination
2|Assault
1|Atar
1|Atlantic
2|Atlas
1|Audacity
1|Aur
1|Auto
1|Automat,
1|Autumns,
1|Awakening
1|Awful
1|Aya
1|Aziza
1|Backstroke
1|Badge
1|Baker
1|Band
1|Bank
1|Barbero
1|Barkley
1|Baroque
1|Barsotti
1|Bastards,
1|Bastos
1|Batman:
1|Bats
1|Battle
1|Battlefield
2|Bava
1|Baylinson
1|Bašić
1|Be
1|Bebelaar
2|Beck
1|Bee
1|Beert
1|Before
1|Belcher
1|Belgrave
1|Bella
1|Belladonna:
2|Below
1|Benevento
1|Benjamin
1|Benoit
1|Berkowitz
1|Bernd
1|Better
2|Beyond
1|Bieńkowska
1|Big
1|Billa
1|Birdsong
1|Bishop
1|Bitten
1|Bjordal
1|Bjørken
5|Black
4|Blade
1|Blade:
1|Blanch
1|Blanket
1|Blessed
2|Blonde
3|Blood
1|Blood:
1|Bloodstone
1|Bloodsucking
1|Bloom
2|Bluebear,
1|Bluiett
1|Blumentopf,
1|Bobby
1|Boes
1|Boggs
1|Bombay
2|Bombshell
1|Book,
1|Boom,
2|Boot
1|Boris
5|Boroughs
1|Bottle
1|Boy
1|Boy's
1|Boyd
1|Boys
1|Boys,
1|Boys:
1|Brajnović
1|Branching
1|Brazil
1|Breathing
1|Breed:
1|Bregović
1|Brewer
1|Brian
1|Broken
1|Bronze
1|Brooklyn
1|Brooks
1|Bros.
1|Brotherhood,
3|Brothers
1|Brothers,
1|Bruce
1|Bucky
2|Buddy
1|Buffer
1|Bullet
1|Bunker's
1|Bunny
1|Bunzow
1|Burns
1|Bury
1|Burzum
2|Bust
1|Butcher
1|Butman
1|Böhm
1|C+C
1|Cab
1|Cage
2|Cale
1|Caligari
2|Call
1|Calloway
1|Camera
1|Canal
1|Canary
1|Cancer
1|Cannot
1|Canyon
1|Capers
2|Captain
1|Cargo
2|Carl
1|Carriera
1|Carré
1|Carter
1|Casals
1|Case
1|Castle,
1|Caves
1|Cazurro
1|Celebration
1|Cell:
1|Cemetery
1|Century
1|Ceti,
1|Chalice
2|Challenge
1|Chalta
1|Changed
1|Channel
1|Chanteur
1|Chaperone
1|Chapin
1|Charge
1|Charlemagne
1|Charley
1|Charlie
2|Charly
2|Chasseur
1|Chatsworth
1|Cheats
1|Cheque
1|Chessgame
1|Chetan
3|Children
1|Chili
1|Chips,
1|Chizhik
1|Chocolat
1|Choir
1|Christ
1|Christensen
1|Christianity
1|Christina
1|Christlichen
1|Christmas
2|Cihanov
1|Cindy
1|Cinelu
1|Cinema
5|Cities,
14|Citizens
16|City
1|Claes
1|Clamp
1|Clan
1|Clancy's
1|Clarke
1|Clementina
1|Clergyman
1|Closet
2|Cloud
1|Cogan
1|Cold
1|Colliding
1|Come
1|Come!
2|Commando
1|Comrade
1|Conan
1|Conduit
1|Constantino
1|Contact
1|Continue?9876543210
1|Conviction
1|Cookie,
2|Cool
1|Coquillages
1|Cor
1|Corn
1|Cornelis
1|Corner
1|Cotó
1|Could
1|Count
5|Counties,
2|Courage
1|Court
1|Courtney
1|Coward
1|Crash
1|Creature
2|Creed
1|Cristo
2|Croatian
1|Cromwell,
1|Crow
2|Crown:
1|Cruel
1|Crusis
1|Crustacés
1|Cryoshell,
1|Cunnah
1|Cure
2|Curtis
1|Curumin
2|Cyborg
1|D
2|D'Aiello
1|D/Generation
1|Dagger,
1|Daily
1|Daimon
1|Daisuke
1|Damp
1|Dan
1|Dana
1|Dance
1|Dancing
1|Danger
1|Daniel
1|Danny
1|Danuta
3|Dark
2|Das
1|Dave
6|David
2|Davis
7|Day
3|De
1|Deacon
1|Dead
1|Dear
2|Death
2|Deep
1|Defense
1|Delange
1|Delta
8|Democratic
2|Denis
1|Dennis
1|Destruct
1|Deus
1|Deutsch
1|Diablo
1|Diana
1|Diary,
3|Dick
1|Dicke
1|Dictionary
3|Die
1|Dieu
1|Digimon:
1|Dilemma
1|Dinné
1|Discrets
1|Disney
1|Ditte,
1|Divine
1|Divorcing
5|Doctor
3|Dolittle
1|Dolittle,
1|Dollar
1|Domenichino
1|Don
2|Don't
1|DonPachi
1|Dorothy
1|Dory
3|Doryphoros
1|Dottie
1|Dove
1|Down
2|Doyle
2|Dr.
2|Dracula:
1|Drag
1|Dragon
1|Draper
3|Dream
3|Dreams
1|Duard
1|Dubrau
1|Dudley
1|Dudu
1|Duel
2|Dufour
1|Duhamel
1|Dumbbells
1|Dunner
1|Durs
1|Dusty
2|Duty:
1|Dygasiński
1|Dynasty
3|E
1|E.
3|Earth
1|Eaton
1|Eccezzziunale...
1|Eddy
1|Editor
1|Edwards
1|Elementary
1|Elharar
1|Elias
1|Elm
1|Embryo
1|Emily's
1|Encounters
1|Encyclopedia
2|End
6|England
2|English
2|Enric
1|Episode
1|Equestrian
1|Eric
1|Erich
1|Erik
1|Erinn
1|Ermine
1|Ernest
2|Escape
1|Esposa
2|Estate
1|Eugène
1|Eurodance
1|Eve,
1|Every
1|Evil,
1|Evil:
1|Evolution
1|Ex:
1|Excellent
1|Executive
1|Exile,
1|Exploration
1|Expulsion
1|F1
14|FC,
2|FIA
4|FIFA
1|Fabert
1|Fabio
2|Factory
1|Fairly
2|Fall
1|False
1|Fame
1|Families
1|Fanti,
1|Far
1|FarmVille
1|Farro
1|Father
1|Faton
1|Feeling
1|Fellah
1|Feminist
1|Fences
1|Ferguson
1|Ferré
1|Fields
1|Fields,
2|Fifth
1|Fighting
1|Figures
1|Fillette
1|Finding
1|Finn,
2|Fire
1|Fire,
1|First
1|Fishy
1|Fita
1|Fitz
1|Flag
2|Flight
1|Football
2|For
3|Force
1|Force:
1|Ford
1|Forever
1|Forsaken
1|Fortress
1|Fortune
1|Fortune,
1|Founder
1|Fourze
1|Fox
1|Francesco
1|Francisco
1|Frankenstein
2|Frankie
2|Fraternité
1|Frederick
1|Fredrik
1|Fresh
1|Friday
2|Friends
2|From
1|Front,
1|Fréminet
1|Fuchs
1|Fury
1|G'olé!
3|GT
2|GTR
1|Gail
1|Galaxy
1|Galette
1|Galileo
4|Game
1|Games
1|Gangster
2|García
1|Gardens
1|Garfield
1|Garrido
2|Gary
1|Gathering
2|Gaue
1|Gauri:
1|Gaynor,
1|Gear
1|Gee
1|Gees
1|Geisha
1|Genealogical
4|General
1|Generation
2|Genesis
1|Genevieve
1|Genji
1|Gentlemen
2|George
1|Georges
1|Georgi
1|Geriye
1|Germaine
1|German
8|Germany
1|Gerrold
1|Get
2|Gets
1|Gettan
1|Getting
2|Ghost-Hunting
1|Ghostbusters
1|Gil
3|Girl
1|Girls
1|Gladstone
1|Glass
2|Glasser
1|Gloria
1|Glory
1|Go
1|Goal
1|Goal!
1|Gods
1|Goes
3|Goku
1|Gomennasai
1|Gonna
1|González
1|Good
1|Goodbye,
1|Gora
1|Goran
1|Gordon
1|Goro
1|Gothic
1|Gourmet
1|Grace
2|Grand
1|Granny
1|Grantig
1|Grays
4|Great
1|Green
1|Greene
1|Greenwood
1|Gropper
1|Group
1|Grünbein
1|Guardians
1|Guarnieri
1|Guichen
1|Gulyak
1|Gunfighter
1|Gunmen
1|Gunter
1|Gustavo
1|Guétary
1|Half-Life
1|Halliday
1|Halo
1|Ham
1|Hamiet
1|Hamilton
1|Hanging
1|Hanover
1|Hans
1|Happiness!
1|Happy
1|Harry
1|Harwood
1|Hat
1|Hawk
1|Hayate
1|Head
1|Heade
1|Headed
2|Heart
1|Hearts:
1|Hel
1|Helena
1|Heller
1|Helsing,
1|Helter
1|Hennet
1|Henry
1|Her
1|Heraldry,
2|Herbert
1|Hercule
1|Here
1|Here's
1|Herman
1|Herman-François
2|Heroes
1|Hesitation
1|High
1|Highasakite
1|Hill
1|Hill,
2|Hirayama
1|His
6|History
1|Hitler:
1|Holden
1|Holiday
1|Hollywood,
2|Holt
1|Holty
1|Home
1|Honey,
1|Hook
1|Hoop
1|Hope
