frequency|word
1|"""Harmony"""
4|1st
2|2nd
1|3rd
3|5th
1|7th
1077|?
10|A.
1|Aaron
1|Aas
1|Abb
1|Abhishek
1|Abicht
1|Adalbert
1|Adam
1|Adams
1|Adib
2|Adolf
1|Adolfo
1|Adrian
1|Agnès
1|Agostino
1|Aguilar
1|Ahlers
1|Ahlgren
1|Ahmad
1|Aitken,
1|Al
1|Alan
3|Albert
1|Albin
1|Albrecht
2|Aleksej
1|Aleksey
1|Alekseyev
2|Alessandri
5|Alexander
1|Alexandre
1|Alexis
3|Alfons
8|Alfred
1|Algie
1|Ali
1|Allan
1|Allister
1|Alonso
1|Alphonso
1|Alston
1|Alter
1|Alva
1|Alvheim
1|Alzugaray
1|Amalie
1|Amano
2|Anatol
1|Anatoly
1|Anculevich
1|Andalusia
1|Andersen
2|Anderson
1|Andersson
2|Andrea
5|Andreas
1|Andresen
1|Andrey
1|Andriej
2|Andrzej
1|André
1|André-Léonard
1|Angel
2|Angela
1|Anglada
1|Anil
2|Anna
1|Annand
1|Anne
1|Anne-Catherine
1|Anne-Marie
1|Anselm
2|Anstruther,
1|Antoine
4|Anton
1|Antoni
1|Antonin
7|Antonio
1|Antrick
1|António
1|Aparicio-Bernal
1|Arcàngel
1|Aristov
1|Armando
1|Armgort
1|Arne
1|Arnold
1|Arsenault
3|Arthur
1|Artiles
1|Ashcroft
1|Ashcroft,
1|Askin
1|Aslan
1|Aubin-Edmond
1|Auffray
6|August
1|Auguste
1|Augustine
1|Augustus
1|Aušrinė
1|Averky
1|Axelsson
1|Azpiazu
5|B.
1|Backhaus
1|Baconsky
1|Bagwell
1|Bagão
1|Baker
1|Balanant
1|Balser
1|Baltà
1|Bannon
1|Barack
2|Barbara
1|Barbier
1|Barnes
6|Baron
1|Baroness
5|Baronet
1|Bart
1|Bartels
1|Barthel
1|Bartlett
1|Barto
1|Barton
1|Bascou
1|Batteux
1|Bauder
1|Baudin
1|Baumel
1|Bayr-Klimpfinger
1|Beall
1|Beaujean
1|Beaulieu
1|Beaverbrook
1|Beck
1|Beckett
1|Behrendt
1|Beit,
1|Bekkemellem
1|Bell
1|Beltramí
2|Benjamin
1|Benjamín
1|Bennett
1|Benton
1|Benze
2|Bernard
1|Bernardo
2|Bernd
4|Bernhard
1|Bert
1|Berthold
1|Bertrand
1|Bestelmeyer
1|Bethmann
1|Betta
1|Biallas
1|Biazon
1|Bigelow
1|Bignold
2|Bill
1|Binkley
2|Birgit
1|Bischoff
1|Bishop
1|Bismarck
1|Bite
1|Blair
1|Blanca
1|Blaser
1|Bloedorn
1|Blondin
1|Blue
1|Blum
1|Blumenthal
1|Boaz
1|Bob
1|Bodo
1|Boehm
1|Boháč
1|Bontine
1|Borghesi
1|Boroumand
1|Borror
1|Bost
1|Botkin
1|Botta
1|Boullonnois
1|Bowring
1|Boylan
1|Brack
1|Bragg
1|Brandon
1|Brannan
2|Braun
1|Brendan
1|Brentjes
1|Bressa
2|Brian
1|Briese
1|Brinker
1|British
1|Brock
1|Brodersen
2|Brown
2|Bruce
1|Bruckmann
1|Bruhn
1|Brunner
2|Bruno
1|Brunstermann
1|Bruyne
1|Bucher
1|Buck
1|Buckley
1|Bud
1|Buddeberg
1|Buenaventura
1|Burchard
1|Burnside
1|Buron
1|Burrell
1|Burton
1|Buser
1|Butman
1|Byrd
1|Byron
1|Bärbel
1|Béchu
1|Béla
2|Böhm
1|Bürkel
1|Băsescu
8|C.
1|Caballero
2|Caldwell
6|California
1|Calogero
1|Calotă
1|Calvin
1|Calviño
2|Campbell
1|Camps
1|Canova
1|Capo-Canellas
1|Cardia
1|Cardot
4|Carl
3|Carlos
2|Carmelo
1|Carmine
1|Carmona
1|Carnegie
1|Carol
1|Caroline
1|Caron
1|Carson
1|Casab
1|Casey
1|Cassidy
2|Castro
2|Cathy
1|Catta
1|Cecil
1|Celestino
1|Centre
2|Cerda
1|Chalmers
1|Chandra
13|Charles
1|Chase
1|Chatrine
1|Chatto
1|Cheikh
1|Chennupati
1|Cherokmanov
1|Chester
1|Chestnut
1|Chevalley
1|Chevrier
1|Chevy
1|Chinpei
1|Chokin
1|Chopard
1|Christian
1|Christina
1|Christophe
1|Cimbro
1|Claes
1|Clagett
1|Clara
1|Claret
1|Clark
2|Claude
1|Claudia
1|Clemens
1|Clement
1|Clifford
1|Clive
1|Clooney
2|Clukey
1|Coates,
1|Cochrane
1|Coffin
1|Coit
1|Coladipietro
1|Colin
1|Collins
1|Colquhoun
1|Colum
1|Communist
1|Comparini
1|Comtois
1|Connie
1|Connolly
1|Conservative
2|Cook
1|Coope
1|Cooper
1|Corbacho
1|Cordero
1|Core
1|Corinne
1|Cornac
1|Cornand
1|Cornaz
1|Cornell
2|Correa
1|Cospedal
1|Courant
1|Cremer
1|Cresswell
1|Crichton-Stuart
1|Cristina
1|Cuadras
1|Cunliffe,
1|Cunninghame
1|Currie
1|Curt
3|Curtis
1|Curzon,
1|Cutler
1|Cynthia
2|César
1|D'mitrievič
6|D.
1|Dagrun
1|Dailey
1|Dale
1|Dalton
2|Dana
1|Danaher
3|Daniel
2|Daniels
1|Daniélou
1|Danwitz
1|Daphne
1|Daryl
1|Daum
9|David
3|Davis
1|Dayanidhi
3|De
1|DeSapio
3|Dean
1|Debbie
1|Decebal
1|Del
1|Delmotte
1|Delport
14|Democratic
1|Democrats
1|Deubel
1|Devaraj
1|Development
1|Diane
2|Dick
2|Dietrich
1|Dino
1|Dionisi
1|Diop
1|Dirk
1|Dixon
1|Dobelle
1|Dobkin
1|Dodolev
1|Dolgoš
1|Dolores
1|Domes
1|Dominique
1|Donkersloot
1|Donovan
1|Donovan,
1|Dor
1|Dorfner
2|Dornemann
1|Dorsey
2|Dosti
1|Doucet
1|Downey
1|Drescher
1|Drews
1|Drobný
1|Drumalbyn
1|Dunkel
1|Dunn
1|Duplissea
1|Dupuis
1|Dyba
1|Dzharimov
1|Déat
1|Díaz
1|Díaz-Cañabate
1|Díez
2|Dürmayer
9|E.
1|Eagleton
1|Eamon
3|Earl
1|Earnest
1|East
1|Ebenezer
1|Echols
1|Eckhard
1|Eckhardt
1|Eddelbüttel
2|Edgar
1|Edit
1|Edmund
2|Eduard
1|Eduardo
1|Edvin
9|Edward
1|Eggen
1|Eichholtz
1|Eigil
1|Eilhard
1|Eitan
1|Eivind
1|Eleftherios
1|Elena
1|Eleonora
2|Elisabeth
1|Elisha
1|Ellmaker
1|Elmer
1|Elías
1|Emanuel
2|Emil
1|Emilio
1|Emma
1|Endō
1|Enne
1|Enrico
1|Erfurth
1|Erhard
1|Erhel
1|Eric
6|Erich
1|Eriksen
1|Erkki
1|Erlitz
1|Ernest
1|Ernesto
3|Ernst
1|Ernst,
1|Ernst-Günther
1|Errázuriz
1|Ertl
1|Erwin
1|Esbroeck
1|Espagnac
1|Estelle
1|Eudoro
1|Eugen
1|Euler
2|Eva
1|Evan
1|Even
1|Evertz
1|Evje
1|Ewa
1|Ewert
1|Ewing
7|F.
1|Fahlman
1|Farkas
1|Farley
1|Farren
1|Faure
2|Felipe
1|Felix
1|Fernández
1|Ferro
1|Fickel
1|Fientje
1|Filipp
1|Finn
4|Fischer
1|Fisher
1|FitzGerald
1|FitzHerbert
1|Fitzsimons
1|Fizalam-William
1|Flach
1|Fletcher
1|Flores
1|Ford
1|Forsslund
1|Fousseret
1|Francis
2|Francisco
1|Franco
1|Francés
5|Frank
1|Franken
1|Františka
4|Franz
1|Franzoni
1|François
2|Fred
2|Frederick
1|Fredrik
1|Freidel
1|French
1|Fresco
1|Freudenberg-Pilster
6|Friedrich
1|Friot
8|Fritz
1|Frontier
1|Frédérique
1|Fröberg
1|Fu
1|Fuchs
1|Fur
1|Furuholm
1|Fussenegger
1|Féin,
1|Félix
4|G.
1|GLYKOFRIDIS
1|Gablentz
1|Gabriel
1|Gabriele
1|Gahn
1|Gail
1|Gajapati
1|Gama
2|Gant
1|García
1|Garleff
2|Garrigues
1|Gasset
1|Gavin
1|Gaxiola
1|Gayman
1|Gebhard
1|Geddes
1|Geithner
1|Gemen
1|Gene
2|Gennady
1|Geoff
1|Geoffroy
5|Georg
8|George
1|Georges
1|Georgi
1|Georgian
1|Gerckens
2|Gerd
1|Gerda
3|Gerhard
1|Gerhart
1|German
1|Gerster
3|Gertrud
1|Gesine
1|Gianclaudio
1|Gianni
1|Gibson
2|Gilbert
1|Gili
1|Gillani
1|Gillespie
1|Gilmore
1|Gingrey
1|Giuliano
1|Giulio
1|Giuseppe
1|Giustiniani
1|Gobet
2|Goebel
1|Goerens
1|Gomer
1|Gontrie
1|Gonzales,
2|González
1|Gonzálo
2|Gordon
1|Gorrell
1|Gorría
2|Gottlieb
1|Gouverneur
1|Graham
1|Granados
1|Grandi
2|Grant
1|Graves
1|Gray
1|Graziano
1|Greenaway
1|Greenfield
1|Greg
1|Gregory
2|Grendelmeier
1|Grete
2|Griffin
1|Griffith
1|Groos
2|Gross
1|Groß
1|Großer
1|Grubb
1|Gruber
1|Guanglie
1|Guido
1|Guigou
1|Guild
1|Guntram
1|Gury
1|Gustaf
1|Gustafsson
1|Gustau
3|Gustav
1|Gustavsen
1|Gutiérrez
1|Gutsmiedl
1|Guy
1|Guízar
1|Gwiżdż
1|Gómez
1|Günter
9|H.
1|Haase
1|Hadden
1|Hahn
1|Hailey
1|Hallowell
1|Hamid
1|Hamidou
3|Hamilton
1|Hamisi
6|Hampshire
1|Hanley
2|Hanns
11|Hans
1|Hans-Ehrenfried
1|Hans-Werner
1|Hansen
2|Hanzel
1|Haque
2|Harald
1|Harish
1|Harmony
1|Harold
1|Harris
1|Harry
1|Harter
1|Hartke
2|Hartmut
2|Hasan
1|Haselbach
1|Hassan
1|Hausen
1|Havard
1|Hayes
1|Hays
1|Healy
1|Hedermann
1|Heidingsfelder
1|Heike
1|Heilig
1|Heimann
1|Heinermann
17|Heinrich
1|Heinz
1|Held
1|Heleen
1|Helle-Haeusler
3|Helmut
1|Helmuth
2|Hendrik
1|Henningsen
5|Henry
1|Herashchenko
3|Herbert
1|Herczog
1|Herlitzius
5|Hermann
1|Hernelius
2|Hernández
1|Herr
1|Hesemann
1|Hess
1|Hesseldieck
1|Heyman
1|Hicks
