frequency|word
799|?
7|American
1|Australian-rules
1|Basque
5|Doktor
3|Engineering
1|Judaic
2|Martenot
1|Mathematics
5|Nauk
1|Nordic
1|Philology
1|Physics
73|What
436|Which
291|Who
1|Wikipedian
7|academic
1|activities
64|activity
54|actor
1|advisor
1|agriculture
1|algebra
2|alpine
2|amateur
1|anatomy
36|and
2|archaeologist
11|architect
1|archival
16|are
27|art
1|artist
415|as
1|aspect
4|assistant
705|associated
136|association
1|astronaut
2|astronomer
6|athletics
1|audio
1|aviator
3|badminton
1|ball
1|ballet
2|banker
1|baseball
14|basketball
1|bass
1|bass-guitarist
2|bass-guitarist,
19|behavior
5|behaviors
40|behaviour
70|belong
25|belongs
1|biathlete
2|biologist
1|biology
1|botanist
2|boxer
7|branch
1|business
3|canoer
2|chemist
2|children's
2|cinematographer
1|classification
3|coach
4|coach,
6|collage
3|collagist
2|columnist
1|combined
6|communication
6|competitor
24|composer
5|computer
4|concept
2|conductor
1|conflict
1|cricketer
1|critic,
1|croquet
1|cross-country
1|curling
7|cyclist
1|cyclist,
2|dancer
8|director
7|discipline
35|do
35|does
2|double-bassist
2|driver
2|drummer
1|dub
7|economic
18|educational
1|educationist
2|educator
7|engineer
1|enterprise
1|entomologist
4|entrepreneur
1|essayist
9|event
1|evolutionary
1|explorer
11|farmer
696|field
9|fields
1|fighter
1|figure
10|film
2|floorball
142|football
1|football,
1|footballer
1|game
16|genre
3|geographer
3|gilder
5|gilding
1|guitar,
1|gynaecologist
2|handball
49|harpsichord
1|harpsichordist
391|has
24|have
1|high
9|historian
7|hockey
40|human
7|ice
5|in
1|industry
1|information
18|institution
7|instrument
3|instruments
1|inventor
299|is
1|jazz
27|journalist
11|judge
1|judo
1|judoka
1|jump
1|karateka
1|landscape
1|league
1|libretto
2|linguist
3|literary
1|lyricist
1|lyrics
1|magician
3|maker
1|maker,
9|manager
3|marathon
1|marine
2|mathematician
1|midwife
1|military
1|minister
7|model
1|monk
3|music
10|musical
6|musician
1|musicologist
1|musicology
2|naturalist
1|non-fiction
1|novel
2|novelist
3|object
753|occupation
1|occupation?
43|occupations
722|of
1|official
2|ondes
1|ondist
1|opera
2|organ
1|organist
2|organization
1|owarai
18|painter
1|painting
1|peddler
1|pelota
1|performer
1|personality
1|personnel
3|pesäpallo
1|pharmacist
8|philosophy
1|photographer
3|physical
7|physician
3|physicist
10|pianist
17|piano
2|piano,
1|pilot
143|player
2|player,
12|poet
8|political
64|politician
2|polo
1|pornographic
1|presenter
13|process
1|producer
1|professor
2|racecar
1|radio
1|record
1|researcher
1|rugby
2|runner
1|scheme
1|scholar
10|science
1|sciences
5|scientist
2|screenwriter
4|sculptor
1|sideshow
7|singer
1|skater
4|skier
107|sport
8|sports
1|sportsperson
2|stage
1|statesman
1|surgeon
1|swimmer
1|swimming
4|system
6|tailor
1|tarento
1|tax
36|teacher
2|technicss
2|television
4|tennis
25|that
580|the
3|theologian
150|thier
95|to
1|trade
10|translator
1|trumpet
2|trumpeter
1|trumpeter,
7|type
1|unionist
30|university
1|viola
1|violist
1|visual
1|voice
2|water
1|watercolor
290|with
9|work
2|wrestler
63|writer
