frequency|word
1|(October–December
1|(women)
1|/
3|1
1|10
1|15
1|16
1|1794
1|18
1|1812
1|1903
4|1948
1|1952
1|1956
1|1966
2|1972
2|1976
2|1978
1|1980
4|1982
3|1984
1|1985
3|1988
1|1989
1|1990
2|1992
7|1994
1|1995
10|1998
1|1999
1|2
2|2,
3|2002
6|2006
1|2007
1|2008
1|2009
7|2010
1|2012/2013
1|2013
1|2013/2014
1|2013–14
14|2014
1|2014/2015
6|2015
1|2015)
18|2016
1|21
1|2142
1|23
3|3
1|3,
1|3D
2|4
1|58th
2|6
1|7
1|8
989|?
1|A/C,
1|A20
2|Abgeordnetenhaus
1|Abu
1|Action
1|Actress
1|Adventure
1|Affairs
3|Africa
1|African
1|Age
1|Aleppo
1|All
1|Alpine
1|Amaranto
9|America
1|America,
9|American
1|American-led
3|Americas
1|Amsterdam
1|Ancient
1|Andreas
1|Andrews
22|Anglic
22|Anglo-Frisian
3|Antarctica
1|Appliquées
1|April
1|Archaeological
1|Argentina
1|Argentine
1|Armagnac–Burgundian
2|Army
1|Arrow
2|Art
3|Asia
4|Asian
2|Assembly
4|Australia
2|Austria
1|Austrian
1|Auto:
1|Award
1|BBC,
1|Bactria–Margiana
11|Badminton
1|Banff–Windermere
1|Bangkok
2|Barack
1|Barnaby
1|Baroque
1|Bath
10|Battle
1|Battlefield
1|Belfort
1|Belgium
8|Berlin
1|Best
1|Beuningen
1|Biathlon
1|Binga
1|Biographical
2|Bobsleigh
1|Boijmans
1|Borneo
1|Bowers
2|Brandybuck
1|Brandybuck,
8|Brazil
1|Breisgau
7|British
2|Brnjica
2|Brockhaus
1|Brodie
1|Bronze
1|Brussels
2|Buffy
1|Bundesstraße
3|Bundestag
2|C
1|C-terminal
1|C3/C5
1|Camperdown,
1|Campus
2|Canada
1|Caribbean
1|Catalans
1|Catalonia
1|Catharinakerk
1|Catholic
1|Caubvick
1|Cemetery
1|Center
2|Central
7|Chamber
8|Championships
2|Chancellor
1|Chile
1|China
1|Chinese
2|Christian
1|Christianity
1|Church
1|City
3|Civil
2|College
2|Colombia
2|Commander
2|Commons
2|Commonwealth
1|Communist
1|Complex
1|Cone
2|Congress
1|Connecticut
1|Constituent
1|Corps
1|Council
1|Crawford
1|Crimean
1|Criquielion
1|Critérium
1|Cross
1|Cross-country
1|Crusade,
2|Cumberland
14|Cup
2|Curaçao
1|Cycling
1|Cyrillic
9|Czech
1|Das
1|Dauphiné
1|Dead
13|Democratic
2|Denali
7|Denmark
2|Department
7|Deputies
1|Deutschen
1|Dictionary,
1|Diet
1|Documenta
1|Dodinas
1|Dollhouse,
3|Doubles
1|Dr.
1|Dramatic
1|Drut
2|Duchy
1|Dunt
1|E30,
1|E35
1|EB-11
1|EF-hand
1|EZFW
2|Eastern
1|Eater
1|Ebenezer
1|Education
2|Efron.
4|Egyptian
