frequency|word
1|(Greece)
7|1st
2|2nd
2|3rd
1|4th
1|5th
1327|?
4|A.
1|Abad
1|Abbess
1|Abd
2|Abel
1|Abicht
1|Abraham
1|Abram
1|Abreu
1|Abu
1|Abubakar
1|Academy
1|Académie
1|Achard
1|Achille
1|Aclocque
1|Adam
1|Aderhold
4|Adolf
1|Adriaan
1|Adrian
2|Adrien
3|Affairs
1|Agha-mir
2|Agnes
1|Agnès
2|Agriculture
1|Aguilar
1|Ahlefeldt
1|Ahlwardt
1|Ahmed
1|Aida
1|Aidan
1|Akaba
1|Alain
1|Albanel
1|Albano
11|Albert
1|Alberti
5|Alberto
1|Albrecht
1|Albín
1|Alcock
1|Alejo
1|Aleksej
1|Alena
1|Alessandro
4|Alexander
1|Alexander,
1|Alexis
1|Alfons
1|Alfred
2|Alfthan
1|Ali
1|Alkistis
1|Allason
1|Allegri
1|Alleman
1|Alli
1|Alois
1|Alojz
3|Alphonse
1|Alves
1|Alzugaray
1|Amadeu
1|Amand
1|Ambrose
2|America
1|Amé-Thérèse-Joseph
2|Ana
1|Andersen
1|Anderssen
1|Andersson
1|Andoni
1|Andre
4|Andreas
2|Andrew
2|Andrews
2|András
1|Andrä
2|André
1|André-Louis-Esprit
1|André-Léonard
1|Andueza
1|Angel
2|Angelini
3|Angelo
1|Angulo
1|Angus
1|Anita
2|Anna
4|Anne
1|Anne-Marie
1|Annemarie
1|Ansart
1|Ansverus
1|Anthon
1|Antier
5|Antoine
1|Antoine-François
1|Antoine-Joseph
4|Anton
1|Antonakou
1|Antoni
5|Antonio
1|Antrick
1|António
1|Antônio
1|Anvar
1|Anzjøn
1|Apps
1|Aragay
1|Arantes
1|Arbour
1|Archibald
1|Ariel
1|Armand
2|Armando
1|Armengol
2|Armenia
1|Armiñán
1|Arnauldet
2|Arnold
1|Arregui
3|Arthur
1|Arto
1|Arturo
1|Ashburnham,
3|Assembly
1|Association
1|Atard
1|Athanase
1|Athanasius
1|Atthalin
1|Audrey
1|Auerbach
5|August
4|Auguste
1|Auguste-Philippe
3|Augustin
1|Augusts
1|Augustus
1|Auque
2|Australia
1|Axelsson
1|Ayalon
1|Azari
1|Aznar
4|B.
1|Babaud-Laribière
1|Babeș
1|Bacaredda
1|Baccelli
2|Bachmaier
2|Bachmann
1|Bachmeier
1|Bagnasco
1|Bagwell
1|Balisaux
1|Baptiste
2|Barack
3|Barbara
2|Barcelona
7|Baron
1|Baroness
6|Baronet
1|Barrera
2|Barrett
1|Bart
1|Bartels
1|Bartelt
1|Bartlett
1|Bartolomeo
1|Barton
1|Basedow
1|Bassinet
1|Bastianoni
1|Bastos
1|Bateman
1|Batiuk
1|Batteux
1|Battie-Wrightson
1|Bayer
1|Bazeyan
1|Bazin
1|Beasley
1|Beatrix
1|Beaumont-Vassy
1|Beauvais
1|Becciu
1|Bechmann
1|Beck
1|Belarus
1|Belden
1|Belluzzo
1|Beltramí
1|Ben
1|Benedicto
1|Benedikt
1|Benjamin
2|Benoît
1|Bentabole
2|Berg
1|Bergeret
1|Berit
1|Berlin
1|Bernadette
2|Bernard
1|Bernard-Jean-Maurice
1|Bernardi
1|Bernasconi
2|Bernhard
1|Bert
1|Berta
1|Bertrand
1|Bes
1|Besse
1|Besson
1|Bethmann-Hollweg
1|Beuno
1|Beutinger
1|Bevanda
1|Bezons
1|Bidwell
1|Biel
2|Birgit
1|Birkenmayer
1|Bishop
1|Bitar
1|Bjørnskow
1|Blair
1|Blakeslee
1|Blanca
1|Bley
1|Blok
1|Bloomberg
1|Bob
1|Bocanegra
1|Bohac
1|Boigne
1|Boissy
1|Bonnaire
1|Bontine
1|Borden
1|Boris
1|Borja
1|Bost
1|Bothfeld
1|Bouyssou
1|Bovent
1|Boyer
1|Boys
1|Brand
1|Brault
2|Brazil
1|Brazil,
1|Bressa
1|Breyer
1|Briese
1|Briffod
1|Brigmanis
1|Brittany
1|Brix
1|Bronson
1|Brosel
2|Bruce
1|Brumm
1|Brunhilde
1|Brutus
1|Bryan
1|Bryant
1|Bráf
1|Bräuer
1|Brünner
1|Bubulcus
2|Buck
1|Buckley
1|Buddeberg
1|Buot
1|Bureš
1|Burgh
1|Burri
1|Burrows
1|Burton
1|Bury
1|Butigieg
1|Bäumer
1|Béla
1|Béra
2|Béraud
1|Böckelmann
1|Bürklin
6|C.
1|Cabellec
1|Cadot
1|Caesoninus
2|Caffort
1|Caldre
1|Caledon
1|California
1|Callahan
1|Callahuanca
1|Calpurnius
1|Calvin
