frequency|word
2|(Industry)
1|1921,
1|1927
400|?
1|Access
1|Administration
5|Affairs
2|Africa
1|Agency
1|Agriculture
1|Aigües
1|Akershus
1|Albal
1|Albinyana
1|Aldea
1|Algaidas
1|Alicante
1|Almansa
1|Almere
22|America
2|America,
1|Andorra
1|Angeles
1|Anloo
1|Antarctica
1|Antwerp
1|Argentina
1|Arkansas
1|Armenia
4|Army
1|Arucas,
28|Assembly
7|Australia
3|Australian
5|Austria
1|Austrian
1|Austria–Germany
1|Avinyó
1|Azerbaijan
1|Bahamas
2|Baseball
1|Bavaria
3|Beemster
1|Begonte
1|Belarus
1|Belarusian
4|Belgium
1|Belgium–Germany
1|Belgium–Netherlands
4|Berlin
1|Berlin,
1|Bern
1|Bescanó
1|Board
2|Bosnia
11|Brazil
1|Brazil,
1|Brisbane
3|Britain
4|British
1|Brunswick
1|Brígida,
1|Bucharest
2|Bundestag
1|Bàscara
2|California
9|Canada
1|Canada,
1|Canadian
3|Cape
1|Carcabuey
1|Carolina
1|Carracedelo
1|Catarroja,
5|Catholic
1|Cea,
4|Chamber
3|Chancellor
1|Chile
3|China
5|Church
6|City
1|City,
1|Cleveland
1|Colombia
3|Columbia
3|Commissioner
2|Commons
1|Conditional
2|Congress
1|Congress,
1|Convention
2|Convention,
1|Corts
4|Council
1|Croatia
1|Cuevas
5|Czech
2|Czechoslovakia
1|Cáceres
1|Córdoba,
1|D.C.
1|Defence,
3|Deputies
2|District
1|Dominica–France
1|Dresden
1|Dublin
2|East
1|Economy
1|Edward
2|Empire
1|Encinas
7|England
1|Errenteria
1|Ethiopia
3|European
2|Exiting
7|Federal
1|Federation
1|Fene
1|Finance
1|Finance,
2|Finland
1|Finnish
1|Fire
1|Fish
6|Flag
1|Florence
5|Foreign
15|France
1|France–Germany
1|France–Netherlands
1|France–Spain
1|France–United
2|Francisco
21|French
1|Garray
2|Georgia
4|German
16|Germany
1|Glasgow
1|Governing
5|Governor
1|Granera
1|Granollers
3|Great
1|Greece
2|Guinea
1|Hamburg
2|Herzegovina
1|Hong
14|House
1|Ibarra
2|India
1|Indian
1|Indonesia
1|Insurance
1|Interior
2|International
2|Iran
1|Iraq–Syria
3|Ireland
1|Island
2|Islands
1|Islands–United
1|Israel
1|Istanbul
1|Italian
7|Italy
5|Italy,
1|Iznájar
3|Japan
1|Jordan–Syria
2|Kazakhstan
1|Kenya
25|Kingdom
1|Kingdom,
1|Kiribati–United
1|Kong
1|Korea
3|La
4|Labor
1|Landtag
1|Lanjarón
2|Las
1|Lausanne
1|Legislative
1|Liberal
1|Liverpool
1|Lords
1|Los
1|Madrid
2|Maine
1|Management
1|Mancha
1|Marcos
1|Marshall
1|Massachusetts
7|Mayor
20|Member
1|Menàrguens
1|Mercia
1|Mex
18|Minister
2|Ministry
1|Minnesota
1|Monaco
1|Montevideo
1|Montreal
2|Moscow
25|National
1|Nations
1|Nazi
9|Netherlands
1|Netherlands–United
12|New
1|Nordsachsen
1|North
7|Norway
1|Nunavut
1|Oakland,
1|Oirsbeek
2|Oslo
2|Palmas
2|Papua
4|Paris
12|Parliament
1|Parti
3|Party
4|People's
1|Pera
2|Philippines
2|Poland
1|Polish
2|Prague
2|Prats
2|Premier
5|President
1|Priego
8|Prime
1|Prince
3|Prussian
2|Public
1|Quebec
1|Québécois
1|Reales,
3|Reichstag
12|Representatives
11|Republic
1|Republic,
1|Rest
3|Rey
1|Riksdag
1|Riner
6|Roman
3|Romania
3|Rome
5|Russia
1|Russia,
1|Russian
1|Russia–United
1|Rute
1|Saba
1|Sahagún
1|Salorino,
3|San
1|Santa
1|Santervás
1|Seattle
1|Second
9|Secretary
7|Senate
2|Senator
4|Serbia
1|Serinyà
1|Service
1|Seu
2|Seville
1|Sickness
1|Singapore
2|Slovenia
2|Solomon
3|South
2|Soviet
6|Spain
13|State
36|States
1|Suellacabras
1|Supervisors
8|Sweden
2|Sweden,
1|Swiss
4|Switzerland
1|Syria–Turkey
1|Tarazona
1|Tennessee
1|Teror,
1|Tona
1|Toronto
1|Torrejón
1|Trade
1|Trade,
1|Traiguera
2|Transport
1|Transport,
1|Turkey
13|US
4|Ukraine
2|Ulestraten
4|Union
1|Union,
51|United
2|University
1|Valencianes
1|Vega
1|Velasco
3|Verde
1|Victoria
2|Vienna
1|Vilanant
1|Villanueva
1|Vinalesa
1|Warsaw
1|Washington,
1|Water
1|Weekly
400|Which
1|Wildlife
5|Wisconsin
1|Workers'
1|Works
1|Yerevan
7|York
1|Zaanstad
2|Zealand
1|acts
115|administrative
1|agencies
1|aksjeselskap
1|aktiebolag
1|amendments
59|and
44|applies
38|apply
5|are
13|arms
1|assemblies
4|assembly
2|association
3|authority
2|baseball
2|belong
22|belongs
11|border
5|border,
33|borders
4|business
1|case
1|catalog
1|city
8|coat
5|coats
10|come
47|comes
1|committees
2|constitutional
1|consul
51|control
1|council
5|country
2|court
1|courts
1|d'Urgell
6|de
3|del
1|department
1|district
1|documents
1|election
4|events
1|family
1|federal
14|flag
5|flags
9|for
2|former
4|government
57|has
85|have
1|house
1|identifier
5|in
30|is
5|judicially
332|jurisdiction
2|la
9|law
2|league
1|legal
1|legislature
35|linked
2|local
1|lower
11|mayor
47|member
13|ministries
1|ministry
2|monarch
56|occupation
62|occupations
436|of
1|office
2|organ
5|organizations
1|organs
250|over
58|political
1|pope
1|position
2|positions
36|preside
24|presides
1|principle
1|public
1|publication
2|representative
1|second
4|sources
4|sourcess
7|state
1|state,
1|statute
8|statutes
2|subdivision
1|subdivisions
33|supervision
26|territories
110|territory
263|the
141|to
57|under
1|unique
1|village
2|voluntary
2|Úbeda
