frequency|word
1|(district)
200|?
1|Ailly-sur-Noye
6|America
1|Amsterdam
1|Angers
1|Arizpe
1|Arras
3|Australia
2|Austria
1|Auvergne-Rhône-Alpes,
1|Bain-de-Bretagne
2|Barcelona
1|Bas-Rhin
1|Batumi
1|Bavaria
1|Belgium
5|Berlin
1|Bobo
1|Bologna
1|Bonn
1|Bonnat
1|Boston
1|Bourg-en-Bresse
2|Brazil
2|Brescia
1|Britain
1|Bruyères
1|Budapest
1|Bustanico
1|Carbonia
1|Carnières
1|Catalonia
1|Cesson-Sévigné
1|Chengdu
2|City
1|Commonwealth
1|Como
1|Conty
1|Copenhagen,
1|Croatia
1|Dakar
1|Denmark
1|Dioulasso
1|Dourdan
1|Dresden
2|Duchy
1|Düsseldorf
1|El
7|England
1|Florence
3|France
1|Gabon
1|Genoa
1|Georgia
4|Germany
1|Gorzów
1|Grand
1|Great
1|Greece
1|Guinea
1|Görlitz
1|Hamburg
1|Hanover
1|Hasselt
1|Hauts-de-France
1|Heian-kyō
1|Heijō-kyō,
2|Hungary
1|India
1|Ireland
1|Israel
4|Italy
1|Ivano-Frankivsk
1|Japan
1|Kazakhstan
1|Kazincbarcika
1|Kielce
7|Kingdom
1|Kyiv
1|Le
1|Limoges
1|Lithuania
2|Ljubljana
6|London
1|Lorquin
1|Loudes
2|Lyon
1|Lyon-I
1|Lyon-II
1|Macedonia
1|Macedonian
1|Madrid
1|Marrakesh
2|Marseille
1|Mas-d'Azil
1|Mashhad
2|Milan
2|Mirepoix
2|Montevideo
1|Montreal
2|Montsalvy
1|Morlaàs
1|Munich
1|Nagaoka-kyō
1|Naples
2|Netherlands
3|New
1|Normandy
1|Orléans
1|Ottawa
1|Oullins
2|Padua
2|Pamiers
3|Paris
1|Phoenix
1|Pleaux
1|Plombières-les-Bains
2|Poland
1|Polish–Lithuanian
1|Pont
5|Prague
1|Provins
1|Prussia
1|Puget-Théniers
1|Pyrénées-Orientales
4|Republic
1|Revin
1|Reykjavík
1|Riga,
3|Rome
2|Russia
1|Saint-Benin-d'Azy
1|Saint-Germain-Lembron
1|Saint-Jean-en-Royans
1|Saint-Leu-la-Forêt
1|Saint-Malo,
2|Saint-Ouen
1|Sainte-Livrade-sur-Lot
2|Santiago
1|Saugeais
1|Saverne
1|Serbia
2|Seville
1|Singapore
1|Siret
1|Skinnskatteberg
1|Slovak
1|Socialist
1|Sofia
1|Sonora
1|Spain
1|Springfield
6|States
2|Stockholm
1|Strasbourg
1|Suert
3|Sweden
1|Switzerland
1|Tallahassee
1|Tbilisi
1|Tournai
1|Turin
1|Turkey
2|US
10|United
1|Valencia
1|Venice
4|Vienna
1|Warsaw
35|What
165|Which
1|Wielkopolski
1|Yaoundé
2|York
1|Zagreb
1|Zealand
42|administration
110|administrative
12|and
21|are
74|as
3|canton
73|capital
1|capitals
42|center
1|cities
33|city
1|comarca
5|country
55|county
1|de
2|department
1|district
23|division
6|divisions
1|family
30|first
29|for
29|french
2|geographic
140|has
50|have
1|human
47|is
95|its
1|kingdom
2|location
1|municipalities
1|noble
106|of
14|political
3|province
55|seat
1|settlement
9|state
13|states
5|subdivision
27|territories
65|territory
55|the
37|their
