frequency|word
200|?
1|Abram
1|Actor
1|Agrell
1|Aharonov
1|Alix
2|America
1|André
1|Antarctica
1|Arnesen
1|Arnoldus
1|Art
1|Asia
1|Australia
1|Award
2|BASE
1|Bak
1|Bak,
1|Baseball
1|Battaglini
1|Baydal
1|Beert
2|Belarus
1|Benny
1|Board
1|Boiffier
2|Cale
1|Canada
1|Christ
1|Christianity
1|Commissioner
1|Czech
1|Deco
1|Desk
1|Diarra
1|Dinitz
1|Dixmier
1|Drama
1|Ellen
10|English
1|Enric
1|Eric
1|Erich
1|Esperantist
1|Featured
1|Film
1|Finn
2|Frans
1|Frattini
1|George
1|Gideon
1|Giovanni
1|Giuseppe
1|Grant
1|Gustavsen
1|Hamilton
3|I
3|II
1|Ibn
1|Jacques
1|Jan
1|Jeff
1|Jesus
1|Johan
3|John
1|Kiessling
1|Kim
3|Kingdom
1|Lila
1|Marty
1|Marxism
1|Mer
1|Michael
1|Miller
1|Milton
1|Natalia
1|National
1|Osias
1|Ousmane
1|Outstanding
1|Play
1|Preuß
1|R.
1|Roig
4|Russia
1|Ryan
1|Schouten
1|Spain
2|States
1|Strachey
1|Strelchenko
1|Thomas
1|Tomlinson,
1|Tretikov
5|United
1|Urban
1|Veith
1|Vicent
1|Walsh,
6|War
4|What
169|Which
27|Who
6|World
1|Xavier
1|Yakir
1|a
4|academic
3|actor
1|aerospace
2|aircraft
1|al-Banna'
1|al-Marrakushi
18|and
2|archaeologist
1|archery
5|are
41|area
4|art
65|as
37|association
1|audio
1|author
1|autobiographer
1|award
7|basketball
1|bassist
1|behavior
1|behaviors
10|belong
1|bibliography,
1|biology
1|bird
1|carpenter
2|chemist
1|chemistry
1|choreographer
2|collage
1|collection
4|composer
1|cricket
2|curling
1|curling,
8|discipline
1|disciplines
2|disciplinse
3|do
7|does
61|domain
1|educationist
1|engineer
1|engineering
1|evolutionary
51|field
1|film
37|football
1|for
2|genre
62|has
45|have
1|heptathlon
32|his/her
2|historian
2|hockey
1|horse
2|ice
104|in
17|is
3|journalist
1|journalist,
1|judo
1|jump
2|jumping,
1|language
2|lawyer
3|league
2|linguist
1|literature
1|long
1|mayor
2|metabolic
2|model
1|multiple
1|musician
1|nephrology
3|novelist
2|occupation
2|occupations
136|of
1|oncology
5|painter
61|people
76|person
1|physical
2|physicist
41|player
2|presenter
2|process
1|profession
3|rugby
1|scenographer
1|science
1|sclerosis
1|sculpture
1|singer
2|special
42|specialisation
2|sport
1|suicide
1|surgeon
13|teacher
2|television
1|tennis
83|the
1|theatre
10|to
3|translator
1|type
1|types
13|university
1|viticulture
62|work
45|works
11|writer
