frequency|word
1|!
3|&
1|'n'
2|15
1|16
2|1922-1997
4|2
1|2,
1|2.0:
1|2010
1|2016
1|2:
1|3
1|36
2|:
200|?
2|A
1|Activity:
1|Agent
1|Agnew
1|Albert
1|Alien
1|Alizadeh
1|Alvin
1|America
1|Amigo
2|An
1|Andersen
1|Anderson
1|Angels
2|Anka
1|Annie
1|Anniversary
1|Answer
1|Any
1|Aqua
1|Arad
1|Arion
1|Arttu
1|Ashes
2|Assault
1|Atar
2|Atlas
1|Autumns,
1|Awful
1|Barkley
1|Bebelaar
1|Bee
1|Bjordal
2|Blonde
3|Blood
1|Bluiett
2|Bombshell
2|Boroughs
1|Bottle
1|Boy
1|Boys:
1|Branching
1|Breed:
1|Brewer
1|Brothers
1|Buddy
1|Bunzow
1|Burns
1|Burzum
1|Cab
1|Cale
1|Calloway
1|Canary
1|Carl
1|Carriera
1|Celebration
1|Challenge
1|Chasseur
1|Chessgame
1|Children
1|Christina
2|Cihanov
2|Cities,
2|Citizens
2|City
2|Cloud
1|Cornelis
2|Counties,
1|Crash
1|Creature
1|Cruel
1|Cryoshell,
1|Cunnah
2|Cyborg
1|Danger
1|Danny
2|David
2|Day
1|De
1|Democratic
2|Denis
1|Deus
1|Dictionary
2|Die
1|Digimon:
1|Disney
1|Divine
4|Doctor
3|Dolittle
1|Dolittle,
1|Dollar
1|Don
2|Don't
2|Dr.
1|Dracula:
1|Dragon
1|Dream
1|Dubrau
2|Dufour
1|E
1|E.
1|Earth
1|Eddy
1|Edwards
1|Emily's
2|England
1|English
1|Eurodance
1|Evil:
1|Ex:
1|Exploration
1|F1
2|FC,
1|Fall
1|Feeling
1|Fighting
1|Fillette
1|Francesco
2|Fraternité
1|Games
2|Gaue
1|Gees
2|Genesis
1|Genevieve
1|Genji
1|Georgi
1|Germany
1|Gerrold
1|Gettan
1|Gladstone
1|Glasser
1|Go
1|Goal
1|Goku
1|González
1|Green
1|Gunfighter
1|Ham
1|Hamiet
1|Hamilton
1|Happy
1|Heroes
1|Highasakite
2|Hirayama
1|His
2|History
1|Holden
2|Holt
1|Holty
1|Horses
2|House
1|Hush
1|Hush,
3|I
1|II:
2|In
1|Incubus,
1|Infinity
1|Intentions
1|Island
1|It
2|Ivan
1|Jam!
1|Jamba
2|James
1|Jan
1|Jerry
5|John
2|Journey
1|Julia
1|Kandre
1|Keller
1|Khoobsurat
1|Kings
1|Konyayev
1|Kupiainen
2|Kutless
3|La
1|Lady
1|Lady,
1|Lakidi
1|Lamp
1|Language
1|Laredo
1|Larionova
1|Lasgo
2|Le
1|Lee
1|Les
2|Life
1|Like
1|Lily
1|Lime
1|Lindeman
1|Little
1|Living
1|Loop
1|Louis
1|Louiss
4|Love
1|Luis
1|Lyre
1|MacArthur's
1|Malpractice
1|Man
1|Manuel
1|Mare
1|Margot
1|Mario
1|Mark
1|Marked
1|Martin
1|Marvel
1|Master
1|Matias
1|Matilde
1|Matta
1|McAloon
1|Me
1|Mechanized
1|Medicine
1|Message
1|Michailowitsch
1|Mieczysław
2|Miki
1|Mills
1|Miriță
1|Mitsuru
1|Molina
1|Moondyne
1|Moore
1|Morrow
1|Mortem
1|Most
1|Moto
1|Moudaber
1|Movie
1|Mr.
1|Mykonos
1|Need
1|Nelepp
2|Nemesis
1|New
1|Nexø
1|Nicole
1|Niebergall
1|Night
1|Nikolay
1|Nilson
2|No
1|No.
1|Nomine,
1|Noone
2|Notitia
1|Novák
2|Näcip
1|Octopus
1|Olga
1|Olympic
1|Ones
2|Or,
1|Origin
1|Orloff
1|Oscar
1|Owes
1|Paddy
1|Palau
1|Pallieter
1|Pamba
1|Paperboys,
