frequency|word
199|?
1|Albania
1|Algeria
34|America
1|America,
1|Antarctica
2|Arabia
1|Arenas
4|Australia
2|Bahamas
1|Bavaria
2|Belgium
3|Berlin
5|Brazil
3|Canada
1|Cape
1|China
1|Corfu
1|Corsica
1|Crete
1|Cyprus
2|Czech
3|Denmark
1|Dresden
1|Ethiopia
6|Europe
1|Finistère
1|Finland
27|France
1|France?
1|Gabon
14|Germany
1|Ghana
1|Hamburg
2|Hungary
1|Iceland
4|India
1|Iran
1|Israel
1|Israel,
8|Italy
5|Japan
1|Kazakhstan
2|Kiel
10|Kingdom
1|Kyrgyzstan
2|Libya
1|Luxembourg,
1|Macedonia
1|Malaysia
1|Mountains
1|Mozambique
1|Myanmar
1|Nepal
4|Netherlands
2|North
1|Pedro
1|People's
3|Poland
1|Portugal
1|Potsdam
3|Prague
1|Pyrénées-Orientales
4|Republic
2|Romania
2|Russia
1|San
2|Saudi
1|Singapore
2|Slovakia
6|Spain
33|States
2|Sweden
1|Syria
2|The
1|Torngat
2|Turkey
42|United
1|Verde
4|Vienna
48|What
152|Which
1|Yemen
5|and
9|are
2|area
1|class
1|de
161|highest
191|is
2|landscape
4|mountain
236|of
35|peak
126|point
2|protected
33|terrain
6|terrains
201|the
39|zenith
