frequency|word
200|?
1|African
1|Ahodikpe
1|Aleksandr
2|Alexander
2|Alexandra
1|Alfred
1|Alisa
1|Andy
2|Anna
1|Anselmo
1|Antoine
1|Armengol
2|Arthur
2|Astakhov
2|Ayık
1|Azeglio
1|Bader
2|Barrera
2|Bartolomeo
1|Basilicata
1|Batista
2|Beccari
2|Belgorod
2|Bellini
2|Berkutov
2|Boniface
1|Book
1|Borowitz
1|Brandani
2|Brandenburg
2|Bruno
2|Burataeva
2|Cabannes
1|Campania,
1|Caomaggiore
4|Carlo
2|Carr
2|Casey
2|Castillo
2|Casto
2|Cecilia
1|Central
2|Chennai
1|Chions
2|Christian
1|Ciampi
1|Cinto
1|Clarkson
1|Claude
1|Clayton
1|Colbert,
1|Corrente
2|Costa
1|Cristián
1|Dalipi
2|Damir
4|Daniel
2|Darnaud
3|David
2|Davide
2|Davis
1|Deivid
2|Delčevo
2|Dill
2|Diriken
1|Dumay
1|Durutte
2|Dürmayer
1|Earl
2|Eduard
1|Edwin
1|Eike
2|Elst
1|Engstrand
2|Enzenberg
2|Erdős
2|Eric
1|Erlend
2|Ernest
1|Ethel
1|Euloge
2|Europe
1|F.
2|Fabianesi
2|Faenza
1|Ferario
2|Fernández
1|Ferran
1|Filangieri
2|Franco
1|Franklin
1|Franz
3|François
1|Frick
2|Frédéric
1|Gant
2|Garrido
2|Garrigou
2|Gleize
1|Gonzaga
1|Guerrieri
1|Hayashi
2|Hedwig
2|Heinrich
2|Helmut
2|Hochfelden
1|Houldsworth
1|Ignatius
1|Ignazio
1|Igor
2|Imola,
2|Iván
2|Jadid
2|Javier
3|Jean
1|Jean-Baptiste
1|Jeffrey
2|Jeremy
2|Jerry
1|Johann
3|John
1|Jones
2|Joong-Yong
3|Joseph
2|Karbe
1|Kate
1|Kazakhstan
1|Kelly
1|Kento
2|Kerry
2|Khayretdinov
1|Kilifa
1|Kingdom
1|Kinsella
1|Kjeldner
2|Klaus-Peter
1|Klevis
1|Klingbiel
1|Krestinin
1|Kristian
2|Kunchev
2|Kuncho
2|Köglberger
1|Laurence
2|Laurent
2|Les
2|Lim
2|Lloyd
1|Louise
2|Lucena
1|Luigi
1|Lépine
2|López-Zubero
1|Maimonides
1|Marcelo
2|Margravine
1|Marino
2|Mario
1|Marion
1|Mark
4|Martin
2|Martinelli
1|Martucci
2|Massimo
1|Matthew
2|Maurice
2|Maurice-Marie-Matthieu
2|McCrory
1|McCutcheon
1|Mehmed
1|Melekhina
2|Mercy-le-Bas
2|Merkel
1|Mexican
1|Michael
2|Michot-Boutet
1|Mike
1|Milani
1|Mintauts
2|Mirepoix
1|Mirko
1|Molise
2|Moreno
2|Moritz
1|Möller
1|Nelson
1|Netherlands
1|Nico
1|Nikola
1|Noonan
2|Norbert
1|Noronha
1|Northumbria
2|Nosetti
2|Oliver
2|Onur
2|Owens
1|Paunic
2|Pavel
5|Pierre
1|Pietro
2|Poletti
1|Poperen
2|Pozzuoli
1|Quill
1|Raggi
1|Raphaël
1|Rasmussen
2|Rastegayev
1|Raymond
1|Reghena
2|Reich
1|Republic,
1|Richard
1|Richter
2|Rognoni
2|Rolando
1|Rolf
2|Ronnie
1|Rothfischer
1|Roy
1|Rômulo
1|Saint-Jean-en-Royans
2|Salah
1|Sale
1|Samantha
2|Sammy
1|San
1|Sardei
2|Scandinavia
2|Schillinger
2|Schoenbrun
2|Selim
2|Sempéré
2|Sergei
1|Sesto
2|Shaw
2|Siegloch
1|Silke
1|Siward,
2|Solarolo
1|Soley
2|Son
2|Sophie
1|Souza
1|Spaho
1|Spasov
1|Stalker
1|Starbird
1|Steve
1|Tagliamento,
1|Tahmineh
1|Tauran
2|Taylor
2|Theodore
3|Thomas
2|Ticão
2|Tinayre
1|Tony
1|Torcy
1|Trujano
1|Tymonyuk
1|Valerio
2|Vidal
4|Vincenzo
1|Virginia
1|Vito
2|Viviani
1|Walker
2|Walter
1|Warriner
30|Where
162|Which
8|Who
1|Wilfried
1|Wilkie
2|William
1|Woltaer
2|Yvon
117|administrative
2|al
12|and
2|are
2|as
57|at
44|birth
49|birthplace
107|born
1|capital
11|city
2|da
2|de
2|definition
10|division
2|divisions
12|french
1|geographic
5|has
12|have
5|human
35|in
74|is
5|location
1|marquis
124|of
10|people
5|person
42|place
2|places
6|political
4|privileges
5|settlement
111|territory
77|the
4|town
2|unit
2|urban
2|von
100|was
7|were
4|with
2|y
1|Álvarez
2|Özer
1|Øye
1|Čakste
