frequency|word
1|/
2|1st
2|2nd
1|3rd
1|4th
1|6th
1|9th
200|?
1|A.
1|Abdul-Aziz
1|Abi
1|Adelborg
1|Adele
1|Adolf
1|Aeneas
1|Agnelli
1|Ahlefeldt
1|Al
1|Aleksander
2|Alessandri
2|Alexandra,
1|Alexandre
2|Alfthan
1|Alphonse
1|Alvin
1|Amanda
2|Anatolievič
1|Anthony
1|Anyang'
2|Arabia
1|Aragon
1|Arend
1|Arik
7|Augustus
1|Austria
3|Barack
2|Barjatinskij
1|Baron
2|Baronet
1|Beck
1|Belgrave
1|Benning
1|Bertrand
1|Best
1|Blokhin
2|Bohemia
1|Bondy
1|Bonne
1|Borg
2|Boris
1|Borwin
2|Brainin
1|Braun
1|Braunschweig-Lüneburg
1|Brdečka
1|Bristol
1|Brittany
1|Brittany,
1|Bror
1|Brulé
1|Brunswick-Lüneburg
1|Brzostowski
1|Burns
1|Butler,
1|Böhm
1|C.
3|Cao
1|Capellaro
1|Carey
1|Carignano
4|Carl
1|Castellari
1|Castile
1|Catherine
1|Chabaud-Latour
5|Charles
1|Charles,
2|Charlotte
1|Cheng
1|Chicheley
1|Clarke
1|Clas
1|Clinton
1|Colonna-Walewski
1|Corwin
1|Coucheron
1|Count
1|Countess
1|Dan
1|Daniel
1|Daozi
1|David
1|Davis
1|Demont-Breton
1|Denmark
1|Denninger
1|Dering,
1|Dino
1|Dirk
1|Dixon
1|Dohnanyi
1|Dominicus
1|Dorothea
1|Doug
1|Doyle
2|Duchess
5|Duke
1|Earl
1|Edoardo
2|Edward
1|Egon
1|Eli
3|Elizabeth
1|Emanuele
1|Emmanuel
1|Emmanuel,
1|Emperor
1|Enzo
1|Erich
1|Ernest
2|Ernesto
2|Ernst
1|Fakhitah
1|Feiffer
2|Felipe
1|Ferrigno
2|Ferriz
2|Fife
1|Fiorillo
1|Fleming
1|Foreman
1|Fortin
1|Fox
3|France
1|France,
1|Francesco
1|Franco
3|Franz
1|Franziska
3|François
1|Freudenberg
2|Friederike
1|Friedrich
1|Fulk
1|Furio
1|Féval
1|Fülöp
1|G.
1|Gall
1|García
1|Garry
1|Gattilusio
1|Geißendörfer
1|Gemmingen
6|George
1|Georges
1|Gerald
1|Giolito
1|Giulia
1|Goswin
1|Gruault
1|Halley
1|Hans
1|Hart
1|Heerma
1|Heinrich
1|Heinsberg
1|Henricus
1|Henrik
1|Henry
1|Hervey,
1|Heshuo
2|Hesse-Darmstadt
4|Hesse-Kassel
1|Hewan
1|Hidayat
1|Hillary
2|Hjalmar
1|Holy
1|Hoël
2|Hungary
1|Hupka
2|I
3|I,
5|II
3|II,
1|III
1|IV
1|IV,
2|IX
2|Inayat
1|Interlenghi
1|Iron
1|Isaac
1|J.
1|Jacob
2|James
2|Jan
1|Janusz
1|Jean
1|Jean-Victor
1|Jiří
1|Johann
5|John
1|Jordan
2|Joseph
1|Jr.
1|Julia
1|Julian
1|Julie
1|Julius
1|K.
1|Kao
2|Kapoor
2|Karl
1|Karlheinz
1|Karoline
1|Khair-un-Nisa
1|Khan
1|Khan,
2|Kio
1|Klaus
2|Kościuszko
1|Kubilius
2|Lacey
1|Laffranque
1|Larsson
1|Limburg
1|Lin
4|Linnaeus
1|Lionel
1|Liszt,
1|Lord
1|Lossow
2|Louis
1|Ludwik
1|Magdalena
1|Malin
1|Man
1|Manchester
2|Mao
1|Marchlewski
1|Marcus
2|Marge
1|Marie
1|Marie-Julie
1|Maros
1|Marquess
1|Marshall
1|Martino
2|Mary,
2|Matsumoto
1|Matteo
1|Maurier
2|Maximilian
1|McCloud
1|Mecklenburg
1|Messalla
1|Michael
1|Miklós
1|Miles
1|Milica
1|Mills
1|Mintauts
1|Mitterrand
1|Montagu,
1|Montenegro
1|Moses
1|Mr.
1|Mu
1|Murong
1|Naoko
1|Ninnis
1|Nugent
1|Nyong'o
3|Obama
1|Oleh
1|Olshausen
1|Ormond
1|Oscar
1|Otto
1|Parkstein
2|Pascal
1|Paul
1|Paul-Gabriel
2|Pedro
1|Pellerin
1|Persson
2|Peter
1|Phelips
1|Phokion
4|Prince
8|Princess
1|Provence
7|Pugin
1|Putin
1|Python
1|Qi
2|Queen
1|Quinkhard
1|Radziwiłł
1|Raney
1|Raymond
1|René
4|Richard
1|Risi
1|Robert
1|Robertson
1|Rodolphe
1|Roman
2|Rothschild
1|Sadie
1|Saint-Pol
1|Sainte-Maure
1|Salvatori
1|Sancho
2|Santacruz
2|Sassoon
3|Saud
2|Saudi
1|Savoy
1|Scarpelli
2|Schwimmer
1|Seattle
1|Shun'ichi
2|Siddhanth
1|Siegmund
1|Sigismund
1|Sima
2|Simpson
2|Sir
1|Slew
2|Soissons
2|Sophia
1|Spring
1|Stanhope
1|Stanhope,
1|Stark
1|Stirum
1|Sultana
1|Svensson
2|Tadeusz
1|Talib
1|Taschenberg
2|Thomas
1|Tikhonov
1|Todor
1|Tokura
1|Tony
1|Tsuru-hime
1|VI
1|Valerius
1|Valois
1|Vance
1|Vardi
2|Vergara
1|Vermandois
2|Victor
1|Vilayat
1|Virginie
1|Visconti
1|Vittorio
3|Vladimir
1|Voss
1|Vratislaus
1|Vyacheslav
1|Vytautas
1|W.
1|Wales
1|Walter
1|Watkin
1|Webster
3|Weizsäcker
2|Welhaven
1|Welsh
127|Which
1|Whittle
73|Who
1|Wilhelm
2|Wilhelmina
1|Williams-Wynn,
1|Wladislaw
1|Wulff
1|Xiao
1|Yamazaki
1|Yì
1|Zaccaria
1|Zaimis
1|Zbaraski
2|Zhenyang
1|Zhivkov
61|a
4|abstract
7|and
5|are
69|as
4|being
2|bint
1|character
26|child
1|d'Erlanger
29|dad
6|de
1|du
87|father
3|fictional
66|has
29|have
2|humanoid
8|is
48|male
26|named
145|of
13|offspring
45|parent
26|people
94|person
105|the
1|van
10|von
84|was
8|were
1|Ö.
1|Čakste
