frequency|word
1|(CheY-like)
1|(Cone
1|(Fe-S)-binding
1|(chelated)
1|(pseudouridine(1915)-N(3))-methyltransferase
10|1
4|1,
2|1-acyl-SN-glycerol-3-phosphate
1|1-acyl-sn-glycerol-3-phosphate
1|1-like
1|10
1|10AD1
1|16
2|16,
2|1A
1|1B
1|1D
8|2
2|2,
1|2-thiouridylase
1|23
1|23S
4|2A
1|2B17
6|3
1|3,
5|30S
1|34
1|35
1|3C
1|4
2|41
2|431
1|4B
1|4E-binding
1|4Fe-4S
1|4L
1|5
5|5-hydroxytryptamine
5|50S
2|6
1|6K6
1|7
1|70
1|8A,
200|?
4|A
1|A/B
6|ABC
1|ADP-ribosylation
1|AHA_0312
1|AHA_0918
1|AMED_2194
1|ANK
1|AT-rich
4|ATP
3|ATP-binding
1|ATP-dependent
2|ATPase
1|Actin
1|Alpha-1-antitrypsin
1|Alpha-N-acetylgalactosaminide
1|Ankyrin
3|Apoptosis
1|Arf-GAP
1|BAN
1|BB_0669
1|BC4260
1|BF3266
1|BN117_0959
1|BN117_1793
1|BRG1
1|BSU09600
1|BSU27440
1|BT9727_3561
1|BT9727_4009
1|BT_2976
1|BT_3393
1|BT_4386
1|Baculoviral
2|Bcl-2
1|Bcl-2,
5|C
1|C1-like
1|C4-dicarboxylate
1|CTL0697
1|CT_199
2|CT_728,
1|CT_841
1|Carnitine
1|Cathepsin
1|CheA
1|CheB
1|Chromatin
1|Cj1490c
2|Clp
1|Collagen
1|CrcB
1|Cyclin-dependent
1|Cystatin-B
1|Cytochrome
3|D(2)
1|D1
1|DENND6A
2|DEP
1|DLX-3
2|DNA
1|DUP240
1|Dihydrolipoyl
3|DnaJ
2|Dolichol-phosphate
1|Dual
3|E3
1|EAE_05765
1|EAE_06240
2|ECUMN_2568
1|ECUMN_2621
1|EF2070
1|Eukaryotic
1|F0
1|F0F1
1|F6
1|FKBP-type
1|FN0803
1|FP0379
1|FP1298
1|Fc
1|FcRn
3|Fibroblast
1|FlgA
1|FlgJ
1|FtsH
1|FtsZ
2|GTP-binding
1|Gem-associated
1|Gla
1|GlnH
1|Glutathione
1|Glycogen
1|GroEL
1|Growth
1|H
1|H3.2
1|HECTD2
1|HI0035
1|HI0317
1|HI0361
1|HMPREF0421_20579
2|HMPREF0421_20640
1|HP0777
1|HPr
1|Heat
1|High
1|HisF
1|Histone
2|HlyD
1|Homeobox
3|I
1|IAP
3|IIABC
1|ISG15
1|Ig
1|IgG
1|Inhibitor
1|Ino4p
1|Interleukin-18,
2|K
1|KPHS_01320
1|Kazal,
1|KefC
1|Kunitz
1|L-aspartate
1|L-seryl-tRNA
1|L1
1|L12179
1|L16
1|L2
1|L24
1|L34
1|L4822
1|LBA0965
1|LepA
1|M-Ras,
1|MARCH8
1|MSC_0330
2|MSC_0722
1|MSC_0856
1|MSC_0890
1|MST27
1|Matrix
1|Mb2618c
1|Mfl571
1|Mfl608
1|MnmA
1|Moth_0743
2|Moth_1902,
2|MscS
1|N,N-dimethylaniline
1|NAD-dependent
2|NADH
1|NEP1
1|NGO0578
2|NGO0611
1|NRG857_03070
1|NRG857_05210
1|NRG857_07315
1|NTR
1|Niemann-Pick
1|Nuclear
1|Nucleoside
1|Nup133
1|O-palmitoyltransferase
1|O3K_00690
2|Olfactory
1|Opioid-binding
1|Opsin
2|P-ring
2|P-type
1|PA1085
1|PA1183
1|PH
1|PP_0009
3|PTS
2|Paternally-expressed
1|PdxA
1|Peptidoglycan
2|Phospholipid
2|Probable
3|Protein
1|Proto-oncogene
1|Psyr_4072
1|R
2|RB10255,
1|RB10566
1|RNA
1|RNA-binding
1|RNF4
1|RP355
1|RP648
1|RSP_1145
1|RSP_2242
1|RSP_3194
1|Rab-20
2|Ras-related
3|Retinoic
1|RfaP
1|Ribosomal
1|RlmH
1|RnfC
1|Rru_A3358
2|Rru_A3360
1|Rv0710
1|Rv1308
1|S-transferase
1|S100-A12
2|S11
1|S17
1|S18
1|S7
1|SAG0270
2|SAOUHSC_02975
2|SCO1/SenC
1|SCY1-like
1|SH2
1|SH3
1|SHCBP1L
1|SMU_2162c
2|SM_b21578
1|SMc01654
1|SMc02498
1|SOX-5
1|SO_3419
1|SO_4564
1|SPT4-A
2|SRU_1661,
1|SSUBM407_0346
1|SSUBM407_0421
1|SecD
2|SecG
1|Serine
1|Sm
1|Small
3|Solute
1|Spermatogenesis-
1|Sphingosine
1|Src
1|THEYE_A0339
1|THEYE_A0538
1|TIM50
1|TM0158
1|TM1780
1|Testicular
2|Thioredoxin-related
2|TonB
3|Transcription
1|Transient
1|TrpR
1|Tyrosine-protein
1|UDP-N-acetylmuramoylalanine-D-glutamyl-lysine-D-alanyl-D-alanine
1|UDP-glucuronosyltransferase
1|UFO,
1|Ubiquitin-like
1|Uteroglobin,
1|V
1|V-I
1|VF_A0260
1|VPA0055
1|VPA0979
2|Vac14p
1|Vesicle
2|Voltage-dependent
1|WAP,
55|What
145|Which
1|Wiskott-Aldrich
1|Wnt-2
1|Wzc
1|WzzE
1|YBR183W
1|YDR256C
1|YE0851
1|YE1009
1|YER023W
1|YFR045W
1|YGL051W
1|YHR176W
1|YLR001C
2|YLR386W
1|YOL108C
2|YPCD1.45,
1|YPL063W
1|YPO0217
1|YPO1806
1|Z
2|Zinc
123|a
1|accessibility
4|acid
1|activator
3|acyltransferase
1|adenylosuccinate
1|adhesion
1|aerobactin
1|affinity
2|alanyl-tRNA
3|alpha
1|alpha-1(XVIII)
1|alpha-2,6-sialyltransferase
1|alpha-amylase
1|amino
11|and
1|aq_1308
1|aq_1587
1|aq_852
75|are
1|argininosuccinate
1|aromatic
1|arrest-specific
1|aspartate--tRNA
2|b
2|basal
1|basic
2|beta
5|biosynthesis
1|biosynthetic
2|blr1955
2|body
3|c
2|calcium
1|camphor
3|carrier
1|catalase
1|cation
1|cbb3-type
53|cell
6|cellular
3|chain
5|channel
1|chaperone
1|chaperonin
1|chemotaxis
1|chitinase
1|chorismate
4|complex
158|component
49|components
2|copper-transporting
1|core
2|cytochrome
1|deacetylase
3|dehydrogenase
1|dehydrogenase,
1|dehydrogenase-N
1|delta
1|diacylglyceryl
1|dinucleotide
1|diphosphate
1|division
1|domain,
7|domain-containing
3|dopamine
2|electron
1|elongation
2|endopeptidase
2|energy
2|epoxide
1|excinuclease
1|exopolysaccharide
2|export
6|factor
1|factor-like
7|family
1|ferredoxin,
1|ferric
1|filament-associated
2|finger
2|flagellar
1|formate
2|fructose-specific
3|gamma
1|gamma-5
1|gamma-8
2|gene
1|glucokinase
1|gluconate
1|glucose-specific
1|glutaminyl-tRNA
1|glutathione-regulated
1|glycerol
1|glycyl-tRNA
1|gntP
4|growth
1|gvip571
2|gyrase
1|helix-loop-helix-containing
1|heptose(I)
1|histidyl-tRNA
3|homolog
1|hydrolase
1|hydroxymethyltransferase,
8|hypothetical
1|hypoxanthine-guanine
1|imidazole
1|immunoglobulin
1|immunoglobulin,
1|in
1|initiation
1|integral
1|interaction
1|interactive
1|involved
2|ion
1|iron
165|is
1|isoform
1|isomerase
1|kDa
2|kappa
9|kinase
1|kinase-3
1|kinase/phosphorylase
1|large
5|ligase
2|lipopolysaccharide
1|liver
1|lmo1429
1|long-wave-sensitive
2|lp_0795,
1|lpg2704
2|mannosyltransferase
2|mechanosensitive
1|mediated
7|member
1|membrane
2|metalloprotease
1|methylase
1|methylated-DNA--protein-cysteine
1|methylesterase
2|methyltransferase
2|mitochondrial
1|modulated
1|molecular
1|molecule
1|molybdopterin-guanine
1|monooxygenase
1|mutase
2|needle
1|nuclear
203|of
1|oligopeptide
1|oogenesis-specific
2|organelle
1|organelles
2|oxidase
1|oxidase,
1|p51
49|part
35|parts
1|peptidoglycan
1|peptidylprolyl
4|permease
1|phenylalanyl-tRNA
3|phosphatase
4|phosphate
1|phosphonate
1|phosphoribosyltransferase
1|phytoceramidase
1|pigments),
1|plant
1|pore
1|potassium-efflux
1|potential
1|prephenate
3|preprotein
1|prolipoprotein
85|protein
1|protein/cell
1|putative
1|pyridoxal
1|pyrroline-5-carboxylate
1|queuine
2|rRNA
1|receiver
20|receptor
1|receptor,
4|reductase
1|reductase,
1|region
4|regulator
2|repeat
1|repeat-containing
1|repressor
1|resistance
2|responder
1|response
1|ribonuclease
1|ribonucleoprotein
10|ribosomal
2|secretion
1|selenium
1|shikimate
1|shock
1|sirtuin-1
1|small
1|specificity
1|spindle-associated
1|spr0456
2|spr1240
1|spr1514
1|spr1597
1|spr1931
3|subfamily
1|substrate-binding
27|subunit
1|sulfoxide
1|syndrome
7|synthase
8|synthetase
5|system
1|t-SNAREs
1|tRNA-ribosyltransferase
1|tRNA-specific
40|that
101|the
1|thioredoxin/methionine
1|through
1|transcriptional
1|transducer
1|transduction
2|transferase
1|transglycosylase
1|translation
4|translocase
2|transmembrane
4|transport
11|transporter
1|trifunctional
2|tyrosine-protein
1|tyrosyl-tRNA
1|ubiquinol-cytochrome
3|ubiquitin-protein
1|uridylate
2|vitamin
2|with
2|zinc
