frequency|word
1|(Saale)
2|5th
199|?
1|Aarhus
1|Achille
1|Adam
1|Aksel
1|Albert
1|Allegri
1|Alsmann
1|Amadeu
3|America
1|Amirilayev
1|Anderson
1|Andreas
2|Angeles
2|Anstruther,
2|Antoine
1|Antonio
1|Aragay
2|Argentina
1|Arribas
1|Augsten
1|August
1|Auréjac
2|Bachmaier
1|Bang
2|Barbara
2|Baroness
2|Baronet
2|Barrett
1|Bartels
1|Bassano
1|Beijing
1|Bergsma
1|Bernhard
1|Beyer
1|Beöthy
1|Biester
1|Birgit
1|Blank
1|Boyd
2|Boyken
1|Brandon
1|Brauns
3|Brazil
1|Bruno
1|Burghardt
1|C.
2|Calzavara
1|Carl
1|Carles
1|Casamajó,
1|Catalonia
2|Catherine
1|Cesare
1|Chamberlain
1|Charles,
1|Chopard
1|Christa
3|Christian
1|Christoph
1|Clinton
1|Collège
1|Colombia
1|Companys
1|Corbi
2|Cort
1|Crilly
1|Cudlipp
2|Currentzis
2|Curt
1|Córdoba
1|Dailey
1|Dakin
1|Daniel
1|Davi
2|David
1|De
1|Deichmann
2|Denmark
1|Dieter
1|Doerry
1|Don
1|Drischner
1|Dénes
1|Döderlein
1|Earle
1|Ehmer
1|Ehrmann
1|Eika
1|Elias
1|Elías
1|Emiel
2|Engels
2|England
1|Enos
2|Erich
1|Ernest
2|Ernst
1|Esposito
1|Eva
2|Evans
2|Evans,
2|Fabio
1|Farkas
1|Fernández
1|Fischer
4|France
1|Francesc
1|Franchis
3|Frank
1|Franz
1|Fribourg
1|Frida
2|Friedrich
1|Gadolla
1|Gellért
3|Georg
1|George
1|Gerd
1|Gerhard
4|Germany
2|Gisbert
1|Glöckner
1|Godshall
1|Goldsmith
1|Gordon
1|Groß
1|Gábor
1|Götz
1|H.
1|Hagen
1|Halle
1|Halvor
1|Hans-Peter
1|Hansson
1|Harman
1|Harms
1|Hedquist
1|Hegedüs?
2|Heinz
1|Heinz-Horst
1|Helmut
1|Henrici
1|Henriksen
4|Hermann
1|Hirsch
1|Hoffmann
1|Homs
1|Horst
1|Hugh
1|Iruela
3|Italy
1|Jacob
1|James
1|Japan
1|Jim
4|Johann
1|Johannes
2|John
1|Joop
1|Jordi
3|Josef
1|Josep
1|Juli
7|Karl
1|Karl-Heinz
1|Kingdom
1|Kis
1|Klasson
1|Klaus
1|Knapp
1|Koch
1|Krall
1|Krüsike
1|Körfer
2|L.
1|Lafer
1|Lars
1|Lauritz
1|Lauro
1|Lennart
1|Liebermann
1|Lieselotte
1|Lina
1|Lindenhoven
1|Lluís
2|Los
1|Lothar
1|Louis
1|Lowther
1|Ludwig
1|Luft
2|Lutz
1|Lyman
1|Lynch
1|Lóránt
1|Løkke
1|Maisch
1|Mantua
1|Marcel
1|Margit
1|Marita
1|Mark
1|Maros
1|Marsden
3|Martin
1|Mathias
1|Matteo
1|Mauri
2|Max
3|Maximilian
1|McLagan
1|McMaster
1|Mengel
1|Messerschmidt
1|Messner
1|Meszerics
1|Mexico
1|Meyer-Kainer
1|Meyn-Horeis
1|Mikael
1|Miklós
3|Mittelstädt
1|Molins
1|Molist
1|Morgan
1|Moritz
1|Morten
2|Moscow
1|Moshe
1|Müller
1|Naples
2|Natalie
1|Neuilly-sur-Seine
1|Nic
1|Nicky
1|Nicole
1|Nils
1|Noel
1|Odense
1|Outlaw
1|Pablo
1|Pascal
1|Patrick
2|Pere
1|Perg
1|Peter
1|Pi
1|Picasso
1|Preben
1|Presba
1|Prince
1|Prüschenk
1|Puigdemont
1|Pujol
1|Rabenau
1|Rasmussen,
1|Reinhold
1|Restorff
1|Ritter
4|Robert
1|Rohbeck
1|Rolf
1|Romero
1|Rouzer
1|Ruiz
1|Rötger
1|Sandström
1|Scheel
1|Scherhag
1|Schiffer
2|Schildt
1|Schmid
1|Schmidt
1|Schnelle
1|Schröder
1|Schönborn
1|Schöttgen
1|Sebastian
1|Serge
1|Sharett
1|Siegfried
2|Sir
1|Sirevaag
2|Slawig
1|Soley
2|Sommaville
3|States
1|Stern
1|Stone
1|Stosch
1|Sunyer
1|Tamás
1|Taylor
2|Teodor
1|Theodor
1|Tim
1|Trenton
1|Udall
1|Uerpmann
4|United
1|Ursin
1|Valencia
1|Venezuela
1|Vitebsk
1|Volker
1|Waehner
1|Wales
1|Walter
1|Weber,
2|Weldon
1|Wendelborn
61|What
33|Where
75|Which
31|Who
1|Wicke
1|Wild
3|William
1|Williams
1|Willmann
1|Winter
2|Wolf-Dieter
1|Wolfgang
1|Wulff
17|administrative
1|af
12|an
4|and
16|are
30|as
23|at
1|capital
1|cities
5|city
2|de
33|did
1|division
1|french
9|has
21|have
7|i
110|is
137|location
7|locations
92|of
20|people
14|person
1|political
1|territories
16|territory
114|the
17|their
1|translator
5|von
26|where
12|who
151|work
26|worked
23|works
5|writer
1|Ödön
