frequency|word
1|(ice
2|07,
2|1
2|1,
1|10,000
1|11
1|1500
1|1923
1|1957
1|1960
1|1961
1|1963)
1|1965
3|1966
1|1967
1|1968
1|1969
4|1970
1|1971
1|1973
1|1974
1|1975
1|1976
1|1976–77
1|1977
1|1978
3|1984
1|1985
1|1985-86
1|1986
2|1987
2|1990
1|1992
1|1993–94
1|1994
1|1994-1995
2|1995
1|1997–98
3|1998
1|1999
1|1–0
1|200
1|2000
1|2001
3|2002
1|2003
4|2004
3|2006
1|2007-08
3|2008
1|2008–09
1|2009–10
2|2010
1|2011
3|2012
1|2013
4|2014
4|2015
1|2015-16
11|2016
1|500
1|7
1|9
2201|?
1|A
1|A.
1|A.F.C.
2|Aaron
1|Abdelaziz
1|Abdoulaye
1|Abdrakhmanov
4|Abdul
1|Abdullah
1|Abdulmutalib
1|Abiodun
1|Abramashvili
1|Abramchuk
1|Abreu
1|Abu
1|Abílio
1|Acapandié
1|Achille
1|Achmad
1|Acosta
1|Adalbert
5|Adam
1|Adama
1|Adamczyk
1|Adamov
1|Adekunle
1|Adelino
1|Admir
1|Adnan
1|Adrian
1|Adriano
1|Adrien
1|Adrshin
1|Adão
1|Adénon
1|Aegir
1|Aekkaphop
2|Aerts
2|Aguilar
1|Aguinagalde
3|Agustín
1|Ahmadi
2|Ahmadzadeh
3|Ahmed
1|Aidan
1|Airat
1|Aitken
1|Ajet
1|Ajiyev
1|Akabane
1|Akao
1|Aki
1|Akif
1|Akimenko
1|Akira
1|Akkarapol
1|Akouili
2|Al
1|Al-Dawod
1|Al-Hussain
1|Al-Issawi
1|Al-Mousa
1|Al-Sibyani
1|Al-Traidi
1|Alain
1|Alamoana
5|Alan
1|Alanen
1|Alans
1|Alarcón
1|Alavantas
2|Albert
5|Alberto
1|Alcaraz-Cuellar
1|Alcides
1|Aldana
1|Aldin
1|Aldo
2|Alejandro
4|Aleksandar
1|Aleksander
9|Aleksandr
1|Aleksandrov
4|Aleksei
1|Aleksej
1|Alekseyev
1|Alem
