frequency|word
726|'s
1|(academian)
1|(baseball,
1|1985)
11|1st
3|3rd
1|4th
1|7th
4032|?
4|A.
1|Aaliyah
1|Aaltonen
1|Aarnes
8|Aaron
1|Abadinsky,
1|Abaitua
1|Abb
1|Abbadie
1|Abbas
1|Abbasov
1|Abbe,
1|Abbey
1|Abbott
1|Abbotts
2|Abby
1|Abdelwahab
1|Abderrazak
1|Abdoulay
1|Abdoulaye
1|Abdrakhmanov
3|Abdul
1|Abdullah
1|Abdyl
1|Abe
1|Abelardo
1|Abiteboul
1|Ablóniz
4|Abraham
1|Abraham,
2|Abrahams
1|Abram
1|Abreu
1|Abshire
1|Abubakar
1|Abílio
1|Accornero
1|Achille
1|Achilles
1|Achim
2|Achmatowicz
1|Acke
1|Acosta
1|Acuña
1|Acworth
1|Adalbert
1|Adalberto
4|Adam
2|Adam,
2|Adams
1|Adams,
1|Addo
1|Adduci
2|Adelmo
1|Adile
1|Adler
1|Adlmannseder
2|Adnan
15|Adolf
4|Adolfo
2|Adolphi
1|Adonis
1|Adontz
1|Adri
1|Adriaan
4|Adrian
1|Adrien
1|Adrienne
1|Adão
1|Adıvar
1|Aerssen
1|Agathe
1|Agnes
1|Agopsowicz-Kula
1|Agostino
1|Agrawal
1|Agrofenin
1|Aguilar
1|Aguiriano
1|Agustí
5|Agustín
1|Ahenobarbus
1|Ahlberg
1|Ahlqvist
3|Ahmed
1|Ahrens
1|Ai
2|Aida
1|Aidan
1|Aiken
1|Aimée
1|Ainsley
1|Airat
1|Aird
1|Aitor
1|Ajide
1|Ajiyev
1|Akabane
1|Akande
1|Akao
1|Akashi
1|Akerø,
2|Aki
1|Akito
1|Akiyoshi
2|Al
1|Al-Essawi
1|Al-Issawi
1|Al-Jahawi
1|Al-Salhi
1|Al-Shehri
1|Al-Taravna
1|Ala
4|Alain
1|Alamoana
7|Alan
1|Alanen
2|Alarcón
1|Alassane
14|Albert
4|Alberto
3|Albertus
1|Albertz
1|Albin
2|Albrecht
1|Albó
1|Alcalde
1|Alcock
1|Alcorta
1|Alden
1|Aldin
4|Aldo
1|Aldunate
1|Alec
1|Aleffi
1|Alegre
5|Alejandro
1|Aleksandar
2|Aleksander
8|Aleksandr
1|Aleksandra
1|Aleksandrs
1|Alekseevitsj
2|Aleksei
2|Aleksey
1|Alemán
1|Alena
13|Alessandro
1|Alessia
1|Aletti
6|Alex
16|Alexander
1|Alexandersson
2|Alexandr
1|Alexandra
4|Alexandre
1|Alexandria
1|Alexandrovich
3|Alexandrowitsch
2|Alexandru
1|Alexey
1|Alexia
2|Alexis
1|Alfons
4|Alfonso
8|Alfred
2|Alfredo
5|Ali
7|Alice
1|Aligi
1|Alikem
3|Alison
1|Alistair
1|Alix
1|Alla
2|Allan
1|Allcock
1|Allegri
2|Allen
1|Allende-Salazar
1|Allison
1|Almada
1|Almeida
1|Almeloveen
1|Alojzy
1|Alon
1|Alonso
1|Aloyan
1|Aloys
1|Alphonse
1|Alsina
2|Alston
1|Alströmer
2|Alter
1|Altus
1|Altınsoy
1|Alvaro
2|Alves
1|Alviach
1|Alyaksandr
1|Alyaksey
1|Alzamora
1|Alzog
1|Alëchin
1|Amado
1|Amarantidis
1|Amashe
1|Amaudric
1|Ambersley
1|Amendola
7|America
1|Amestoy
1|Amezaga
1|Amin
1|Amini
2|Amir
1|Amiryan
