frequency|word
540|?
1|Ademuz
1|Aerican
1|Africa
1|Aires
1|Aiud
3|Albania
1|Albany
1|Albert
1|Albertville
1|Algeria
35|America
1|Angers
1|Angers-Nord-Ouest
1|Apt
2|Argentina
1|Arras-Nord
1|Asnières-sur-Seine-Nord
1|Asnières-sur-Seine-Sud
1|Asunción
1|Aubigny-en-Artois
8|Australia
2|Austria
2|Bahamas
1|Bais
2|Bar-sur-Seine
1|Barcelona
2|Bassée
1|Bavaria
1|Bayonne
1|Bayonne-2,
1|Bayonne-3
1|Bayonne-Nord
1|Belarus
4|Belgium
2|Belgrade
1|Bergen
2|Berlin
1|Bonaparte,
16|Brazil
1|Brindisi
2|Britain
2|Brussels
2|Budapest
1|Buenos
1|Bulgaria
1|Bustanico
1|Băile
1|California
12|Canada
1|Cape
1|Carbonia
1|Castres-2
1|Castres-Nord
1|Castres-Sud,
3|Catalonia
1|Chantilly
1|Chernihiv
1|Chihuahua
3|China
1|China,
4|City
1|Clermont
2|County
1|Courland
1|Croatia
1|Cyprus
2|Czech
1|Czechoslovakia
1|Călimănești
2|D.C.
1|Deggendorf,
5|Denmark
1|Denmark,
1|Denver
1|Dieulefit
1|Dinan
1|District
1|Dnipropetrovsk
1|Dominican
1|Dordogne
1|Dortmund
1|Doullens
1|Drohobych
1|Duchy
1|Dutch
3|East
1|Electoral
5|Empire
22|England
1|England,
1|Entrevaux
1|Erlangen-Höchstadt
1|Esch-sur-Alzette
1|Essunga
2|European
1|Federative
2|Ferrara
1|Filipstad
5|Finland
1|First
1|Florence
43|France
2|France,
1|Freising
1|Gabon
5|Georgia
1|Georgia,
29|Germany
1|Germany,
1|Gloucestershire
1|Goes
1|Grandvillars
2|Graz
2|Great
1|Greifswald
1|Guinea
1|Haute-Marne
1|Haute-Saône
1|Hauts-de-France
2|Heian-kyō
1|Heidelberg
2|Heijō-kyō
1|Herculane
2|Hochfelden
1|Honduras
4|Hungary
4|India
1|Indies
1|Indonesia
1|Iran
1|Ireland
1|Islands
2|Israel
22|Italy
4|Italy,
1|Ivano-Frankivsk
1|Jamaica
1|Janeiro
11|Japan
1|Joseph
1|Kartli-Kakheti
1|Kassel
1|Kazakhstan
1|Kazincbarcika
1|Kil
1|Kimberley
36|Kingdom
1|Kisvárda
3|Korea
1|Košice
1|L'Isle-d'Abeau
3|La
2|Latvia
1|Le
1|Lerum
1|Liberec
1|Liechtenstein
1|Lille
1|London
1|Lorquin
1|Lund
1|Lunel
1|Lutuhyne
2|Madrid
1|Main
1|Mali
1|Mandatory
1|Martin
1|Mashhad
1|Mataró
1|Mexican
1|Mexico
1|Missouri
1|Modena
1|Moldova
1|Molise
1|Monaco
1|Montagnac
1|Montbrison
1|Montevideo
5|Moscow
1|Mouzon
1|Mozambique
6|Municipality
1|Mykolaiv
2|Nagaoka-kyō,
1|Nazi
1|Nepal
8|Netherlands
1|Neuilly-sur-Seine
5|New
1|Nigeria
1|Norrbotten
1|Northern
2|Norway
1|Nová
1|Năvodari
1|Oblast
1|Offenbach
1|Olliergues
1|Oloron-Sainte-Marie
1|Orne
1|Osby
1|Ouagadougou
1|Pakistan
1|Palatinate
1|Palestine
1|Papua
1|Pardubice
4|Paris
1|Parish
1|Pavlohrad
4|People's
1|Peru
2|Peru,
1|Pessac
1|Philippines
8|Poland
1|Portugal
1|Prokuplje
1|Provence
2|Province
1|Prussia
1|Raion
11|Republic
1|Republic,
1|Restoration
1|Rhein-Neckar
1|Riga
1|Rio
1|Rocroi
1|Rodez
2|Roisel
2|Roman
3|Rome
1|Roth
1|Rouen
6|Russia
1|Russia,
3|Russian
1|Saarbrücken
1|Sahara
1|Saint-Benin-d'Azy
1|Saint-Cernin
1|Saint-Chély-d'Apcher
1|Saint-Denis
1|Saint-Dizier-Sud-Est
1|Saint-Germain-en-Laye
1|Saint-Laurent-du-Pont
2|Saint-Ouen
1|Saint-Paulien
1|Saint-Pé-de-Bigorre
1|Saint-Étienne-les-Orgues
1|Sainte-Livrade-sur-Lot
1|Saintes
1|Sana‘a
1|Sandwich
1|Sault
1|Saulx,
1|Schaan
1|Semigallia
2|Senegal
2|Serbia
1|Seu
1|Shire
1|Sicily
1|Skinnskatteberg
1|Skånland
1|Slampe
1|Slovakia
1|Socialist
1|Sorsogon
6|South
4|Soviet
9|Spain
3|Spanish
1|Spišská
35|States
1|Stolin
1|Svalbard
7|Sweden
3|Switzerland
1|Södermanland
1|Tarbes
1|Tartas
1|Texas
2|The
1|Thionville
2|Tokyo
1|Torreón
3|Turkey
1|Turkish
