frequency|word
1|"""H"""
1|(baseball,
1|1985)
4|1st
1|5th
1|7th
3959|?
9|A.
4|Aaron
1|Aarsman
1|Aas
1|Ab
1|Abalos
1|Abas
1|Abauzit
1|Abbadie
1|Abbasov
1|Abbott
1|Abdelwahab
1|Abderrazak
1|Abdoulaye
3|Abdul
1|Abdulaziz
2|Abdullah
2|Abel
1|Abella
1|Abercrombie
1|Abhishek
1|Abir
4|Abraham
1|Abramchuk
1|Abramov
2|Abu
1|Abubakari
1|Acebal
1|Ackerman
1|Ackermann
1|Acuña
1|Ada
1|Adalbert
6|Adam
3|Adam,
1|Adama
1|Adami
1|Adduci
1|Adegbite
1|Adegbite,
1|Adel
1|Adela
1|Adenhart
1|Adineh
1|Adjovi-Bocco
3|Adler
1|Adnan
5|Adolf
1|Adolfine
1|Adolfo
1|Adolphe
2|Adolphi
1|Adriaen
1|Adriana
1|Adriean
1|Adrien
1|Adrienne
1|Adrshin
1|Adugna
1|Adéla
1|Adénon
1|Aelius
1|Agdon
1|Agha-mir,
1|Aghababazadeh
1|Aghasi
1|Agnaou
2|Agnes
1|Agnew
1|Agopsowicz-Kula
1|Agostino
1|Aguiló
2|Aguirre
1|Agus
1|Agustoni
1|Agustín
1|Ahangarani,
1|Ahlgren
2|Ahmed
1|Ahn
1|Ahonen,
2|Ai
1|Aichinger
1|Aida
1|Aidan
1|Aikawa
1|Aiken
1|Ainaud
1|Airat
1|Aitor
1|Akaki
1|Akeley
1|Akhigbe
1|Akhtar
1|Akiba
1|Akio
1|Akiyama
1|Akkarapol
1|Akses
1|Aksyonov
4|Al
1|Al-Ghassani
1|Al-Hussain
1|Al-Sahlani
1|Al-Salhi
3|Alain
1|Alain-Bertrand
11|Alan
1|Alans
2|Alarcón
1|Alasdair
1|Albanese
1|Albaut
20|Albert
8|Alberto
1|Albertz
2|Albrecht
1|Albuquerque
1|Alcaraz-Cuellar
1|Alcide
1|Alcock
2|Alcock,
1|Aldana
2|Aldebert,
2|Alden
1|Alderton
3|Aldo
1|Aldrich
1|Aldunate
2|Alejandro
1|Aleksandar
5|Aleksandr
1|Aleksandrs
3|Aleksei
1|Alekseivich
1|Alekseyev
1|Alemán
2|Alena
1|Alençon
1|Aleokol
9|Alessandro
3|Alex
16|Alexander
1|Alexandra
3|Alexandre
2|Alexandria
2|Alexandrowitsch
1|Alexandru
1|Alexeev
3|Alexis
1|Alexis-Marie
1|Alf
1|Alfaro
4|Alfonso
12|Alfred
7|Alfredo
3|Ali
2|Alice
1|Alikem
1|Alina
2|Aline
1|Alireza
1|Alisa
1|Alizadeh
2|Allan
1|Allegri
3|Allen
1|Allenby
1|Allievi
1|Allinson
1|Allombert
1|Allred
1|Almaský
2|Almeida
1|Almeloveen
1|Almir
1|Almond
1|Alnwick
2|Alois
1|Aloys
3|Alphonse
2|Alsina
1|Alvaro
1|Alves
1|Alwan
1|Alwin
1|Alyce
1|Alypov
1|Alzog
1|Alzugaray
3|Amadeus
1|Amanda
1|Amarna
1|Amashe
1|Amaterasu
1|Amb
1|Ambrogiani
2|Ambrosius
1|America
1|Ameth
1|Amimour
2|Amir
2|Amit
1|Amos
1|Amparo
1|Ampon
1|Ampère,
1|Amy
1|Amé-Thérèse-Joseph
1|Amédée
1|Amélie
1|Américo
1|Anastasi
1|Anastasia
1|Anastasiadis
1|Anatoli
2|Anatoly
1|Andargachew
1|Andechs-Merania
4|Anders
2|Andersen
3|Anderson
1|Andersson
1|Andrada
1|Andraud
1|Andre
7|Andrea
6|Andreas
3|Andrei
1|Andrej
1|Andreja
1|Andreu
1|Andrevi
9|Andrew
1|Andronikos
2|Andronikos,
3|Andrzej
2|András
12|André
1|André-Marie
2|Andrés
1|Andueza
5|Andy
1|Ane
1|Anesi
1|Anett
1|Angell
1|Angelo
1|Angelov
1|Angus
1|Anhalt-Dessau,
1|Anibaba
1|Anita
1|Anker
1|Ankersen
2|Ann
13|Anna
1|Anna-Maria
14|Anne
1|Anne-Marie
2|Annegret
1|Annemarie
1|Annette
1|Annika
1|Ansa
1|Anstein
1|Ansuátegui
1|Ansverus
1|Ante
1|Antero
9|Anthony
1|Antioch
9|Antoine
12|Anton
1|Antonakou
1|Antoni
1|Antonie
1|Antonin
19|Antonio
1|Antonis
1|Antonius,
1|Antony
1|Antonín
1|Antti
1|Antunes
1|Antunes,
1|Antunovič
2|António
1|Antônio
1|Anyang'
1|Aoki
2|Apama
1|Aphex
1|Apolinar
1|Apollo
1|Apostle
1|Apostle,
1|Apple
1|Apple,
1|Aquilina
2|Aquinas
1|Aquino
1|Arad
1|Aragon
2|Aragon,
2|Arai
1|Aran
1|Aras
1|Arben
1|Arbós
1|Archduchess
1|Archibald
1|Arellano
1|Arends
1|Arendt,
1|Argumedo
1|Arianna
2|Ariel
1|Arif
1|Aristide
1|Arié
1|Ark
1|Arkady
1|Armada
2|Armand
2|Armando
1|Armbrecht
1|Armin
1|Arminas
1|Arnaldo
2|Arndt
2|Arne
1|Arniches
1|Arno
2|Arnold
1|Arnoldus
1|Aroca
1|Arriaga
1|Arrigo
1|Arsenović
1|Art
1|Artem
17|Arthur
2|Artur
1|Arturo
1|Artyom
1|Arve
1|Arvin
1|Arvo
1|Asa
1|Asaf
1|Asai
1|Asamoah-Frimpong
1|Asclepiades
1|Ashamaz
2|Ashley
1|Ashton-Griffiths
1|Ashurmatov
1|Ashurst,
1|Asier
1|Asif
1|Aslak
2|Asmik
1|Aspetti,
1|Asriel,
1|Astbury
1|Asteggiano
1|Astor
1|Astrid
1|Atanasiu
1|Atar
1|Athanasios
2|Atkins
1|Atsyukovsky
1|Atthalin
1|Atzori
1|Aubrey
1|Auditore
1|Auffray
1|Augie
5|August
2|Auguste
1|Auguste-Philippe
3|Augustin
1|Augusto
1|Augusts
3|Augustus
1|Augé
1|Aukrust
1|Aukusti
1|Aulay
1|Aulikki
1|Ault
1|Aulus
1|Aung
1|Austin
2|Austria
1|Autissier,
1|Aušrinė
1|Avdyushkin
1|Averitt
1|Avetik
1|Avni
1|Avram
1|Avshalom
1|Axelsson
1|Ayalon
1|Ayela
1|Ayers
1|Aymen
1|Ayrault
1|Azagra
5|Azari
1|Azenha
1|Azevedo
1|Azevêdo
1|Azimonti
1|Azmi
1|Azwan
6|B.
1|Babando
1|Babo
1|Bach,
1|Bache
1|Bachelet
1|Bachs
1|Badayeva
1|Bade
1|Baden
1|Badiane
1|Badji
1|Baekelandt
2|Baetens
2|Baghdasaryan
1|Bagão
1|Baier
1|Bailey
1|Baissac
1|Baistrocchi
1|Bajaj
1|Bajro
1|Bak
3|Baker
1|Bakhtiyor
1|Balan
1|Ball
1|Ballantyne
1|Baltes
2|Balthasar
1|Balthazar
1|Baltrusch
1|Baltzer
1|Bancarel
1|Bandaman
1|Bands
1|Banfield
1|Banide
1|Banks
1|Baptist
1|Baptiste
1|Baquey
4|Barack
2|Baran
1|Baranowski
3|Barbara
1|Barbier
1|Barbosa
1|Barcelloni
1|Barclay
1|Bardon
1|Bardot,
2|Barker
1|Barley
2|Barlow
1|Barnard
1|Barnett
1|Barnwell-Edinboro
1|Baroche
7|Baron
3|Baroness
1|Baronet
1|Baroni,
1|Barrera
1|Barrington-Ward
1|Barron
