frequency|word
1|!
2|&
2|(season
1|10
2|2
1|2)
1|36
1|5)
200|?
2|A
2|Adams
3|Adventure
1|Agathe
1|Aileen
1|Akihiko
1|Alamo
1|Alan
2|Alanis
1|Aldo
1|Alessandro
1|Alexander
1|Alexandre
1|Also
1|Amanda
3|America
1|America:
1|Amitiés
1|Anchors
1|Angelina
1|Angels
1|Anny
1|Another
1|April
1|Arcady
1|Archibald
2|Are
2|Aretha
1|Arno
2|Art
1|As
1|Atsuko
1|August
1|Aveux
1|Aweigh
2|Baby
1|Backwards
1|Bailey
1|Balloon
1|Bamboozled
1|Bandit
1|Baquet
1|Barack
1|Barbara
1|Basil
2|Bay
1|Become,
1|Beiküfner
2|Being
1|Ben
1|Berri,
1|Bertotti
1|Bessie's
1|Betrayal
1|Bettina
2|Big
1|Bill
1|Billa
2|Blackie
1|Bleach:
1|Bless
2|Bloodstained
1|Blore
1|Bob
1|Bonagura
1|Bonitzer
1|Bouffe
1|Boxtrolls
1|Boys,
1|Brahmanandam
1|Bridge,
1|Brotherhood
3|Bryan
1|Budapest
1|Buff,
1|Bugs
1|Bunny:
2|Bush
1|Cab
1|Cale
1|Calloway
1|Captain
1|Cary-Hiroyuki
1|Catherine
1|Caviar
1|Changer
3|Charles
1|Charles,
1|Chasers
1|Cheat,
1|Cheerleader
1|China
1|Chirac,
1|City
1|Civil
1|Claude
2|Clinton
1|Co.
1|Coast
1|Cold
1|Coming
1|Condon
1|Confessions
1|Conny
1|Conversations
2|Cop
2|Corna
1|Cornelis
1|Cottage
1|Cung
2|Currie
1|Cutoff
1|Cutolo
1|Daily
1|Dakota
1|Dale
1|Dark
1|Dassin,
1|David
1|Day
1|Dead
1|Death
1|Deception
1|Deewana
1|Delhi
1|Diabolicus
2|Die
1|Dil
2|Don
1|Dorf
1|Drach
2|Dream
1|Drummer
1|Dutta
1|Duty
1|Earle
1|Eddie
1|Effects
1|Elizabeth
1|Emiri
1|Empress
1|Encounters
1|End
1|Equestria
2|Eric
1|Esa-Pekka
1|Eugen
1|Everybody
2|Fabulous
1|Face
1|Fahey
1|Fake
1|Fanning
1|Farré
1|Federal
1|Feiffer
1|Femme
1|Figaro
2|Fighting
1|File
1|Fillette
1|Fillières
1|Fire
2|Five
1|Florencia
1|Forbes
1|Forest
1|Fox
1|Frances
2|Franklin,
1|François
1|Frenchman
1|Friend
1|Frédéric
1|Furth
1|Galaxy
1|Gantz
1|Garam
1|Gardener
1|Garo:
2|Gaulle
3|George
1|Gernot
1|Gervaise,
1|Gianni
1|Gideon
1|Girl
1|Girls
1|Glow
2|Goal
2|God
2|Good
1|Goya
1|Grand
1|Grande
1|Graves
1|Great
1|Green
1|Grow
1|Guard
1|H.
1|Haavisto
1|Halley
1|Hancock
1|Hard
1|Harnell
1|Haruka
1|Haruo
1|Hayashi
1|Healey
2|Heist
1|Helena
1|Helsing
1|Herbert
1|High
1|Hilaire
1|Hill
2|Hillary
1|Hirata,
1|History
1|Holden
1|Holy
1|Home
1|Homeland
1|Hotel
1|House
1|Howard
1|Hum
1|Hyman
1|Härenstam
1|Hélène
1|I
1|II
1|II:
1|III:
1|Imai
1|Ina
1|Independence
2|It
1|Jack
1|Jackson
1|Jacques
1|Jamba
1|James
1|Jayhawkers!,
1|Jean-Paul
1|Jeroen
1|Jerusalem
1|Jess
1|Jiken
2|John
1|Jolie,
1|Jordan
1|Jorge
1|Josef
1|Joy
1|Jules
1|Kaalai
1|Kaguya
1|Kanyasulkam
1|Katha
1|Katō
1|Ke
1|Keating
1|Keira
3|Kelly
1|Kenny,
