frequency|word
1|10,000
1|1500
1|1971
1|1985-86
1|1–0
1|200
2|2016
199|?
1|Abdelaziz
1|Adama
1|Adamczyk
1|Adénon
2|Ahmadzadeh
1|Aleksandr
1|Alessandro
1|Alex
1|Alexander
1|Alexandrovich
1|Alexey
1|Alfons
2|Alfredo
1|All
2|American
1|Andretta
1|Angelo
1|Apostolov
1|Aquilina
2|Arsić
1|Arthur
1|Augustus
1|Austria
2|Ayık
1|Badminton
2|Banjai
1|Barrow
1|Bastrini
2|Becker
2|Bernat
1|Bill
2|Blue
1|Bob
1|Book
1|Borel
2|Borg
1|Borren
2|Boston
1|Brazil
1|Bridges
2|Brozulat
2|Bruno
1|Bucks
1|Bullough
1|Burdett
1|Calgary
2|Castleman
1|Championships
1|Chicho
1|Chukwudi
2|Claire
1|Clarkson
1|Constantin
1|Coort
1|Cougars,
1|Coutard
2|Craig
1|Cranson
1|Cristante
1|Cypriot
1|Dare
2|David
1|De
2|Degtyaryov
1|Deivid
1|Denis
1|Detelj
1|Devillechabrolle
1|Dickson
2|Dieter
1|Digby
1|Dinwiddie
1|Diotallevi
1|Division
2|Dominique
2|Dondi
2|Donnet
1|Drews
1|Dreyfus
2|Drobisz
1|Dumbrell
2|Duncan
1|Dzmitry
1|Edwin
2|Efthimios
2|Egecan
2|Eliézio
1|England
1|Ervino
1|Eskola
1|Estanislau
2|Etimoni
1|Eubanks
1|Farmanian
2|Farshad
1|Felice
1|Ferario
1|Fernando
1|Figueiredo
1|Filippo
1|Finnigan
1|Flames
1|Flyers,
1|France
2|Frank
1|Frederick
2|Frédéric
1|Futre
2|Fígaro
2|Gance
2|García
1|Geale
2|George
2|Germany
2|Goluža
2|Green
1|Griffiths
2|Gustavo
1|HDD
1|Hamouz
1|Hans
1|Harold
2|Henri
2|Hiroshi
2|House
3|Ian
3|Igor
1|Inês
12|Italy
1|Italy,
1|Ivan
1|Iván
1|J.J.
1|Jalmari
2|Janssens
2|Janus
2|Jays
1|Jean-Noël
2|Jenny
1|Jesse
3|Jim
2|John
2|Jorge
1|Josef
3|Juan
1|Jørgen
1|Kate
1|Kay
1|Keighley
1|Keith
1|Kennedy
1|Kevin
1|Khaled
1|Kjeldner
1|Koné
1|Krestinin
1|Krumpe
1|Krzysztof
1|Kurt
1|Kynin
1|Laboiteuse
2|Latiak
1|Law
2|Lazar
2|Lemieux
1|Leonson
1|Lewis
1|Ljubljana
2|Lorenzo
1|Lucien
1|Lundquist
2|Maidment
2|Manuel
2|Marco
2|Martin
2|Martina
1|Matt
1|Mazalewski
1|McClelland
1|McEvoy
1|Men's
2|Merkel
2|Merrienboer
1|Mikhail
1|Milwaukee
2|Miroslav
2|Miyazawa
1|Monetti
1|Mongredien
1|Monteiro
1|Montero
1|Moor
2|Moreira
2|Moss
2|Muhammed
1|Muhammet
1|Mulder
2|Muriel
1|Mạnh
1|Nadal
1|Narducci
2|Nermin
3|New
1|Nguyễn
1|Nigel
1|Nikola
1|Nikolai
2|Noone
1|O'Brien
1|Ogonna
1|Olimpija
2|Oliver
1|Olympic
2|Olympics
2|Onur
1|Pamplona
1|Pană
2|Parker
2|Paul
1|Paulo
2|Pavel
2|Perona
1|Peter
2|Petr
1|Philadelphia
2|Piero
1|Pierre
2|Poletti
1|Raiders
1|Rangers
1|Raphael
2|Rastegayev
2|Red
1|Reis
2|Rentzias
2|Richard
1|Rick
2|Rogerio
2|Rudy
1|Rutherford
1|Sanqour
2|Santana
2|Santos
2|Savin
1|Schettino
2|Sedláček
2|Selim
1|Semyonov
2|Sergei
1|Sergio
2|Shakhbari
1|Shibun
1|Sibilio
2|Slavko
1|Soares
1|Sousa
1|Souza
2|Sox,
1|Spasov
1|Spurkeland
1|Stalker
1|Stammers
1|Starbird
2|Steinauer
1|Stipić
2|Stirling
1|Stoilov
1|Stoycho
2|Summer
1|Szabolcs
1|Takeuchi
1|Taku
1|Tessaro
1|Thierry
1|Third
1|Thor
1|Tikhonov
2|Timuani
4|Tom
1|Tommy
5|Tony
2|Toronto
1|Torriglia
1|Town
1|Tuấn
1|Tymonyuk
1|Tóth
1|Ubaldo
1|Vanderstuyft
1|Varga
2|Ventura
1|Volturno
1|Vriz
1|Werner
2|West
77|What
123|Which
1|Wilkie
1|Winchester
1|Wolf
1|Workington
2|Yankees
1|Yordan
3|York
1|Yves
1|Zoltán
130|a
10|and
1|are
1|associated
2|at
2|athletics
2|de
69|did
1|doubles
14|football
69|in
2|metres
1|metres,
12|national
144|of
1|of?
130|part
69|participate
1|people
2|player
1|playing
161|sport
4|sports
10|team
4|team,
2|tennis
43|that
45|the
15|type
4|under-17
4|under-23
2|van
2|vs
173|was
1|with
8|women's
2|Çevir
2|Özer
2|Šabić
1|Željko
1|Župetić
1|–
