frequency|word
200|?
1|Australian-rules
1|Nordic
21|What
102|Which
77|Who
19|activity
16|actor
1|algebra
1|amateur
5|and
2|architect
1|archival
4|are
8|art
90|as
174|associated
29|association
1|athletics
1|ball
3|basketball
9|behavior
2|behaviors
7|behaviour
17|belong
9|belongs
1|biologist
1|biology
3|branch
1|canoer
2|chemist
1|children's
2|cinematographer
1|collage
1|collagist
1|combined
1|competitor
2|composer
2|computer
1|concept
3|cyclist
3|director
6|do
11|does
1|driver
3|economic
6|educational
4|entrepreneur
1|event
1|evolutionary
1|farmer
171|field
3|fields
1|figure
3|film
1|floorball
29|football
1|footballer
1|game
6|genre
1|geographer
1|gilder
1|gilding
1|gynaecologist
1|handball
18|harpsichord
85|has
5|have
1|high
1|historian
7|human
6|institution
1|instrument
89|is
8|journalist
3|judge
1|judo
1|jump
1|maker
2|manager
2|mathematician
2|model
1|musical
2|musician
1|musicologist
1|musicology
1|naturalist
1|object
190|occupation
9|occupations
177|of
1|organization
6|painter
1|peddler
1|pesäpallo
2|philosophy
1|physical
1|physician
1|physicist
3|pianist
2|piano
27|player
6|poet
2|political
10|politician
1|polo
4|process
1|professor
1|racecar
4|science
2|scientist
2|sculptor
1|skater
1|skier
19|sport
1|sports
1|tailor
15|teacher
1|tennis
9|that
144|the
1|theologian
39|thier
26|to
1|trade
2|translator
2|type
1|unionist
13|university
1|voice
1|water
84|with
1|work
1|wrestler
20|writer
