frequency|word
3|1st
1|4th
1|9th
200|?
1|Aantjes
1|Abraham
1|Adolphe
1|Aeby
1|Agdestein
1|Agnelli
1|Ahmose-Nefertari
3|Alberto
1|Albornoz
1|Aleksandr
5|Alexander
1|Alfred
1|Alice
1|Amalie
2|Amé-Thérèse-Joseph
2|Anna
1|Anne
1|Antiochus
1|António
1|Apollo
1|Apple
1|Aragon
1|Archduke
1|Armagnac
1|Asiaticus
1|Augusta
1|Augustinos
1|Austria
1|Baker
1|Baldomer
2|Baldwin
1|Bar
2|Barack
2|Baron
1|Baronet
3|Bavaria
1|Bearne
1|Behn
2|Benckendorff
1|Bernard
2|Blake
1|Blake,
1|Blignières
1|Bloom
1|Bohemia
1|Boleslaus
1|Bondarenko
1|Boso
1|Bourbon
1|Brandybuck
1|Brankovic
1|Braunschweig-Lüneburg
1|Brinsley
1|Britain
1|Brittany
1|Brulé
1|Brunswick-Grubenhagen
2|Brunswick-Lüneburg
1|Brzostowski
3|Cao
1|Carl
2|Carlos
1|Carter
1|Catel
1|Catherine
1|Cecil,
1|Chabrol
1|Chakraborty
1|Charles
1|Charles,
1|Charlie
1|Charuhasan
1|Christoph
1|Clarence
1|Coleridge
1|Coleridge,
3|Constantine
1|Constanza
2|Cornelius
1|Costa
4|Count
1|D.
4|David
1|Dedi
1|Deligiannis
1|Delza
1|Demetrius
1|Deppe
1|Dorgon
1|Doukas
2|Duchess
12|Duke
1|Dupuy
1|Dwight
1|Earl
1|Edward
1|Egbert
1|Eisenhower
1|Eitel
1|Elizabeth
1|Elósegui
1|Emmanuel
3|Emperor
1|Eric
1|Ernest
1|Esma
1|Eu
1|Eucaerus
1|Eugenio,
1|Eugène
1|Exeter
1|Fang
2|Felipe
1|Florent
1|Ford
1|Francesc
1|Francis
1|Francis,
1|Frank
3|Franz
2|Frederick
2|Frideborg
2|Friedrich
1|Félix
1|Gaël
1|Gemmingen
1|Genoa
1|Geoffrey
1|Georg
1|George
1|Georges
1|Georgia
1|Giovanni
1|Gogolak
1|Goldsmith
1|Gordon
1|Great
1|Groussard
1|Grus
1|Guangwu
1|Guerech,
1|Guetta
1|Han
1|Hanau-Lichtenberg
1|Hans
1|Heiniger
1|Helena
1|Henri
2|Henry
1|Hessen-Darmstadt
1|Hohenlohe-Langenburg
1|Hohenzollern
1|Hohenzollern,
1|Holstein-Gottorp
1|Homer
1|Homs
1|Huang
2|Hugh
3|I
4|I,
3|II
2|II,
1|III
1|III,
1|IV
1|IV,
1|IV.
1|Igor
1|Ilyinichna
1|Ishihara
2|Isidore
1|James
2|Jaroslav
1|Jaume
1|Jaurès
1|Jean
1|Jean-Claude
1|Jeremiáš
1|Jevrem
1|Jiancheng
1|Johannes
4|John
1|Jordan
1|Josep
2|Joseph
2|Juan
1|Justin
1|Kapodistrias
1|Kari
3|Karl
1|Kaurismäki
1|Kaya
1|Kingdom
2|Kio
1|Klingenberg
1|Konstantinovich
1|Kuninaga
1|Kybiosaktes
2|Köstritz
1|Labrouste
1|Lazarevic
2|Lenin
2|Leopold
1|Lestrange
1|Li
1|Limburg
2|Lincoln
1|Lincoln,
1|Lingchang
1|Linus
1|Lippens
2|Liu
1|Lo
1|Longworth
1|Louis,
1|Louis-Marie
1|Luce
1|Luciën
2|Ludwig
1|Luise
1|Macedon
1|Mahaakshay
1|Man
2|Mann
2|Mao
1|Mara
3|Marc
1|Marcelino
1|Margaret
1|Margrave
1|Maria
1|Marie
4|Mario
2|Masclet
2|Matsumoto
1|Mattarella
1|Matthieu
1|Mauricio
1|Mechthild
1|Meryatum
1|Michel
1|Mika
2|Mike
1|Mindaugas
1|Mitchell
1|Mitra
1|Molist
1|Monfils
1|Monna
1|Montano
2|Morgan-Owen
1|Moritz
1|Mortimer
2|Myers
1|Mörner
1|Napoleon
1|Nathan
1|Newman
1|Nováček
1|Nyokas
2|Obama
1|Obrenović
1|Olaf
1|Oleksandr
1|Olga
1|Olivier
1|Olry
1|One-Eyed
1|Orbán
2|Oreja
1|Ostmark
2|Pajot
1|Palatinate
4|Pascal
2|Patrik
2|Paul
2|Peter
1|Pharnaces
2|Philip
1|Piloty
1|Planckaert
2|Pomerania
1|Pomerania,
1|Pomerania-Wolgast
1|Pontus
1|Preuß
1|Price
4|Prince
3|Princess
2|Provence
1|Pushkin
1|Reiner
1|Reisner
1|Remigius
1|Renan
2|Reuss
1|Rhona
1|Ricardo
2|Richard
3|Robert
1|Roberto
1|Rodolphe
1|Roosevelt
1|Rossellini
3|Rothschild
2|Rothschild,
1|Rudolf
2|Ruizong
1|Saglio
1|Saigō
1|Saint
1|Saradas
2|Sassoon
1|Saxon
