frequency|word
2|(Aisch)-Bad
1|12
1|9
200|?
1|Africa
2|Aichach-Friedberg
1|Aix-en-Provence
1|Albania
1|Alcalá
1|Alkmaar
5|America
2|America,
1|Amsterdam
1|Anctoville
1|Andeer
1|Anzin-Saint-Aubin
1|Apulia
1|Arab
1|Arancón
1|Arbarei,
2|Argences
4|Augsburg
2|Aumelas
1|Australia
1|Austria
1|Auvergne-Rhône-Alpes
1|Azerbaijan,
1|Baressa
1|Bavaria
1|Bay
1|Beemster
1|Benedetto
1|Beuzevillette
1|Bianchi,
1|Bolbec,
1|Bolleville,
1|Bologna
2|Bolognese
1|Bort-l'Étang
1|Braunschweig
4|Brazil
1|Brdy
1|Brumov-Bylnice
1|Brückl
1|Bærum
2|Cabannes
1|Cadarcet
1|Cahagnes,
1|Calabria
2|Canada
1|Canavese
1|Carnières
1|Casperia,
2|Castel
1|Castellamonte,
1|Casti-Wergenstein
1|Catalonia,
1|Caudina
1|Caumont-sur-Durance
1|Cerreto
1|Cier-de-Luchon
1|Clermont-Ferrand,
1|Cluses,
1|Colli
1|Collinas
1|Cologne
1|Cottanello,
4|County
1|County,
1|Cresserons
2|Croatia
1|Czech
1|Côte
1|D.C.
1|Delhi
1|Dompaire,
2|Donau-Ries,
2|Dongen
1|Düsseldorf
1|Eggersriet
1|Erlangen
1|Esaro
1|Escles
1|Estrées-Saint-Denis
1|European
1|Fago
1|Florence
1|Forest
1|Fougerolles
2|Fourdrain
6|France
2|Fürth,
2|Gabon
1|Gdańsk
1|Georgia
8|Germany
2|Germany,
1|Gonnoscodina,
1|Gonnosnò
1|Gouaux-de-Luchon
1|Greccio
1|Gregori
1|Grenada
1|Gruchet-le-Valasse,
2|Guangzhou
1|Guidi
1|Göttingen
2|Hall,
1|Hamburg
1|Harol
1|Havre
1|Heerlen
1|Heiden,
1|Heights
1|India
1|Innere
1|Israel,
4|Italy
1|Italy,
1|Japan
2|Junhac
1|Kadaň
1|Kenya
1|Kielce
1|Kingdom
1|Kingdom,
1|Koggenland,
1|Końskie
1|Lawn
3|Le
1|League
1|Legionowo
2|Les
1|Livry
1|Lugnacco
1|Lunamatrona
1|Lunel-Viel,
1|Lutzenberg
1|Madrid
2|Main-Tauber
1|Mainz
1|Mali,
1|Manchester
2|Manses
1|Marseille
1|Marsi
2|Martino
1|Masullas
1|Matignon
1|Memorial
2|Mercy-le-Bas
1|Minnesota
1|Mníšek
1|Mogoro,
1|Mongolia,
1|Mons
1|Montacher-Villegardin
1|Montasola,
1|Montella
2|Morino
1|Mosnang
1|Müstair
1|Nals
1|Nantes
2|Naples
2|Neustadt
1|New
1|Niger
1|Noicattaro
1|Orne
2|Ostalb
1|Otwock
1|Palaminy
1|Parella
2|Paris
1|Park
1|Paucourt
1|Pauli
1|Paulo
1|Philippines
2|Poland
1|Polish
1|Pont-l'Abbé
1|Premolo
1|Quartier
1|Raffetot
1|Ratingen
1|Reghena
1|Reposoir
1|Republic
1|Riel-les-Eaux
1|Rieti,
1|Riga
1|Rogolo
1|Rome
2|Roth,
2|Route
1|Russia
1|Russia,
1|Saint-Christol
1|Saint-Geniès-des-Mourgues
1|Saint-Martin-de-Saint-Maixent
1|Saint-Martin-l'Ars
1|Saint-Paul-en-Gâtine
1|Saint-Sériès
1|Saint-Victor
1|Salles-et-Pratviel
1|Salouf,
1|Salvacañete
1|Samois-sur-Seine
3|San
1|Sanluri,
1|Sant
1|Sant'Agata
1|Sardinia
1|Sardinia,
1|Sauherad
1|Savoisy
2|Schwäbisch
1|Scionzier
1|Sers
1|Sesto
1|Shaker
2|Siddi,
1|Slovenia
1|Sost,
1|South
1|Soviet
1|Spain
1|Stadt
7|States
2|Stoke-on-Trent
1|Sufers
2|São
1|Teror
1|Thailand,
1|Thyez
1|Torteval-Quesnay
1|Toujouse
1|Troisvaux
1|US
1|Umbriatico
2|Union
9|United
1|Ur
1|Val
1|Vallanca,
1|Valle
1|Vega
1|Velino,
1|Vicente,
2|Vicenza
1|Vienna
1|Vietnam
1|Villamar
1|Ville-sur-Illon
1|Walzenhausen
2|Warsaw
1|Washington,
2|Weißenburg-Gunzenhausen,
1|West
175|Which
25|Who
2|Windsheim,
1|Wormerland
1|Yecla
1|Yemen
2|York
46|a
44|adjacent
138|administrative
1|al
12|an
29|and
68|are
1|avenue
136|border
32|bordered
1|boulevard
32|by
2|capital
2|cities
3|city
14|country
1|d'Ivoire
2|de
1|dei
1|di
1|districts
49|divisions
11|do
1|does
1|fictional
49|french
5|has
41|have
2|human
7|is
1|l'Hôpital
1|la
1|locations
11|next
19|of
1|pod
20|political
2|roads
2|settlements
70|share
34|shared
9|shares
1|state
2|states
1|subdivision
13|subdivisions
1|sul
85|territories
11|territory
36|the
43|to
125|with
