frequency|word
1|/
1|10th
1|3rd
1|4th
987|?
2|A.
1|Aaltonen
2|Abe
1|Abega
1|Abel
1|Aboutaleb
1|Abram
1|Achiel
1|Aciman
1|Adachi
2|Adam
1|Adamov
1|Adams
2|Adamson
1|Adele
2|Adie
1|Adinolfi
1|Adjani
1|Adolf
1|Aerts
2|Agnes
1|Agnieszka
1|Agopsowicz-Kula
1|Agresti
1|Ahmed
1|Aida
1|Aitor
1|Akhtar
1|Akio
1|Akita
1|Akito
1|Akiyama
1|Akyüz
1|Alain
1|Albanese
7|Albert
1|Alberti
1|Albertini
1|Alberto
1|Aldo
1|Alejandro
1|Aleksandar
3|Alex
2|Alexander
1|Alexandersson
1|Alexandra
1|Alexeev
1|Alexis
1|Allan
1|Allegri
2|Allen
1|Alphonse
1|Amand
1|Amitabh
1|Amos
1|Ana
5|Anderson
3|Andersson
1|Andre
1|Andrea
1|Andreas
1|Andrew
2|Andrews
4|André
3|Andy
2|Angela
1|Angelika
1|Angelo
1|Anita
1|Ann
1|Anna
1|Anna-Celina
1|Anthony
1|Antoine
2|Anton
2|Antonio
1|Aoki
1|Aphex
1|Apple
1|Applebaum
2|Arakawa
1|Archie
1|Argyll
1|Ariana
1|Arima
1|Arlington
1|Armand
1|Armstrong
1|Arne
1|Arnold
1|Arsène
7|Arthur
1|Artur
1|Arvo
1|Asai
1|Attila
1|Atwell
1|Aubrey
1|Audrey
2|August
3|Auguste
1|Aurivillius
1|Aurélien
1|Ava
1|Axel
1|Axelsson
1|Ayumi
1|B.
1|Bach
1|Bachchan
2|Baltzer
1|Baptist
3|Barack
1|Barbet
1|Barbier
1|Barbossa
1|Barclay
2|Barry
1|Barrymore
1|Bartenieff
1|Bartlett
3|Bauer
1|Bauer-Ehrlich
1|Bauermeister
2|Becker
1|Beek
3|Behrens
3|Ben
1|Benítez
2|Berger
1|Bergmann
2|Berkely
1|Bernard
1|Bernie
1|Bernier
1|Berta
1|Berthet
3|Bertrand
1|Bertschinger
1|Bettina
1|Betty
1|Bianchi
1|Big
3|Bill
1|Billy
1|Birger
1|Birkemeyer
1|Björn
1|Black
2|Blom
1|Blondin
1|Bloom
2|Bob
2|Bobby
1|Bockelmann
1|Boer
1|Bohuslav
2|Bond
1|Bonnaire
1|Bostwick
1|Boucher
1|Bowen
1|Boy
1|Božidar
1|Brad
1|Bradley
1|Brandon
1|Brandt
1|Brault
1|Brent
1|Breton
2|Brooks
13|Brown
2|Bruce
1|Bruel
2|Brun
1|Brunel
1|Brunet
1|Brunner
1|Bruno
1|Buccleuch
3|Buck
1|Buckley
1|Bullock
2|Buysse
1|Byron
1|Börjeson
3|C.
1|Cai
1|Cale,
1|Calvin
1|Cam
1|Cameron
1|Campbell
2|Camus
2|Cao
2|Carey
5|Carl
2|Carlos
1|Caroline
1|Carroll
1|Carsten
4|Carter
1|Casey
1|Cassius
1|Cervantes
1|Cesare
2|Chad
2|Chan
1|Chantal
6|Charles
1|Charlie
2|Chen
1|Cher
1|Cheryl
1|Chiba
1|Chiharu
1|Chiho
1|Chinatsu
1|Chopard
4|Chris
1|Christer
4|Christian
1|Christina
1|Christine
1|Christoph
2|Christophe
1|Christopher
1|Christy
1|Churchill,
2|Cincy
1|Clare
1|Clarence
2|Clarke
2|Claude
1|Claudia
1|Clay
1|Clayton
1|Clerc
1|Cohen
2|Colin
1|Collins
1|Colonna
1|Constantin
1|Conti
1|Cools
2|Cooper
1|Cordier
1|Corey
1|Cornel
1|Correns
1|Corry
1|Costa
1|Costanzo
1|Countess
1|Craig
1|Crawford
1|Creighton
1|Cristiano
1|Cristo
1|Crivelli
1|Cyriel
1|Cyrielle
1|Cáceres
1|César
3|D.
2|Daisuke
1|Daito
1|Dan
1|Danica
3|Daniel
1|Daniélou
1|Danny
3|Danziger
1|Danziger,
1|Darbellay
1|Darla
1|Darren
1|Darryl
2|Dave
12|David
3|Davies
1|Davis
1|Daßler
1|DeVito
1|Dekker
1|Delamontagne
1|Delmas
1|Deppe
1|Der
1|Derrick
2|Didier
1|Dill
1|Dina
1|Ding
1|Dion
1|Diop
1|Dodd
1|Doddridge
1|Domenico
1|Domingos
2|Dominique
1|Domínguez
1|Donald
1|Donati
1|Donna
1|Dorian
1|Doris
1|Dorothea
1|Doug
1|Douglas
1|Douglas,
1|Dr.
1|Drew
1|Drian
1|Dro
1|Duarte
2|Dubois
1|Dubois-Pillet
1|Duclos
3|Duke
2|Dumas
1|Dunn
1|Dupuy
2|Dvořák
1|Dylan,
1|Díaz
3|E.
1|Eagle
2|Eddie
1|Eduard
2|Edward
1|Edwards
1|Edwin
1|Egon
1|Ehrlich
1|Einstein
4|Einstein,
1|Eklund
1|Elena
1|Elia
1|Elisabet
1|Elisha
1|Elizabeth
1|Ellis
2|Elmer
1|Elsa
1|Emelie
1|Emily
1|Emmanuel
1|Emmons
2|Emperor
1|Endo
1|Engel
2|Engström
1|Enríquez
3|Eric
1|Erich
3|Eriksson
1|Erisa
1|Ernest
3|Ernesto
1|Ernie
1|Ernst
1|Erwin
1|Eugenia
1|Eugène
1|Eva
1|Evans
1|Evans?
1|Ewa
1|Exeter
1|Ezequiel
1|Ezio
2|F.
1|Fabian
1|Fabienne
1|Falck
1|Farhan
1|Farrell
1|Fatou
1|Faulkner
1|Favre
1|Feldman
1|Felice
2|Felix
1|Feng
1|Fernando
4|Fernández
1|Ferrando
1|Filippo
2|Finn
1|Fiorenzo
6|Fischer
1|Fisher
1|Fleischer
1|Fleury
1|Forsberg
1|Foster
1|Fou
2|Fox
3|Francesco
3|Francis
1|Francisco
1|Franciszek
1|Franck
3|Frank
2|Frans
1|František
2|François
1|Françoise
4|Fred
1|Frederica
1|Frederico
1|Friedelind
3|Friedrich
1|Fritz
1|Fritzi
1|Froukje
2|Frédéric
1|Fu
2|Fujii
2|Fukuda
1|Fukumoto
1|Fumihiko
2|Fumio
2|Fusco
1|Félix
1|Gabi
2|Gabriel
1|Gaillard
1|Gale
1|Galli
1|Garcia
2|Gardner
1|Gary
1|Gaudin
1|Gauthier
1|Geary
1|Gegenbauer
1|Genz
1|Georg
10|George
3|Georges
1|Germain
1|Gervais
1|Geun-hye
1|Giacomo
3|Gilbert
1|Gildo
1|Gilles
1|Gilmore
1|Giordano
3|Giovanni
1|Girard
1|Gisela
1|Glenda
1|Glenn
1|Glyn
1|Gobbi
1|Gold
1|Gonzalo
3|Gordon
1|Goto
1|Gottfried
1|Graffman
6|Graham
1|Grassi
1|Graves
1|Graziani
1|Great
1|Greco
1|Greig
1|Gros
1|Grout
1|Gruber
1|Grégoire
1|Guangying?
1|Guen
1|Guillaume
1|Gun
2|Gunnar
1|Gustaf
1|Gustafsson
2|Gustav
1|Gustave
3|Guy
1|Gérard
2|Gómez
1|Günter
1|H.
1|Haan
1|Hagiwara
1|Hamano
1|Hanbin
1|Hans
1|Hans-Joachim
1|Hans-Ulrich
1|Hans-Wilhelm
1|Hansen
1|Hansson
1|Harald
1|Harmsen
2|Harris
1|Harrison
1|Harry
1|Hartmut
1|Haruo
1|Hasegawa
1|Hautala
1|Havel
1|Hayashi
1|He
2|Hector
1|Hei
1|Heitor
1|Henderson
1|Hendrik
1|Hennig
2|Henri
1|Henri-Jean
1|Henri-Édouard
1|Henrik
1|Henriquez
6|Henry
2|Herbert
1|Herbie
1|Herman
1|Hermann
1|Hermans
1|Hernández
1|Hesen
1|Hess
1|Hewett
1|Hideki
1|Hideo
1|Hidetaka
1|Hidetoshi
1|Hiedler,
1|Hildegard
1|Hillary
1|Hiroaki
1|Hiromichi
3|Hiroshi
2|Hiroyuki
1|Hitler
1|Hitomi
1|Hok
1|Holland
1|Holland,
2|Holmes
1|Homer
1|Honda
1|Hoover
1|Hori
1|Hoschedé
5|Howard
1|Howell
1|Huard
1|Huber
1|Hui
1|Hunt
2|Hunter
1|Hyuna
1|Håkansson
1|Hélène
1|II
1|III
2|Ian
1|Ichirō
1|Iio
1|Iizuka
1|Imoto
1|Innocenti
2|Inoue
1|Inukai
1|Iradj
1|Iron
1|Irving
1|Isaac
1|Isabelle
1|Ishibashi
1|Ishida
1|Isozaki
1|Issei
1|István
3|Itō
1|Ivanoff
1|Ivanov
1|Iván
1|Iwasaki
1|J.
1|Jabara
2|Jack
1|Jackie
3|Jackson
1|Jacob
1|Jacobsson
3|Jacques
1|Jacques-Louis
1|Jacquet
1|Jacquot
2|Jade
1|Jadwiga
15|James
3|Jan
1|Jane
1|Janet
2|Janković
3|Jansen
3|Janssen
3|Janssens
1|Jarre
2|Jason
1|Javi
2|Javier
3|Jean
1|Jean-Baptiste
1|Jean-Bernard
1|Jean-Christophe
2|Jean-Claude
1|Jean-Louis
1|Jean-Michel
1|Jean-Pierre
1|Jean-Yves
2|Jeff
2|Jefferson
1|Jenkins
2|Jens
1|Jens-Uwe
1|Jerome
1|Jesper
1|Jessen
1|Jeune
2|Jim
1|Jing
1|Jo
2|Joachim
2|Jochen
1|Jodie
3|Joe
1|Joel
1|Joey
2|Johann
3|Johanna
2|Johannes
4|Johansson
17|John
15|Johnson
1|Johnson?
1|Joly
14|Jones
2|Jong
1|Jong-hyun
1|Jonsson
1|Jordan
2|Jorge
2|Josef
3|Joseph
1|Josephine
1|Joshua
1|Jospin
1|Joséphine
3|Jovanović
1|Jovanović?
1|Joyce
1|Joynton
1|Jozef
1|João
1|Ju
1|Juan
1|Jules
1|Julian
1|Julie
1|Julien
1|Julio
1|Jullien
1|Jun'ichi
1|Junko
1|Jérémy
1|Jérôme-Martin
1|József
1|Jönsson
1|K.
1|Kadmi
1|Kamada
1|Kamiński
1|Kao
2|Kaoru
1|Kaplan
3|Karl
1|Karsten
1|Kashiwabara
2|Kate
1|Kathy
1|Katja
2|Kato
3|Katō
1|Kawasaki
1|Kazuhiko
2|Kazuma
1|Kazunari
1|Kazunori
1|Kazushi
1|Kazutami
2|Kazuya
1|Kazuyoshi
1|Keiji
2|Keisuke
1|Keita
1|Keller
2|Kelly
2|Ken
2|Ken'ichi
5|Kennedy
1|Kenneth
2|Kenta
1|Kento
1|Kenzō
3|Kevin
1|Kid
3|Kim
1|Kimball
2|Kimberly
1|Kimio
2|Kimura
1|King
1|Kircher
2|Kitamura
2|Kiyoshi
1|Kjellberg
1|Klaus
2|Klein
1|Klemm
1|Ko
1|Koch
1|Koga
1|Koh
1|Kohei
1|Koichi
1|Koizumi
1|Komako
1|Kondō
1|Kosugi
1|Kramer
2|Kraus
1|Kristoff
1|Kristyna
1|Krysti
2|Krzysztof
2|Kurt
1|Kwan
1|Kōichirō
2|Kōji
2|L.
1|LaBruce
1|Lacroix
1|Lalande
1|Lalumière
2|Lam
2|Lambert
1|Lancelot
2|Lane
3|Lang
1|Langlois
1|Lara
2|Larry
1|Lars
1|Larsen
2|Laurent
1|Lawrence
2|Lawson
1|Lazarus
2|Le
1|Leclerc
1|Ledisi
1|Leeds
1|Lehman
1|Lejeune
2|Lennart
1|Lenoir
1|Leonhardt
1|Leopold
1|Leray
1|Leroy
1|Levi
1|Levy
2|Lewis
2|Li
1|Liam
1|Lidiya
1|Lightman
1|Lima
2|Linda
1|Lindberg
1|Lionel
1|Lippens
1|Little,
3|Liu
3|Lloyd
1|Lois
1|Lopez
3|Louis
1|Lowther
1|Luca
1|Lucas
2|Lucien
1|Ludovice
