frequency|word
1|#26
1|1
4|100
1|1908
2|1912
3|1920
1|1924
1|1934
1|1958
2|1970
1|1972
2|1978
3|1980
1|1981
1|1982
1|1984
2|1986
1|1987
1|1988
2|1990
1|1994
1|1996
1|1996,
2|1997
1|1999
1|2000
5|2001
1|2002
3|2004
2|2008
1|2009
1|2009–10
3|2010
1|2011
1|2012
1|2013
3|2014
3|2015
1|2015,
1|2015-16
2|2016
1|4
531|?
1|ABBA
1|AEZ
6|Aaron
1|Abbas
1|Abdul
1|Abramchuk
1|Adachi
1|Adolf
1|Aeby
1|African
1|Agustin
2|Ahey
1|Ahmad
1|Ahmed
1|Aik
1|Akito
2|Al-Qahtani
1|Alan
1|Albert
1|Aldaier
1|Alena
1|Alexandra
1|Alexis
1|Alfons
1|Alfred
1|Alfredo
2|Aliaksandr
5|All
1|Allemann
2|Allysha
1|Alou
1|Alypov
1|Amarilis
1|American
1|Amy
2|América
1|Anderl
4|Andreas
1|Andreja
2|Andrew
1|Andrzej
1|Ann
1|Anneke
1|Ansgar
1|Anton
1|Antonio
1|Antonov
1|Anzhelika
2|Aoyama
1|Apps
2|Arakawa
1|Arends
1|Aristid
1|Army
1|Arndt
1|Arne
1|Arno
1|Arnold
1|Arwe
1|Ashton
1|Astrid
1|Atje
1|Auch
1|Aucouturier
1|Augé
1|Aukusti
2|Australia
1|Axelrod
1|Babbel
1|Bade
41|Badminton
4|Badmintons
1|Bahamdan
1|Bailetti
1|Baran
1|Barati
1|Bascou
1|Beata
1|Beaumont
1|Bedareva
1|Benedict
1|Bera
1|Bergmann-Pohl
1|Bergsma
1|Bertrand
1|Bertz
1|Beth
3|Biathlon
1|Bill
1|Billy
1|Bircher
1|Birger
1|Björn
1|Black
1|Blay
1|Boasson
1|Bobby
1|Bocquet
1|Bole
1|Bolivia
1|Bolmstedt
1|Bonano
1|Bondaruk
1|Bonnaire
1|Boroumand
1|Bostofte
2|Boston
1|Bosáková
1|Bouhanni
1|Boyd
1|Brandt
2|Brazil
1|British
1|Brodie
1|Brooke
1|Bruce
1|Bukhalov
1|Bundestag
1|Bühler
1|Cabella
1|Callen
1|Cameron
1|Campaign
1|Cancellara
1|Cao
1|Caren
1|Carla
2|Carlos
1|Catenhusen
1|Cathers
1|Catta
1|Cavagna
15|Championship
27|Championships
10|Championshipss
1|Chan
2|Chapman
3|Charles
2|Chen
1|Chester
1|Chihota
1|Chinatsu
1|Choi
1|Christa
2|Christian
1|Civil
2|Clarence
1|Clark
1|Clasie
1|Claudio
1|Coelho
6|Commonwealth
1|Confederate
5|Contest
1|Conti
1|Contreras
1|Coomber
2|Copa
1|Cowley
3|Crimean
1|Cristóbal
1|Cristóvão
1|Crowe
1|Cruz
7|Cup
1|Curtis
1|Cypriot
1|Cyprus
1|Cyril
1|Dabelsteen
1|Dackell
1|Dagmar
1|Damanakis
1|Danguillaume
1|Daniel
1|Daniela
1|Daniele
1|Dany
1|Dariusz
1|Davydov
1|Daßler
2|De
1|Dean
1|Deardurff
1|Deena
1|Deinboll
1|Demichelis
1|Denis
1|Detlef
1|Di
1|Diana
2|Diarra
1|Dimitri
2|Division
1|Dmitriy
1|Dmitry
1|Domingos
1|Domoraud
1|Don
1|Donald
1|Doreen
1|Dorinel
1|Doriva
1|Dorothea
7|Doubles
1|Doveton
1|Drazdauskaitė
1|Dreibus
1|Druzchenko
1|Dubreuil
1|Dunfee
1|Dustov
1|Díaz
1|Eaton
1|Ecuador
2|Eddie
1|Edgar
1|Edil
1|Edvald
1|Efe
2|Efthimios
2|Egypt
1|Eino
1|El-Kass
1|Elenilson
1|Emil
1|Emmanuel
8|England
2|Equestrian
1|Eric
1|Erik
1|Erwin
1|Esteban
2|Etimoni
5|Euro
19|European
5|Eurovision
2|Eva
1|Evan
1|Evangelia
1|Evans
1|Ezequiel
5|FIFA
1|Fabian
1|Fabienne
1|Famagusta
1|Farah
1|Farrukh
1|Feinya
1|Fen
1|Filimonov
1|Florencia
1|František
2|Franz
1|Franziska
1|Fraser-Pryce
1|Friborg
1|Friedrich
1|Fritz
1|Fukal
1|Fulle
1|Fung
1|Félix
1|Föge
1|G-Drive
1|Gaetano
6|Games
1|Garnie
1|Gavrilyuk
1|Gaël
1|Gemma
1|Georg
1|George
1|Georges
1|Georgios
1|Georgiy
29|German
4|Germany
1|Gert-Dietmar
1|Gianfranco
1|Gildo
1|Gilks
2|Gillian
1|Gillis
1|Gog
1|Goitom
1|Goldbrunner
1|Golovastov
1|Goltsov
1|Gonsalves
1|Gordon
1|Gorenc
1|Grega
1|Griškonis
1|Grosse
1|Gruchała
1|Grzegorz
1|Guest
1|Gulack
1|Gunnar
1|Guo
1|Géza
3|Gómez
1|Günther-Martin
1|Haase
1|Hacker
1|Hadi
1|Hagen
1|Haldeman
1|Hall
1|Hallenbarter
1|Hammarström
1|Hancock
1|Hanna
1|Hannelore
1|Hanson
1|Hao-ching
1|Haseney
1|Hashiratani
1|Hassan
1|Hauswirth
1|Heather
1|Helena
1|Helmut
1|Heng
1|Hennet
1|Henri
1|Henrique
1|Henry
1|Herbert
1|Hermann
1|Hess
1|Hetland
1|Hettich
1|Heveling
1|Hida
1|Hideyuki
1|Hindle
1|Hippolyte
1|Hirose
1|Hitoshi
1|Hiu
1|Hocine
1|Hoffmann
1|Houben
1|Hristov
1|Huang
1|Hubert
1|Huixia
1|Humberto
1|Hundred
1|Hungary
1|Husaín
1|Hypólito
1|Hélder
2|I
6|II
2|Iditarod
1|Iketani
1|Ildikó
1|Iljo
1|Impanis
1|Imre
1|Individual
2|Indonesia
8|International
1|Ioane
1|Ioannis
2|Ireland
1|Irene
1|Isabel
1|Isaksen
1|Isidro
2|Italy
