frequency|word
5|"""For"
1|&
1|'90/The
1|'s-Gravenhagestraat
1|(Copenhagen),
1|(Czechoslovakia)
1|(Maine-Quebec),
1|(Villeneuve-lès-Avignon),
1|(provincial
1|-
1|1,
1|10th
1|14
2|15
1|1867
3|1914–1918
1|1938
3|1939–1945
1|1947
3|1948
2|1952
2|1959
1|1960
1|1961
1|1964
1|1966–67
2|1970
1|1972
1|1973
1|1974
1|1975–76
1|1976
1|1977
1|1980
3|1982
1|1985
3|1988
1|1991
1|1991–92
1|1994
2|1996
2|1998
1|1999
1|19th
1|20
1|2000
1|2001
1|2001–02
2|2002
1|2003
7|2006
1|2008
4|2009
7|2010
3|2011
3|2012
1|2013
1|2013–14
4|2014
5|2015
13|2016
1|27th
1|28th
2|300
1|300,
1|30th
1|4th
1501|?
1|A
1|AB
1|AONB,
1|ARD,
1|Aabenraa
1|Aadorp
1|Abdellah
1|Abel
1|Academia
13|Academy
1|Actien
1|Actress
1|Adhemar
1|Adlai
1|Adobe
1|Adoration
2|African
1|Agencies
1|Agriculture,
1|Ahlerstedt
1|Aiello
1|Aincourt
1|Air
2|Airbase
1|Airbase,
3|Aires
8|Airport
1|Airways
1|Ajagabi
1|Ak
1|Al-Aeme
1|Alaska
1|Alban's
1|Albania
1|Albavilla
1|Albert
1|Alberta
1|Albufeira
1|Alderson–Broaddus
1|Alexandria
1|Alfieri
3|Algerian
1|Alhambra,
1|Alkoven
4|All
4|Alliance
1|Allround
1|Almarza,
1|Alouettes
1|Altillac
1|Ambassador
1|Ambax
15|America
1|America,
7|American
1|Ammonia
1|Amprion
1|Amsterdam
1|Amsterdam,
1|América
1|Anacostia
1|Andorra,
1|Andrano
1|Andrews
1|André
1|Angeles
1|Angeles,
1|Angolan
1|Ann's
1|Annen
1|Anniversary
1|Annoisin-Chatelans
2|Anthem
1|Antigua
1|Antilope
1|Applied
1|Aquarium
2|Arabia
1|Arabian
1|Aragón
1|Aranc
1|Archaeological
5|Arena
1|Arendal
2|Argentina
1|Argentina–Chile
1|Argentina–United
1|Argentina–Uruguay
4|Argentine
1|Argœuves
1|Arizona
1|Arkansas
1|Arkitekter
1|Arkitektkontor
2|Arlington
1|Armenia,
1|Armenia–Azerbaijan
10|Army
1|Army,
1|Artes
8|Arts
1|Arzachena,
1|Asaph
1|Ascarat
2|Asian
15|Assembly
2|Associated
