frequency|word
1|(2E,6E)-farnesyl
1|(Fe-S)-binding
2|(TorYZ),
1|(chelated)
1|(cytosine(967)-C(5))-methyltransferase
1|(guanine-N(1)-)-methyltransferase
1|(uracil(1939)-C(5))-methyltransferase
31|1
2|1,
1|1,4-dihydroxy-2-naphthoate
1|1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)
1|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]
1|1-acyl-sn-glycerol-3-phosphate
1|1-deoxy-D-xylulose-5-phosphate
1|1-related
2|10
1|10A
3|11
1|113
2|12
1|138
2|14
1|148
1|15
3|16S
1|17-beta-dehydrogenase
1|18
1|19
2|1A1
1|1B
19|2
2|2,
2|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate
1|2,4-cyclodiphosphate
1|2,4-dienoyl-CoA
1|2-C-methyl-D-erythritol
1|2-epimerase
4|2-isopropylmalate
1|2-ketoacid
1|2/3
1|23
1|23S
1|24
1|25
2|26
1|260
1|28
1|28S
9|2A
1|2B
1|2K
1|2T33
9|3
1|3',5'-cyclic
1|3'-terminal
1|3,
1|3-dehydroquinate
1|3-demethylubiquinone-9
1|3-deoxy-manno-octulosonate
1|3-isopropylmalate
1|3-ketoacyl-CoA
1|3-ketodihydrosphingosine
1|3-kinase
1|3-methyl-2-oxobutanoate
1|3-methyltransferase
1|3-oxo-5-alpha-steroid
1|3-phosphate
7|30S
1|318
1|39
1|39S
2|3A
1|3A4
1|3C
7|4
1|4,
1|4,5-bisphosphate
1|4-dehydrogenase
2|4-hydroxy-3-methylbut-2-enyl
1|4-phosphate
1|40
1|40S
1|41
1|42E
2|479
1|48
1|4A
1|4B
1|4Fe-4S
1|4L
1|4Z1
4|5
1|5'-methylthioadenosine
2|5,10-methylenetetrahydrofolate
1|5-carboxymethylaminomethyl
1|5-dehydrogenase
10|5-hydroxytryptamine
1|5-methylaminomethyl-2-thiouridine
10|50S
1|52
1|52D1
1|54
1|577
1|5A
1|5L1
1|5`-triphosphate
4|6
1|6-phospho-beta-glucosidase
1|6-phosphofructokinase
1|6.8
1|60S
1|638
1|6B
4|7
1|7-interacting
2|70
3|8
2|8-amino-7-oxononanoate
1|9-desaturase
1|91
747|?
8|A
1|A,
2|A/B
1|A/G-specific
1|A1
1|A2
1|A4
10|ABC
1|ABC-type
1|ADP-ribosylarginine]
1|AFT1
1|AH
1|AHA_0138
1|AHA_0164
1|AHA_0312
1|AHA_0362
1|AHA_0433
1|AHA_0818
1|AHA_0830
1|AHA_0918
1|AHA_1004
1|AHA_1036
1|AHA_1045
1|AHA_1216
2|AHA_1243
1|AHA_3563
1|ANK
1|AP3B2
1|ARTN
1|ASF1B
1|AT-hook-containing
2|AT-rich
2|ATP
4|ATP-binding
1|ATP-citrate
6|ATP-dependent
1|ATP-sensitive
1|ATP8B1
5|ATPase
1|Acetylcholine
1|Acetylgalactosaminyl-O-glycosyl-glycoprotein
1|Aconitate
1|Actin-related
1|Activating
1|Activin
1|Acyl-CoA
1|Adenosine
1|Adhesion
1|AglA
1|Alas2
1|Alcohol
1|Aldehyde
1|Alpha-1-antitrypsin
1|Alpha-N-acetylgalactosaminide
1|Alpha-synuclein
1|Amyloid
2|Ankyrin
1|Anoctamin-5
16|Apoptosis
1|Arf-GAP
1|AsnC
1|Atg16p
3|B
1|B,
1|B1
1|B3
1|BB_0057
1|BB_0136,
1|BB_0215,
1|BB_0241
1|BB_0270,
1|BB_0280,
1|BB_0408
1|BB_0435
1|BB_0453
1|BB_0507,
1|BB_0667,
1|BB_0717,
1|BB_S27,
1|BC4317
1|BC4989
1|BC4996
1|BC5209
1|BCL2,
1|BF2117
1|BF2262
1|BF2531
1|BF3740
1|BF4482
1|BN112_0963
1|BN112_1131
1|BN112_1231
1|BN117_0836
1|BN117_0959
1|BP2858
1|BSU14060
1|BSU29190
1|BSU34870
1|BT9727_0582
1|BT9727_3397,
1|BT9727_3411,
1|BT9727_3538
1|BT9727_3812,
1|BT9727_3913,
1|BT9727_3928,
1|BT9727_4009
1|BT9727_4011,
1|BT9727_4028
1|BT9727_4706,
1|BT9727_4741
1|BT9727_4909
1|BT9727_5110,
1|BT_3165
1|BT_3322
1|BT_3393
1|BT_3636
1|BT_3701
1|BT_3722
1|BT_4347
1|BT_4386
1|BU051
1|BU394
11|Bcl-2
5|Bcl-2,
1|Beta-1,4-glucuronyltransferase
1|Bromodomain-containing
1|Bug1p
2|C
1|C,
1|CA_C1847
1|CA_C2500
1|CA_C2942
2|CBO0676
1|CBU_0350
1|CBU_0609
1|CBU_1006
1|CBU_1324
1|CBU_1346
1|CKLF-like
1|CLC_0456
1|CLC_0730
1|CLC_0976
1|CLC_2031
1|CLPTM1L
1|CNTNAP2
1|COG8
1|COX18
1|CPNE7
1|CRA_a
1|CT0929
1|CT1111
1|CT1575
2|CT1825
1|CT2036
1|CTL0002
1|CTL0600
1|CTL0693
1|CTL0697
1|CT_014
1|CT_714
1|Cacng8
1|Carbonic
1|Carnitine
1|Carnosine
1|Caur_0029
1|Caur_0527
1|Caur_0529
1|Caur_1373
1|Caur_1530
1|Caur_2908
2|Cc2d2a
1|CcmF
1|Centriolin
1|Charged
1|CheA
1|Chromatin
1|Cj0437
1|Cj0473
1|Cj1267c
1|Cj1394
1|Cj1490c
1|Cj1693c
1|ClgR
3|Clp
2|Cls
1|CoA
1|Coiled-coil
2|Collagen
1|Conserved
1|Copine-7
1|CorA
1|CusS
1|Cyclin-dependent
6|Cytochrome
1|Cytosolic
1|Cytospin-A
4|D
12|D(2)
1|D-3-phosphoglycerate
1|D-erythrose
1|D1
1|D2
1|DCLRE1B
1|DDX19A
1|DEG1
1|DLD
15|DNA
5|DNA-binding
1|DNA-directed
1|DOMON
2|DRD2,
1|DR_0777
1|DR_1106
1|DR_1516
1|DR_2128
1|DR_2308
1|DVU1418
1|DVU3134
1|DVU3152
1|Delta-type
1|Dihydrolipoyl
1|Diphthine--ammonia
1|DnaJ
1|Dynein
1|E2
4|E3
1|E3A
1|EAE_00785
1|EAE_04960
1|EAE_04990
1|EAE_05765
1|EAE_06060
1|EAE_06205
1|EAE_07320
1|EAE_13950
1|EAE_22660
1|ECF-type
1|ECIAI39_0081
1|ECIAI39_0094
1|ECIAI39_2707
1|ECIAI39_2851
1|ECIAI39_3459
1|ECL_00228
1|ECL_00488
1|ECL_00561
1|ECL_00856
1|ECL_00970
1|ECUMN_0061
1|ECUMN_0247
1|ECUMN_0305
1|ECUMN_1207
1|ECUMN_1373
1|ECUMN_1995
1|ECUMN_2621
1|ECUMN_2680
1|ECUMN_2744
1|ECUMN_2837
1|ECUMN_3069
1|ECUMN_3254
1|ECs3205
1|EDAR
1|EF0799
1|EF1134
2|EGFR
1|EKC/KEOPS
1|EREG
1|EngA
7|Epidermal
1|ErdR
1|ExbB
1|ExbD
1|Extended
2|F-box/LRR-repeat
1|F1
1|FG-nucleoporin
1|FKBP-type
1|FN0803
1|FN1069
1|FN1157
1|FN1312
1|FRRS1L
1|FTT_0705
1|FTT_1259
1|Fc
1|Ferredoxin-fold
5|Fibroblast
1|Fibrocystin-L
1|FlhF
1|FliR
2|Forkhead
1|Fructose-1,6-bisphosphatase
1|FtsH
1|FtsZ
1|Fumarase
2|G
1|GDP
1|GOLPH3
1|GPC5
2|GPI
1|GTP
4|GTP-binding
1|Gadd45g
1|Gamma-aminobutyric
1|Gap
1|GidA
1|GidB
1|Gla
1|Glutamyl/glutaminyl-tRNA
