frequency|word
1|#26,
1|#36
1|#47
1|(ice
1|,Stade
1|1963)
1097|?
1|A.
1|A.W.
5|Aaron
1|Abbott
1|Abdelwahab
1|Abderrahim
1|Abdulla
1|Abraham
2|Adam
1|Adamczyk
1|Adamov
1|Adamson
1|Adnan
1|Adrian
1|Adriana
2|Adriano
1|Adrián
1|Adugna
1|Adékambi
1|Aegir
1|Aguirre
2|Ahmad
2|Ahmed
1|Aih
1|Aiysha
6|Akaki
3|Al
1|Al-Harbi
1|Al-Issawi
1|Al-Shaqran
1|Al-Thodan
1|Alanen
1|Albert
3|Alberto
1|Albino
1|Alborta
1|Aldrete
1|Aldridge
3|Aleksandar
1|Aleksander
2|Aleksandr
1|Alem
1|Alessandro
4|Alex
3|Alexander
1|Alexandre
2|Alexandru
1|Alexei
3|Alexis
1|Alfred
2|Alfredo
1|Algeria
2|Ali
1|Allan
1|Allen
1|Allison
2|Allysha
2|Almeida
1|Almir
1|Almondo
1|Alois
1|Alston
1|Alun
1|Alves
1|Amado
1|Amanda
1|Ambartsumyan
1|Amit
1|Amnart
1|Amodeo
1|Amor
3|Amy
2|Ana
1|Anatoli
1|Anders
1|Andrade
2|Andreas
1|Andrei
1|Andreu
2|Andrew
2|André
1|Andrés
2|Andy
1|Anielak
1|Anna
2|Annette
3|Anthony
2|Antoine
1|Anton
4|Antonio
1|Antti
1|Antun
2|António
1|Apolinar
1|Aquilina
2|Argentina
1|Arias
1|Ariel
1|Arif
1|Arild
1|Aris
1|Ariyoshi
1|Arkesden
1|Armando
1|Armen
1|Armin
1|Arne
1|Arnold
1|Arrieta
1|Art
2|Arthur
1|Arturo
1|Arve
1|Arwe
1|Ashraf
1|Asif
1|Auch,
1|Audrey
1|Augusta
1|Augustus
1|Austin
2|Aviv
1|Aydın
1|Ayinde
2|B.C.
1|B.C.,
1|Babando
1|Babb
1|Babbel
1|Bade
1|Badelj
1|Bader
3|Bailey
1|Bakakis
1|Baker
1|Baldé
1|Bale
1|Ball
1|Banguera
1|Bani
1|Baquey
1|Barahona
1|Barbosa
1|Barker
1|Barlow
1|Barrau
1|Barris
1|Barritt
1|Barrow
1|Basat
1|Bassir
1|Baulon
1|Bayer
1|Bašič
1|Beattie
1|Bebey
2|Beck
1|Beierle
1|Belenguer
1|Bellini
3|Ben
1|Benatti
1|Benbarek
1|Bengtsson
1|Beniamino
1|Benjamin
2|Benny
1|Benzelock
1|Bergos
1|Bernadett
1|Bernal
1|Bernardo
2|Bernat
1|Bernie
1|Berry
2|Bert
1|Bertels
2|Bertschinger
1|Best
2|Betts
1|Beşok
1|Biagi
