frequency|word
1|(Hohentwiel),
1|(Saale)
1|-
1|1
492|?
1|Abano
1|Aberdeen
1|Abidjan
1|Ahmedabad
1|Aire-sur-l'Adour
1|Aires,
1|Aix-en-Provence
3|Albania
1|Alberta
1|Alessandria
1|Alexandria
1|Algiers
1|Altea,
1|Alto
1|Amayé-sur-Orne
2|Angeles
1|Anglet
1|Angoulême
1|Anklam
1|Ansbach
1|Antioquia
1|Antonio
2|Aosta
1|Aquiraz
2|Athens
1|Athis-Mons
1|Atlanta
1|Auckland
1|Auronzo
1|Aveiro
1|Aviv
1|Bad
1|Bamble
4|Barcelona
1|Bartolomé
2|Basel
1|Bayonne
1|Beach
1|Beijing
1|Belfast
1|Belfort
2|Belgrade
1|Bellagio
1|Bergen
10|Berlin
1|Berlin,
1|Bern
1|Besançon
1|Białystok
1|Blois
2|Bolognese
1|Bondues
5|Bonn
1|Bordano
1|Bordeaux
1|Bordeaux,
1|Boston
1|Boulder
1|Boulogne-Billancourt
1|Bratislava
2|Bremerhaven
1|Brest,
1|Brisbane
1|Bristol
1|Broadstairs
2|Brussels
1|Bryansk,
1|Bucharest
6|Budapest
1|Buenos
1|Bunkyō-ku
1|Burbank
1|Burlington
1|Bursa
1|Bykle
1|Cadore
2|Cambridge
2|Caraz
1|Carbonia
1|Casone
2|Castel
1|Castello
1|Castiglione
1|Castrop-Rauxel
1|Castroville
1|Catania,
1|Cattolica
1|Cebu
1|Cervinara
1|Cesson-Sévigné
1|Chiayi
1|Chicago
1|Chihuahua
1|Chongqing
1|Cincinnati
1|Cisternino
1|Città
9|City
2|Cologne
1|Colombo
1|Comasco
1|Commercy
1|Conversano
1|Copenhagen
1|Croatia
1|Crosse
1|Cutro
3|D.C.
1|D.C.,
1|Degerfors
1|Delitzsch
1|Derbyshire
1|Des
1|Desulo
1|Dinan
1|Dinkelland
1|District
1|Dobrich
1|Dongo
1|Donà
1|Dormagen
1|Dubai
1|Dublin
1|Dunedin,
1|Dura,
1|Düsseldorf
3|Edinburgh
1|Eggenfelden
1|Einbeck
1|Eisenach
1|Enna
1|Enschede
1|Epping
1|Erftstadt
1|Erfurt
1|Ernée
1|Fe
1|Filderstadt
1|Flensburg
4|Florence
1|Florence,
