frequency|word
1|10th
3|11th
1|13th
7|1st
1|2nd
3|3rd
1|4th
2|5th
2|8th
746|?
1|A.
1|Aall
1|Aalto
1|Abercorn
2|Abraham
1|Abrikosov
1|Abu
2|Acres
2|Acton
1|Acton,
1|Ada
1|Adelaide
1|Adele
4|Adolf
2|Adolph
1|Agassi
1|Agnes
1|Agneta
1|Agustina
1|Ahenobarbus
1|Akraka
1|Al-Husayn
1|Alan
5|Albert
1|Albino
1|Albrecht
1|Alcalá
1|Alcántara
1|Aleksandra
1|Alençon
1|Alessandro
2|Alexander
4|Alexandre
1|Alexis,
2|Alfonso
1|Alfonso,
1|Alfred
1|Alfried
3|Ali
1|Alix
1|Allan
2|Allen
1|Alois
1|Alonzo
2|Alvarado
1|Alwin
1|Ameena
1|Amelie
1|Amjad
3|Amé-Thérèse-Joseph
1|An
2|Anatolij
1|Andechs-Merania
2|Anders
1|Anderson
1|Andraca
1|Andreas
1|Andrei
3|Andrew
1|Andrew,
1|Andrieu
1|András
1|Andrée
1|Andy
1|Angélique
1|Anhalt-Plötzkau
1|Anhalt-Zerbst
1|Anjou
1|Anka
6|Anna
4|Anne
1|Anne,
1|Anthony
1|Antoine
3|Antonino
1|Antonio
1|Antun
1|António
1|Aquitaine
1|Archduchess
1|Arduin
1|Armand
1|Armenia
1|Arne
1|Arniches
1|Arnold
1|Arnold,
1|Arnulf
1|Arsenis
1|Artaxerxes
3|Arthur
1|Asakura
1|Aslan
1|Asturias
1|Athamas
1|August
1|Augusta
2|Auguste
1|Augustin
15|Augustus
1|Aukrust
1|Aurivillius
3|Austria
1|Austria,
1|Auvergne
1|Avermaet
1|Axel
1|Bach
2|Bachelet
1|Baden
2|Baden,
1|Baden-Powell
1|Bal
1|Balthild
1|Balzo
1|Banide
2|Baptist
1|Bar
2|Barack
2|Barbara
1|Barcelona
2|Barjatinskij
1|Barney
6|Baron
1|Baroness
5|Baronet
1|Barrymore
1|Basch
2|Bass
1|Bath
1|Baye
1|Bearne
2|Beatrix
1|Beauchamp
2|Beauharnais
1|Beaumont
2|Beck
1|Beckford
1|Bedford
1|Begum
3|Beimer
1|Benito
3|Benny
1|Bentheim
1|Berkeley
1|Bermúdez
1|Bernhard
1|Bernini
1|Bertha
1|Berthier
1|Bertie,
1|Bertrand
1|Betsy
1|Beuno
1|Beverley
1|Bibesco
1|Bigorre
1|Bill
1|Blanche
1|Blokhin
2|Blomfield
1|Blomstedt
1|Bodström
1|Bogomolets
1|Bohlen
1|Bohr,
1|Boji
1|Bona
2|Bonaparte
1|Bondy
1|Bongbong
1|Boorman
1|Boris
1|Botterill
1|Boulogne
1|Bourbon-Parma
1|Bourbon-Two
1|Boya
1|Boyens
1|Bragg
1|Brandybuck
2|Brendan
1|Britain
3|Brittany
1|Brolin
1|Brooke
2|Brooks
1|Broun
1|Brulé
1|Brunswick-Grubenhagen
5|Brunswick-Lüneburg
1|Brunswick-Wolfenbüttel,
2|Buccleuch
1|Bugge
1|Bulgaria
1|Burda
2|Buren
1|Burgkmair
1|Bush
2|Bush,
1|Busquet
1|Bussy
1|Buysse
2|Böhm
1|Bührle
1|C.
3|Cabral
2|Caesar
1|Cao
1|Capellaro
1|Cardinal
7|Carl
1|Carlo
2|Carlos
3|Caroline
1|Carter,
1|Cassirer
2|Castile
5|Catherine
1|Cavendish,
1|Chabaud-Latour
1|Chabrol
1|Chakraborty
1|Chalon
1|Champagne
1|Chan
1|Charlemagne
13|Charles
2|Charles,
1|Charles-Daniel
1|Charles-Romain
3|Charlotte
1|Charlotte,
1|Chaudhary
1|Chaudordy
1|Chen
1|Cheney
1|Chopin
1|Chopra
1|Christ
8|Christian
1|Christina
2|Christine
3|Christopher
1|Churchill
1|Clara
1|Clarke
1|Claude
1|Claus
1|Cleese
1|Clementia
1|Cleveland
1|Clifford,
1|Clinton
1|Clotilde
1|Cohan
1|Cohen
1|Colonna-Walewski
1|Consort
2|Constance
1|Constanza
1|Cooper
1|Cornaro
1|Coucheron
11|Count
3|Countess
1|Courtenay,
1|Courtney
1|Courtney,
3|Cristina,
1|Cumberland
1|Cyrus
2|D.
1|Daalder
1|Dagmar
1|Dahrendorf
1|Daizong
1|Damaze
1|Daniel
1|Daniel-Marie
1|Daniela
1|Danielsen
1|Daowu
1|Daozi
1|Dave
5|David
1|Dayanidhi
1|De
1|DeMille
1|Decken
1|Dejan
1|Delano
1|Deligiannis
1|Deneuve
1|Denis
5|Denmark
1|Depardieu,
1|Dering,
1|Devon
1|Devonshire
1|Dharker
1|Diane
1|Dibiasi
1|Diego
1|Dieter
1|Dino
1|Dionisio
1|Dionýz
2|Dirk
1|Domingo
1|Dominicus
1|Dominikovna
1|Dominique
1|Domitius
2|Donald
1|Dong
1|Donnelly
1|Dorohostaiskis
1|Dorohostajski
2|Douglas
1|Douglas-Hamilton
1|Douglass
1|Dov
1|Drew
1|Dros
1|Drusus
1|Dräger
1|Duarte
8|Duchess
26|Duke
1|Dunkler
1|Dunlop
1|Durand
1|Dvořák
1|Dwight
1|Dōkai
5|Earl
1|Ebizō
1|Edmund
1|Eduard
4|Edward
1|Edward,
1|Eggen
1|Eggert
1|Eglantine
1|Egon
