frequency|word
1|1
1|1793
1|1922-1997
1|2091,
1|40
1|:
200|?
2|Accel
1|Action
1|Activity:
1|Adam
1|Adventure
1|Aeneid
1|Africa
1|After
1|Agenda
2|Ain't
2|Aladdin,
1|Alamo
1|America
1|Apache,
2|Are
1|Argo
2|Australia
1|Away
1|Back
2|Baker
1|Balloon
1|Battle
1|Bay
1|Beefcake
2|Being
1|Belgium
2|Berlin
1|Bert
1|Big
1|Birds
1|Björklöven
1|Black
1|Bleak
1|Blood
1|Bofors
2|Boots:
2|Brazil
1|Breen
1|Brother's
1|Bryan
1|Burnt
2|Carnal
1|Chandana
1|Cheat
1|Christmas
1|Citizens
1|City
1|Coast
1|Cold
1|Companions
2|Conan:
1|Cowpunchers
1|Crippen
1|Cumbia
1|Dancing
1|Danske
1|Day
2|Dead
1|Dead:
1|Death
1|December
1|Delhi
2|Detective
2|Diablos
1|Diaries
1|Doctor
1|Dolls
1|Easan
1|Egyptian
4|English
2|Enough
1|Eyes
1|Eyre
1|FC,
1|Fake
1|Family
1|Far
1|Ferry
1|Figaro
1|Finding
1|Finland
1|Fog
2|For
1|Four
3|France
2|Frank
1|Franklin's
1|Frost
2|Fun
1|Game
1|Gardener
2|German
1|Germany
1|Gilmore
1|Glass
2|Glenn
1|Gloria
1|Grumps
2|Had
1|Hamdi
1|Heart
1|Henri
1|Her
1|Hidden
1|Holger
1|Holmes
1|Hong
1|House
1|Huesca
1|Hungary
1|IF
1|Il
1|In
2|Infinity
1|Ironclad:
1|Isla
1|J-pop
1|Jam
1|Jamba
1|Jane
1|Japan
2|Jesse
1|Kingdom
2|Knowledge
1|Kong
6|La
1|Lakidi
1|Le
1|Life
1|Living
1|Looney
1|Loves
1|Magic
1|Maier
1|Make
1|Mansion
1|Marianela
1|Marked
1|Marriage
1|Marseillaise
1|Mass
1|Mattoral
1|May
2|Miller
1|Moon
1|Mouvement
1|Nashville
1|Netherlands
1|New
1|Nic
1|Night
1|Ninja
1|Old
1|Ones
1|Only
1|Oogieloves
2|Otero
1|Out
1|Over-Exposed
1|Pallieter
1|Pamba
1|Paradise
1|Paranormal
1|Peace,
1|Pepper
1|Peter
2|Phantom
1|Phula
1|Poupon
2|Prema
1|Provence
1|Punchy
2|Puss
1|Pussycat
1|Reina
1|Revista
1|Riders
1|Sake
1|Salt
1|Sentence
1|Serbia
2|Served?
1|Sherlock
1|Sinks
1|Skeletons
1|Snow
1|Sons
1|South
1|Soviet
1|Space
2|Spain
2|Stargate
1|Stooges
2|Story
2|Street
1|Sue
1|Sur
18|The
1|Therapy
3|Three
1|Towers
1|Transit
1|Travels
2|Trinity
1|Trudeau
1|Tunes:
1|Tuvalu
1|Twelve
1|Two
1|Ulukaya
1|Unholy
1|Union
1|Untamed
1|Vienna
1|Vivian
1|War
64|What
43|Where
93|Which
2|White
3|World
1|X,
1|York
3|You
1|Zambia
1|Zombie
6|a
43|administrative
17|and
16|are
4|art
6|as
69|association
7|at
1|badbrudarna,
2|bella
1|brava
1|by
1|collectable
7|countries
59|country
1|croquet
2|davul
1|de
3|del
43|did
2|en
5|film
2|floorball
69|football
1|for
1|fédéraliste
6|genres
1|has
5|have
13|in
121|is
1|its
2|league
1|liquid
1|minstermen
1|mm
1|och
222|of
2|organizations
139|origin
49|originate
7|originated
1|originates
4|origins
1|people
6|place
7|political
1|prato
3|programs
1|releases
2|rugby
2|stanza
4|television
1|tennis
4|territories
70|territory
138|the
5|their
2|to
1|van
2|vescovo,
1|who
1|who's
1|work
3|works
1|śmiesznego
