frequency|word
1|(Saale)
199|?
3|Aires
1|Albert
1|Alberto
1|Amato
11|America
2|Amsterdam
1|Angeles
1|Aragón
1|Arles
1|Armengol
1|Arucas,
1|Ascoli
1|Athens
1|Auckland
3|Australia
1|Barbier
7|Barcelona
1|Bavaria
1|Bayrou,
1|Beijing
1|Berlin
1|Berlin,
1|Bern
1|Bertinot
1|Bescanó
1|Boc
3|Bonn
1|Bourg-en-Bresse
3|Bratislava
1|Bremen
1|Budapest
3|Buenos
1|Cabinet
1|Cabinets
1|Canada
1|Canaria
1|Capileira
1|Catalonia
1|Chemnitz
1|Chicago
1|China
1|Christchurch
1|Chézery-Forens
1|Cincinnati
1|City
1|Cleveland
1|Costa
1|Council
1|Curitiba
1|Cyprus
1|Czechoslovakia
1|D.C.
2|Denmark
1|Dortmund
2|Dresden
1|Düren
1|East
3|Enrique
1|Errenteria
1|Essen
1|Fernández
1|Ferran
1|Finland
1|Flanders
1|Fort-de-France
16|France
1|Franz
1|François
1|Gabon
1|Galván,
1|Genk
1|Georgia
5|Germany
2|Gibraltar
1|Glendale
1|Gran
1|Greece
2|Guernsey
1|Halle
1|Hamburg
1|Heidelberg
1|Helmut
1|Helsinki
1|Henry
1|Hunebelle
1|Häupl
1|I
1|India
1|Iruela
1|Israel
5|Italy
5|Japan
1|Jonas,
1|José
1|Jules
1|Juli
1|Karby
1|Kenya
3|Kingdom
1|Kurt
2|Kyiv
1|La
1|Labrador
1|Larvik
2|Las
1|Lausanne
1|Leiden
1|Leopoldstadt
1|Lieksa
1|London
1|Los
1|Luis
3|Madrid
1|Madrid,
1|Mannheim
1|Mayor
1|Mediana
1|Metz
1|Meudon,
1|Miami
1|Michael
1|Michel
1|Milan
1|Moly
1|Moscow
1|Mozambique
1|Munich
1|Nancy
1|Nepal
3|Netherlands
2|Neuilly-sur-Seine
1|Newfoundland
2|Nieto
1|Odense
1|Orlando
1|Oslo
2|Palmas
2|Paris
1|Pau
1|People's
2|Peña
1|Piceno
1|Pierre
2|Piles
1|Plénée-Jugon
1|Poland
1|Prefecture
1|Province
1|Raspenava
1|Replonges
1|Republic
1|Rica
1|Riner
3|Rome
1|Rouen
1|Ruiz-Gallardón
1|Saarbrücken
1|Saitama
1|Sanlúcar
1|Sauherad
1|Schleicher
1|Serbia
1|Sirdal
1|Sofia
1|Soviet
11|States
2|Stuttgart
1|Sweden
1|Sénia
1|Tauran
1|Tierno
1|Ukraine
1|Union
14|United
3|Vienna
1|Viladasens
1|Warsaw
1|Washington,
1|Weimar
1|Wetzlar
22|What
150|Which
28|Who
1|Wichita
1|Wolf
1|Zaporizhzhya
1|Zilk
1|Zürich
4|a
10|administrative
9|and
61|are
84|as
7|by
2|de
2|division
2|divisions
27|do
14|does
41|for
4|french
43|goverment
154|government
1|government?
21|has
29|have
147|head
3|headed
44|heads
48|is
18|its
1|la
4|lead
2|leader
313|of
94|people
67|person
2|political
41|serve
1|state
2|territories
4|territory
179|the
28|their
1|von
1|Álvarez
1|Émile
